L_markov,T_markov,activity_late_markov,alpha_async,autocorr_late_markov,bias_mean_late_markov,block_fraction_markov,coherence_late_markov,config_id_markov,corr_A_late_markov,corr_B_late_markov,dephase_markov,diagonal_ablation,entropy_late_markov,eta_intrinsic_markov,eta_weight,formalism_markov,gamma,geometry,imprint_duration_markov,imprint_start_markov,imprint_strength_markov,interface_density_late_markov,intrinsic_bias_limit_markov,intrinsic_enabled,intrinsic_target_activity_markov,lesion_fraction_markov,lesion_time_markov,memory_mean_late_markov,memory_strength,metric_stride_markov,neighbor_pattern_entropy_late_markov,order_bias_markov,orientation_anisotropy_late_markov,p0_markov,plasticity,profile_markov,repair_reference_corr_markov,save_dense_markov,schedule,second_imprint_duration_markov,second_imprint_start_markov,second_lesion_time_markov,seed,sensitivity_point_markov,sequential_events_per_sweep_markov,sigma_birth,sigma_survive,snapshot_every_markov,spectral_peak_fraction_late_markov,structural_additions_total_markov,structural_enabled,structural_interval_markov,structural_link_fraction_late_markov,structural_min_degree_markov,structural_removals_total_markov,structural_rewire_probability_markov,structural_swap_tolerance_markov,structural_target_fraction_markov,structural_utility_tau_markov,task,tau_memory_markov,theta_input_markov,theta_memory_markov,theta_phase_markov,weight_decay_markov,weight_sum_markov,L_ql,T_ql,activity_late_ql,autocorr_late_ql,bias_mean_late_ql,block_fraction_ql,coherence_late_ql,config_id_ql,corr_A_late_ql,corr_B_late_ql,dephase_ql,entropy_late_ql,eta_intrinsic_ql,formalism_ql,imprint_duration_ql,imprint_start_ql,imprint_strength_ql,interface_density_late_ql,intrinsic_bias_limit_ql,intrinsic_target_activity_ql,lesion_fraction_ql,lesion_time_ql,memory_mean_late_ql,metric_stride_ql,neighbor_pattern_entropy_late_ql,order_bias_ql,orientation_anisotropy_late_ql,p0_ql,profile_ql,repair_reference_corr_ql,save_dense_ql,second_imprint_duration_ql,second_imprint_start_ql,second_lesion_time_ql,sensitivity_point_ql,sequential_events_per_sweep_ql,snapshot_every_ql,spectral_peak_fraction_late_ql,structural_additions_total_ql,structural_interval_ql,structural_link_fraction_late_ql,structural_min_degree_ql,structural_removals_total_ql,structural_rewire_probability_ql,structural_swap_tolerance_ql,structural_target_fraction_ql,structural_utility_tau_ql,tau_memory_ql,theta_input_ql,theta_memory_ql,theta_phase_ql,weight_decay_ql,weight_sum_ql,d_activity_late,d_entropy_late,d_repair_reference_corr,d_neighbor_pattern_entropy_late,divergence_score
72,500,0.2909299882136307,0.5,0.2358643139081196,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__block_async__lesion__s2__e7be9cdfa1,0.1126791174926865,0.09956190975668,0.25,False,0.5305905989855197,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.2526543422320132,0.3,0,0.42,0.08,300,0.2973117894210159,0.2,20,1.5657657573708026,,2.30762676577048e-18,0.2,plastic,primary,0.0810301028973214,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.113174331069096,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3965979665803513,-0.2125525050615327,0.0,0.125,0.2644678870860392,honeycomb__ql__plastic__intr0__struct0__block_async__lesion__s2__ea04afa5f8,0.0009851163993743,0.0052564820732743,0.25,0.7336301704726218,0.002,ql,50,100,0.9,0.3381691796215286,0.3,0.42,0.08,300,0.3976764205627721,20,1.491986392420153,,1.5153750979654508e-18,0.2,primary,0.0118357602392304,False,50,260,400,-1,1.0,100,0.0027140757789731,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.1056679783667206,0.20303957148710206,0.069194342658091,0.07377936495064952,0.45168125746256316
72,500,0.2025937421645224,0.5,0.4113535960345076,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__block_async__order_ab__s3__afd26c0456,0.2116268358217756,0.1723542403293525,0.25,False,0.3741180761648094,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1766903118523784,0.3,0,0.42,0.08,300,0.2092196578020783,0.2,20,1.3745388682575386,-0.0392725954924231,2.7239862276855032e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.2059860738126094,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3974540706706531,-0.2134409969133436,0.0,0.125,0.2684339188113961,honeycomb__ql__fixed__intr0__struct0__block_async__order_ab__s3__3e01ab236f,-0.0013676880863048,-0.0013065251719584,0.25,0.733350186279339,0.002,ql,50,100,0.9,0.3393939770612129,0.3,0.42,0.08,300,0.3940801723045781,20,1.4837756407805074,6.116291434634454e-05,1.896648863304728e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0027251494811174,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.1948603285061307,0.3592321101145296,0.0,0.10923677252296882,0.6633292111436291
72,500,0.2059613542287139,0.5,0.4097073662422048,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__block_async__order_ab__s1__0bfd42e97f,0.2042113191972949,0.1755730626367365,0.25,False,0.380378838063335,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1792538227261971,0.3,0,0.42,0.08,300,0.2145503772319298,0.2,20,1.3851808103144894,-0.0286382565605583,2.4422478735286823e-18,0.2,plastic,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.1968370384955173,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.398645528736245,-0.2152494835222478,0.0,0.125,0.26408849862121,honeycomb__ql__plastic__intr0__struct0__block_async__order_ab__s1__7cb7a7277c,0.0001781718393405,0.0032459798781686,0.25,0.7343865215159753,0.002,ql,50,100,0.9,0.3397188384600159,0.3,0.42,0.08,300,0.3945178202401216,20,1.4933986021492711,0.003067808038828,1.6797038290074001e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0023786479035048,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.1926841745075311,0.3540076834526403,0.0,0.10821779183478175,0.6549096497949531
72,500,0.1897901145913144,0.5,0.4276477652011804,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__block_async__order_ba__s4__de2e08b634,0.2219085343989474,0.1934689492611966,0.25,False,0.3494217328371599,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1665530478508294,0.3,0,0.42,0.08,300,0.1977333210934827,0.2,20,1.3318742006650135,-0.0284395851377508,1.4756927011949964e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.2106900171515225,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3978103393191153,-0.2192578891799829,0.0,0.125,0.2653094374197661,honeycomb__ql__fixed__intr0__struct0__block_async__order_ba__s4__f5ec844969,-0.0044882381605358,0.000336408423581,0.25,0.7355076553278266,0.002,ql,50,100,0.9,0.3392265239317765,0.3,0.42,0.08,300,0.3934175520861854,20,1.4916952183275531,0.0048246465841169,1.3341418315606064e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0028783547515483,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.2080202247278009,0.3860859224906667,0.0,0.15982101766253964,0.7539271648810073
72,500,0.1938471274605962,0.5,0.4198563336360695,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__block_async__order_ba__s3__1ec1e9f460,0.213715374268059,0.1910234130260258,0.25,False,0.3572402190527884,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1702004410810496,0.3,0,0.42,0.08,300,0.2018297089050951,0.2,20,1.34796881173305,-0.0226919612420332,2.8378757268771565e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.2032890843248501,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.397856033112072,-0.2186870224961593,0.0,0.125,0.2697321682497487,honeycomb__ql__plastic__intr0__struct0__block_async__order_ba__s3__3a204dff20,-0.0094790781598992,0.0062313680625801,0.25,0.7351912083947815,0.002,ql,50,100,0.9,0.339325064146417,0.3,0.42,0.08,300,0.393092945946533,20,1.4913323680282948,0.0157104462224794,1.6201533678828758e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0026555056524181,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.2040089056514758,0.37795098934199306,0.0,0.1433635562952449,0.7253234512887138
72,500,0.4052965047772433,0.5,-0.1197556108060767,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__synchronous__baseline__s2__037f7159d7,0.0087691987625595,0.0012710080607896,0.25,False,0.7614853649585756,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.3081126358239502,0.3,0,0.42,0.08,300,0.401697196204049,0.2,20,1.4792094171268235,,1.9002443206620847e-18,0.2,fixed,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0026976119052599,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3953362376822298,-0.113572627711916,0.0,0.125,0.2597749786761472,honeycomb__ql__fixed__intr0__struct0__synchronous__baseline__s2__ea19b4025e,0.0022092576611898,0.0022917839272801,0.25,0.7550000125653301,0.002,ql,50,100,0.9,0.3061426174010194,0.3,0.42,0.08,300,0.3965452573741407,20,1.4632605603697928,,1.326300417114191e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0021557266922091,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.00996026709501352,0.006485352393245436,0.0,0.015948856757030727,0.03239447624528968
72,500,0.3961978442661254,0.5,-0.1264044237668656,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__synchronous__baseline__s3__6acfe5f555,0.0010199555877656,-0.0136559748840827,0.25,False,0.7526963287555702,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.310103391150991,0.3,0,0.42,0.08,300,0.4015897092176633,0.2,20,1.5025905177151868,,1.917411184175137e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0029900039103877,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3979494527607211,-0.1154400149572996,0.0,0.125,0.2607731182967476,honeycomb__ql__plastic__intr0__struct0__synchronous__baseline__s3__2d061f3968,-0.018978198530826,-0.0101049959522689,0.25,0.7563200902473042,0.002,ql,50,100,0.9,0.3068561200850873,0.3,0.42,0.08,300,0.3965661923675321,20,1.4696734321757166,,1.8584305598304638e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0026916198320283,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0017516084945956578,0.0036237614917339345,0.0,0.03291708553947026,0.03829245552579985
72,500,0.2548170709434482,0.5,0.410074182762262,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__synchronous__imprint__s5__a994fdc200,0.1528737669658429,0.1317930683315543,0.25,False,0.481475773444009,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1977426859122676,0.3,0,0.42,0.08,300,0.2588392075859936,0.2,20,1.5070227998170098,,1.8175140016999104e-18,0.2,fixed,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.1738002422441813,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3953796103358378,-0.1094471672946018,0.0,0.125,0.2599752468155772,honeycomb__ql__fixed__intr0__struct0__synchronous__imprint__s5__0617bd8ef2,0.0031700663944376,0.003753897217667,0.25,0.7563932092130351,0.002,ql,50,100,0.9,0.3049150221367421,0.3,0.42,0.08,300,0.3959991737082265,20,1.4641815543899157,,1.7204766285135284e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0020298823185592,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.1405625393923896,0.2749174357690261,0.0,0.04284124542709411,0.4583212205885098
72,500,0.2469046076615108,0.5,0.4198801772161573,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__synchronous__imprint__s3__d5254d9529,0.1497654219888956,0.1370381513701093,0.25,False,0.4653828705831387,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1935866840072645,0.3,0,0.42,0.08,300,0.2506003727686169,0.2,20,1.4958950091617376,,2.309381242475264e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.178121452987101,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3952705740530117,-0.0973554111456671,0.0,0.125,0.2586114564150928,honeycomb__ql__plastic__intr0__struct0__synchronous__imprint__s3__20459a0b42,0.0095643098879215,0.0058159404946259,0.25,0.7558452940785643,0.002,ql,50,100,0.9,0.3033438786395708,0.3,0.42,0.08,300,0.3964690069896198,20,1.4707740099038502,,1.808325407473537e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0025383292057094,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.1483659663915009,0.29046242349542556,0.0,0.025120999257887355,0.4639493891448138
72,500,0.2656098505470992,0.5,0.3786623086995995,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__synchronous__lesion__s4__68366b427b,0.1344356917848747,0.1115913451250386,0.25,False,0.5055028093768934,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.20775343950214,0.3,0,0.42,0.08,300,0.2696400802573887,0.2,20,1.5184001285309996,,1.6255919258801754e-18,0.2,fixed,primary,0.1456425088608141,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.1518227803747991,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3955229761549259,-0.1094363692144501,0.0,0.125,0.257992296755791,honeycomb__ql__fixed__intr0__struct0__synchronous__lesion__s4__1aaa83e385,-0.0049641247486237,-0.0072567805344634,0.25,0.757136511890905,0.002,ql,50,100,0.9,0.3042206519783738,0.3,0.42,0.08,300,0.3967595576893961,20,1.4646957915508323,,1.6750726867301952e-18,0.2,primary,-0.0232474802947588,False,50,260,400,-1,1.0,100,0.0022962704846511,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.1299131256078267,0.2516337025140116,0.1688899891555729,0.0537043369801673,0.6041411542575785
72,500,0.2570503778211203,0.5,0.4020010603866765,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__synchronous__lesion__s3__c88656f047,0.1543246250746023,0.1414448181203962,0.25,False,0.4878714927253068,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.2003673139034561,0.3,0,0.42,0.08,300,0.261314525473327,0.2,20,1.507993860812712,,1.9820574142792166e-18,0.2,plastic,primary,0.1186508078742971,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.1703297709846229,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3988094388587326,-0.1073689992797701,0.0,0.125,0.2606655186648852,honeycomb__ql__plastic__intr0__struct0__synchronous__lesion__s3__e2a0dc8978,-6.093285325836917e-05,0.0012727917855962,0.25,0.7598008920917189,0.002,ql,50,100,0.9,0.3043342716993275,0.3,0.42,0.08,300,0.3963728621838825,20,1.466022506818293,,1.9750298438124713e-18,0.2,primary,-0.0165914018629331,False,50,260,400,-1,1.0,100,0.0028961488363588,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.14175906103761232,0.2719293993664121,0.1352422097372302,0.04197135399441887,0.5909020241356735
72,500,0.1895224205309187,0.5,0.5123735404448134,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__synchronous__order_ab__s2__11fe965cde,0.2208428515681185,0.1972170700244128,0.25,False,0.3609048796638379,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1476721536860562,0.3,0,0.42,0.08,300,0.195122514752806,0.2,20,1.329603798507072,-0.0236257815437057,2.261016875491925e-18,0.2,fixed,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.2153844132251335,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3948547232191006,-0.1096474246857719,0.0,0.125,0.2618264263500983,honeycomb__ql__fixed__intr0__struct0__synchronous__order_ab__s2__def9908cb2,-0.0095614261267211,-0.0027075412194425,0.25,0.7540063220790156,0.002,ql,50,100,0.9,0.3059735128185957,0.3,0.42,0.08,300,0.3919120639788297,20,1.4777903987562364,0.0068538849072785,2.0165867776536574e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0023824029499211,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.2053323026881819,0.39310144241517775,0.0,0.1481866002491643,0.746620345352524
72,500,0.1995733966720904,0.5,0.4940528472725342,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__synchronous__order_ab__s2__c50787c787,0.211218796796387,0.1862837920513958,0.25,False,0.3798017750389315,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1562973843333352,0.3,0,0.42,0.08,300,0.2054150247676459,0.2,20,1.3615842397463047,-0.0249350047449911,1.8982107400150553e-18,0.2,plastic,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.2117775914163343,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3973084384980162,-0.1211386875116221,0.0,0.125,0.2632960619247242,honeycomb__ql__plastic__intr0__struct0__synchronous__order_ab__s2__4aa84a5f08,-0.0135920765536394,0.0135015513660126,0.25,0.7558040903348491,0.002,ql,50,100,0.9,0.3077841808120626,0.3,0.42,0.08,300,0.3922585692404332,20,1.4866633409775376,0.0270936279196521,1.9239606437265372e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0028228057449135,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.19773504182592583,0.3760023152959176,0.0,0.1250791012312329,0.6988164583530763
72,500,0.1770247402146607,0.5,0.5220040377523982,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__synchronous__order_ba__s3__2424b6cacd,0.2483437763224491,0.2110543177867294,0.25,False,0.3346747524416839,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1392176443444889,0.3,0,0.42,0.08,300,0.1793115983874763,0.2,20,1.2868091945258524,-0.0372894585357196,2.384766520619289e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.224038687802462,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3925163261825775,-0.0939125839101159,0.0,0.125,0.2669209827065415,honeycomb__ql__fixed__intr0__struct0__synchronous__order_ba__s3__13a25fe793,0.0012148672629821,0.006447042275759,0.25,0.7504326912381559,0.002,ql,50,100,0.9,0.3046875542573493,0.3,0.42,0.08,300,0.3902191227691459,20,1.471242107625117,0.0052321750127769,1.6535465987456649e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.002387626220868,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.2154915859679168,0.41575793879647205,0.0,0.18443291309926457,0.8156824378636534
72,500,0.1861616144524728,0.5,0.5054041990949214,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__synchronous__order_ba__s3__5d11b4d691,0.2503802342823261,0.2076364008309846,0.25,False,0.3516099725963797,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1473963863498879,0.3,0,0.42,0.08,300,0.1911147077772416,0.2,20,1.3222382004578794,-0.0427438334513414,1.814337902075409e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.2200150622701672,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3920434537210109,-0.0991925820903247,0.0,0.125,0.2645045277266162,honeycomb__ql__plastic__intr0__struct0__synchronous__order_ba__s3__54bce96456,0.0012499650317173,-0.003500091405358,0.25,0.748671189759717,0.002,ql,50,100,0.9,0.3065479651248131,0.3,0.42,0.08,300,0.3901454796238355,20,1.4801958108920894,-0.0047500564370754,1.6870349719447497e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0027752709109146,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.2058818392685381,0.3970612171633373,0.0,0.15795761043420997,0.7609006668660854
72,500,0.4825840398706386,0.5,-0.3226329362415215,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__baseline__s5__b27de8278a,-0.0017074903695442,-0.0038822288972086,0.25,False,0.1339571801569714,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6297551668786847,0.3,0,0.42,0.08,300,0.4823020186689249,0.2,20,0.9990952543460118,,2.204515542741792e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0246655076803218,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4803127333871527,-0.3169111213397143,0.0,0.125,0.3288615361064027,honeycomb_nnn__ql__fixed__intr0__struct0__alpha_async__baseline__s5__5920eef4d2,0.0019331479158352,0.0001035684772691,0.25,0.2722103544628181,0.002,ql,50,100,0.9,0.5941159921539693,0.3,0.42,0.08,300,0.4801989528153831,20,0.9982010750657808,,2.547067887400324e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0147741770113396,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.002271306483485891,0.13825317430584672,0.0,0.0008941792802309445,0.14141866006956355
72,500,0.4150244682803125,0.5,-0.2195889367062306,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__baseline__s4__2341a2efa7,-0.0062332255844375,0.004967297990383,0.25,False,0.6704862296566263,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.384166805845658,0.3,0,0.42,0.08,300,0.4147135169312106,0.2,20,0.9756345478891204,,2.5433014189812458e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0192996023662979,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4099467155989815,-0.2130452398145705,0.0,0.125,0.2331187704647429,honeycomb_nnn__ql__plastic__intr0__struct0__alpha_async__baseline__s4__6598c1d39f,0.0058909229559946,-0.0016411693852144,0.25,0.687400088644166,0.002,ql,50,100,0.9,0.3734709389607178,0.3,0.42,0.08,300,0.4087768815106747,20,0.922630413641207,,2.7294799101228146e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0196725986368309,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0050777526813309826,0.01691385898753972,0.0,0.05300413424791339,0.0749957459167841
72,500,0.4856518461911928,0.5,-0.3262020430091497,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__imprint__s3__b0e8a213a0,0.0087615788099268,-0.002486068612069,0.25,False,0.1108665754395862,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6384070923827456,0.3,0,0.42,0.08,300,0.4770790525595091,0.2,20,0.9995258539451888,,2.8841858380065098e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0331690243752969,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4846881755391796,-0.3216077503567603,0.0,0.125,0.3325351782497752,honeycomb_nnn__ql__fixed__intr0__struct0__alpha_async__imprint__s3__bb766ea6cc,0.0042023875818626,-0.0025625381826882,0.25,0.2494472228507093,0.002,ql,50,100,0.9,0.6032686731132079,0.3,0.42,0.08,300,0.4812856790479622,20,0.9990629688720238,,2.2720106133331347e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0237423549491743,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0009636706520131932,0.1385806474111231,0.0,0.00046288507316494254,0.14000720313630124
72,500,0.4212851134549907,0.5,-0.2681859493229628,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__imprint__s2__6eee28398b,0.0027618981554961,0.0035996722797336,0.25,False,0.6071971026199214,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.4346283633469877,0.3,0,0.42,0.08,300,0.4142987944931843,0.2,20,1.045723123095582,,2.266983717698736e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.016423870454174,0,0,40,0.999807098765432,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4131268647523353,-0.2506636993444939,0.0,0.125,0.2389713695223826,honeycomb_nnn__ql__plastic__intr0__struct0__alpha_async__imprint__s2__82c5f5a65b,-0.0087125288806903,-0.0024246750026213,0.25,0.6600519012387845,0.002,ql,50,100,0.9,0.4001179837948631,0.3,0.42,0.08,300,0.4111036808418059,20,0.9731322051305384,,2.6595880821572072e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0244073128516555,0,40,0.9993998628257889,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.008158248702655413,0.05285479861886311,0.0,0.07259091796504347,0.133603965286562
72,500,0.4858381190956994,0.5,-0.3263962116947224,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s3__aa38ed51d9,0.0097195114757959,-0.0023965419476632,0.25,False,0.1092247253421937,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.6389285928637229,0.3,0,0.42,0.08,300,0.477232062334076,0.2,20,0.9995510048192512,,2.1543175595338828e-18,0.2,fixed,primary,0.0095454861062002,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0349830999408898,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.484685533311221,-0.3216054130846266,0.0,0.125,0.3324874466591404,honeycomb_nnn__ql__fixed__intr0__struct0__alpha_async__lesion__s3__572f472cbf,0.0042131447806847,-0.0026366182446996,0.25,0.2494234362511817,0.002,ql,50,100,0.9,0.6032677058884357,0.3,0.42,0.08,300,0.4812774910137229,20,0.9990589515686013,,2.351754082157979e-18,0.2,primary,0.0044362609362997,False,50,260,400,-1,1.0,100,0.0237135573640978,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0011525857844784104,0.140198710908988,0.0051092251699005,0.0004920532506499375,0.14695257511401685
