L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,repair_reference_corr
56,320,0.2271992304468243,0.5,0.3306594748367249,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__sequential__lesion__s3__b615d13b79,0.1493548159252068,0.1549773736844024,0.25,False,0.3977295288697459,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.2115117198260238,0.3,0,0.42,0.08,210,0.2180280906624809,0.2,20,1.4570355263199442,2.3992704451109417e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.1604501166168388,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.1467669903888293
56,320,0.4507058220384364,0.5,-0.2368255704046326,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__sequential__lesion__s3__cd78fd31b1,-0.0079398243763178,0.0028705561004728,0.25,False,0.6225850228901204,0.002,0.016,markov,0.68,extended_hex_r2,40,100,0.9,0.4380659259550568,0.3,0,0.42,0.08,210,0.4481458764559816,0.2,20,0.9266057184474972,1.619457269831998e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.1634804848314733,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0025464647163377
56,320,0.4006702650125412,0.5,-0.3932115955679176,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__baseline__s1__679d3f99e0,-0.0045184327057987,-0.0066636863908181,0.25,False,0.5109797599692679,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.5087202367781513,0.3,0,0.42,0.08,210,0.4017514575272088,0.2,20,1.5705298363390103,2.828924776737471e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.149804933094912,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.388982522190251,0.5,-0.1559199458861461,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__sequential__baseline__s1__60162d990f,-0.0060888669129084,0.0023743963808223,0.25,False,0.6792239236308064,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.3543570633493393,0.3,0,0.42,0.08,210,0.390608004691956,0.2,20,1.5550191551992445,2.277838744367729e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0033455315090828,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4466042710451399,0.5,-0.2333594920996608,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__sequential__baseline__s1__94d5367564,-0.0034490753342125,-0.0046414677338303,0.25,False,0.9887499231068188,0.002,0.016,markov,0.68,extended_hex_r2,40,100,0.9,0.0385661178408002,0.3,0,0.42,0.08,210,0.4466321644005367,0.2,20,0.0,0.0,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.1150322899548679,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.403977925121592,0.5,-0.3863109103408335,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__baseline__s2__e4795bb278,-0.0057083737791154,0.0012384476583126,0.25,False,0.5196969646866147,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.504821735431419,0.3,0,0.42,0.08,210,0.4043445990553811,0.2,20,1.5683538455023165,3.226518519142172e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0486711763503849,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.3886057409570764,0.5,-0.1524006942208748,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__sequential__baseline__s2__07d3ef474b,-0.0127919158632093,-0.0066801076351937,0.25,False,0.6730019835608997,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.3552771882879122,0.3,0,0.42,0.08,210,0.390591389250983,0.2,20,1.576630854623638,1.2472518840729417e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0037274452557453,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4459028635701677,0.5,-0.2321208395610629,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__sequential__baseline__s2__5d456aecc7,0.0081840226520012,0.0148450672859938,0.25,False,0.987119307016868,0.002,0.016,markov,0.68,extended_hex_r2,40,100,0.9,0.0493626641726732,0.3,0,0.42,0.08,210,0.4459491681109684,0.2,20,0.0,0.0,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.1405490666918609,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4057635740541204,0.5,-0.3840018028762091,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__baseline__s3__86d45b66fc,0.004517916269301,0.0043251601078957,0.25,False,0.5249941105430619,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.5010412065789704,0.3,0,0.42,0.08,210,0.405945439932433,0.2,20,1.5480318049664454,4.366645921204396e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0350861726785561,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.3905558304059719,0.5,-0.1707932585486404,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__sequential__baseline__s3__077fcad983,-0.0085199962752509,-0.0060958048702095,0.25,False,0.677577882214071,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.3591708885122395,0.3,0,0.42,0.08,210,0.3895828243101765,0.2,20,1.5928337169269131,1.7030292795046226e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0039870983459993,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4455660812309609,0.5,-0.2302159984507142,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__sequential__baseline__s3__f659e638c0,-0.0116346020999334,-0.0087251784838906,0.25,False,0.9895381174957372,0.002,0.016,markov,0.68,extended_hex_r2,40,100,0.9,0.0315183530440295,0.3,0,0.42,0.08,210,0.4453883228115814,0.2,20,0.0,0.0,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.2212908591222987,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4065635939256433,0.5,-0.3933902781667953,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__lesion__s1__a77c178b21,0.0060900799919861,0.0044991826156453,0.25,False,0.491809041512324,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.5169102944096627,0.3,0,0.42,0.08,210,0.4040812185981101,0.2,20,1.5701906034594255,4.282477124083745e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0748285972891102,0,0,40,0.9999601403061223,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.004021099457038
56,320,0.1756920254826124,0.5,0.4310292865505925,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__sequential__lesion__s1__dc6e692c4b,0.2145885372150403,0.1976005631454395,0.25,False,0.3139760599303033,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.1601209896125157,0.3,0,0.42,0.08,210,0.1689473308927341,0.2,20,1.2804888414340825,2.032517865097549e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.1793704623461264,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.1605728926651606
56,320,0.4458968859280649,0.5,-0.2281583591805994,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__sequential__lesion__s1__7de403d095,0.005531525492747,0.0065685728197741,0.25,False,0.974306389730126,0.002,0.016,markov,0.68,extended_hex_r2,40,100,0.9,0.0880078964698744,0.3,0,0.42,0.08,210,0.4430342852546978,0.2,20,0.017014029845607,1.0550163066808976e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.1151245259984582,0,0,40,0.9991850907029478,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0063953974916733
56,320,0.4083641400546926,0.5,-0.3923200526458026,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__lesion__s2__11bcf37ce7,-0.0064604048212355,0.0056728893826119,0.25,False,0.5031890551693005,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.5125034828402288,0.3,0,0.42,0.08,210,0.4035379398389759,0.2,20,1.5581406955949084,3.3501056358773824e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0587585032696718,0,0,40,0.9999601403061223,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0030391930921166
56,320,0.2176957388688352,0.5,0.3450197344710513,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__sequential__lesion__s2__1055d60ffe,0.1637666301564207,0.1534592482722964,0.25,False,0.3846127848179476,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.2034340144220433,0.3,0,0.42,0.08,210,0.2074053143170519,0.2,20,1.419515912591109,4.0911657567958645e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.1614463305244972,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.1540334666665677
56,320,0.4441260847254275,0.5,-0.22814062655406,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__sequential__lesion__s2__29958f5f3d,0.0049343048795466,-0.0079859910992482,0.25,False,0.9711466034040168,0.002,0.016,markov,0.68,extended_hex_r2,40,100,0.9,0.1001130159285694,0.3,0,0.42,0.08,210,0.4415214555356466,0.2,20,0.0047008862276524,1.1764887211305998e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0940239148684119,0,0,40,0.9992736678004536,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0018135243528518
56,320,0.410616507694119,0.5,-0.3913922862472327,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__lesion__s3__5ac6267a3d,-0.0038107499047498,0.0060705525311142,0.25,False,0.4931276772258157,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.517773412318571,0.3,0,0.42,0.08,210,0.4058210177722894,0.2,20,1.55801702632837,3.140946805794393e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0416794006644142,0,0,40,0.9999601403061223,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0078147932231892
56,320,0.18155474424761,0.5,0.4068135645993622,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__sequential__lesion__s3__a969672bc8,0.1943855247158844,0.1938043468985002,0.25,False,0.3202640833834881,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.1692610077823692,0.3,0,0.42,0.08,210,0.1737108643904703,0.2,20,1.3078692888060297,1.9415817394186626e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.1803416792512945,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.1557446508269712
56,320,0.4447236515389615,0.5,-0.2304965935992054,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__sequential__lesion__s3__aefe3b18be,-0.0064429665711233,-0.0068292236800156,0.25,False,0.966401049560242,0.002,0.016,markov,0.68,extended_hex_r2,40,100,0.9,0.1081234062871843,0.3,0,0.42,0.08,210,0.4421736277939241,0.2,20,0.0690018080677126,1.448363969556751e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.1619165051944139,0,0,40,0.9991673752834468,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0048729275751071
56,320,0.4140150717979892,0.5,-0.2962015554884493,0.0,0.125,0.3192810152676615,square_moore__ql__fixed__intr0__struct0__sequential__baseline__s1__a17dcb503d,0.0081299122278721,0.0055996840275639,0.25,False,0.6055760725434743,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4392946323042028,0.3,0,0.42,0.08,210,0.4129852388460976,0.2,20,1.3765398841087826,5.5856030482954665e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.1113699026688271,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.3912414148800778,0.5,-0.1686305574185967,0.0,0.125,0.2908425299834173,honeycomb__ql__fixed__intr0__struct0__sequential__baseline__s1__72fb735c01,0.0032035759278075,0.0096474891785807,0.25,False,0.6930018720902188,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.351055785566013,0.3,0,0.42,0.08,210,0.3879454496432996,0.2,20,1.5393643033201505,2.572184216948943e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0028708704850158,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4511571380102073,0.5,-0.235212358027384,0.0,0.125,0.2726191821302585,extended_hex_r2__ql__fixed__intr0__struct0__sequential__baseline__s1__48f6102944,-0.0016563571031868,-0.0045303752271473,0.25,False,0.5213268955346667,0.002,0.016,ql,0.68,extended_hex_r2,40,100,0.9,0.4847422568384473,0.3,0,0.42,0.08,210,0.4512420156219943,0.2,20,0.9532421804273444,1.6300632354034256e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.2684866067517515,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4142662343150825,0.5,-0.3022883998815591,0.0,0.125,0.3187950280126605,square_moore__ql__fixed__intr0__struct0__sequential__baseline__s2__de97942b12,-0.0060412817670781,-0.0096302613827513,0.25,False,0.6055249205926209,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4412461355942643,0.3,0,0.42,0.08,210,0.4141597522749751,0.2,20,1.3746194455585563,2.9022100996195507e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0655293901634411,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.3885382699721,0.5,-0.1623343537570652,0.0,0.125,0.2912060715473124,honeycomb__ql__fixed__intr0__struct0__sequential__baseline__s2__f2c4324027,-0.0022290264194945,-0.007482629661736,0.25,False,0.6906720031139431,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3502564136741451,0.3,0,0.42,0.08,210,0.3883783958485723,0.2,20,1.5378143859953948,1.2293761535538434e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.003461766352538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4517313973182519,0.5,-0.2376663483848662,0.0,0.125,0.2736825481637926,extended_hex_r2__ql__fixed__intr0__struct0__sequential__baseline__s2__3bbb92d1f2,0.005146544106877,-0.0034054597258602,0.25,False,0.5114549563743772,0.002,0.016,ql,0.68,extended_hex_r2,40,100,0.9,0.4922815440061767,0.3,0,0.42,0.08,210,0.4519854736648048,0.2,20,0.9544713390958736,1.6169815123859193e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.4726776421250966,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4135016496223856,0.5,-0.3055447096516557,0.0,0.125,0.3194155370066263,square_moore__ql__fixed__intr0__struct0__sequential__baseline__s3__dba1db1b27,0.0071577747782512,0.008079377995779,0.25,False,0.605488286319601,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4421048890861385,0.3,0,0.42,0.08,210,0.4135791076361023,0.2,20,1.3850518191047032,4.933294034741638e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0924079970230837,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.386525609037937,0.5,-0.1608892615651279,0.0,0.125,0.2920537603701175,honeycomb__ql__fixed__intr0__struct0__sequential__baseline__s3__c43237b212,-0.0002866323150188,-0.0130901726404706,0.25,False,0.6938526659728987,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3463924243526113,0.3,0,0.42,0.08,210,0.3880754726576394,0.2,20,1.5486184044637945,1.4772940167388596e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0034161241446268,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4508369278236435,0.5,-0.2357290671366466,0.0,0.125,0.2671658913837768,extended_hex_r2__ql__fixed__intr0__struct0__sequential__baseline__s3__2ca42534f6,0.0054734816149377,0.0012460948140048,0.25,False,0.5402835926023265,0.002,0.016,ql,0.68,extended_hex_r2,40,100,0.9,0.4772126255124509,0.3,0,0.42,0.08,210,0.4511799282405365,0.2,20,0.9457959265129132,1.6462390017953694e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.2811941581611381,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4124560839409724,0.5,-0.3003819387611416,0.0,0.125,0.3192969318525451,square_moore__ql__fixed__intr0__struct0__sequential__lesion__s1__e44c420074,0.0147773102171281,-0.0003709381621914,0.25,False,0.6086369359710134,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.437960144767463,0.3,0,0.42,0.08,210,0.4110526341088719,0.2,20,1.3999449618263595,5.007512905065201e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.1752225534293507,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0084449303957037
56,320,0.3891501463585385,0.5,-0.1690794554074146,0.0,0.125,0.2895705368108531,honeycomb__ql__fixed__intr0__struct0__sequential__lesion__s1__09c30ed041,0.0126444266642894,0.0094740532709979,0.25,False,0.698250223909882,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3479799668417618,0.3,0,0.42,0.08,210,0.3828530850004723,0.2,20,1.5288118362417975,3.4029441868352677e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0029393217650499,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0207267200366901
56,320,0.4508388462606103,0.5,-0.2359869696085338,0.0,0.125,0.2645523646638925,extended_hex_r2__ql__fixed__intr0__struct0__sequential__lesion__s1__8f59c1f6b1,-0.0012180111774997,-6.469212060084792e-05,0.25,False,0.5394797904144344,0.002,0.016,ql,0.68,extended_hex_r2,40,100,0.9,0.4775542025699447,0.3,0,0.42,0.08,210,0.4494211098206369,0.2,20,0.9455488861449916,1.5231421141986565e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.315844787950282,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0009664769969859
56,320,0.4133000460523399,0.5,-0.3017974756716144,0.0,0.125,0.3180270717643825,square_moore__ql__fixed__intr0__struct0__sequential__lesion__s2__4c8bbf3c55,-0.0058891307625118,-0.0016947014439538,0.25,False,0.6106919958257816,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4375926881174683,0.3,0,0.42,0.08,210,0.4122158680127277,0.2,20,1.3750251900608148,4.891784794054283e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.1742957511418715,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0069791583579088
56,320,0.3931895959717202,0.5,-0.171500030704729,0.0,0.125,0.2906200442230667,honeycomb__ql__fixed__intr0__struct0__sequential__lesion__s2__00cf19ce79,-0.0061610719825462,-0.0036729059250141,0.25,False,0.6973744551694677,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.350553773850303,0.3,0,0.42,0.08,210,0.3839112640573508,0.2,20,1.5257133451552407,2.0003808556884725e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0039453398233502,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0007727720601494
56,320,0.4501980533575971,0.5,-0.2350573667496054,0.0,0.125,0.251064018898288,extended_hex_r2__ql__fixed__intr0__struct0__sequential__lesion__s2__3109ace1a6,-0.0118044467341857,-0.0024036919623569,0.25,False,0.5745082611626305,0.002,0.016,ql,0.68,extended_hex_r2,40,100,0.9,0.4595328793219115,0.3,0,0.42,0.08,210,0.4485720838931539,0.2,20,0.9296305511273304,1.5847103718405284e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.1307223237343449,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0135884026268101
56,320,0.4137583450258943,0.5,-0.2935176453985568,0.0,0.125,0.3182032912297661,square_moore__ql__fixed__intr0__struct0__sequential__lesion__s3__9fb274d800,0.0154411577791975,0.0040816522324416,0.25,False,0.6012755224439846,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4403172426650079,0.3,0,0.42,0.08,210,0.4134628719894129,0.2,20,1.382146720170803,3.52227647718943e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.1005023810087368,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0040182174776129
56,320,0.39178823213873,0.5,-0.1837000110873074,0.0,0.125,0.2917355704950358,honeycomb__ql__fixed__intr0__struct0__sequential__lesion__s3__cf3e100f35,0.0035260363518638,-0.0013040440233804,0.25,False,0.6898396227369442,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3553107758313915,0.3,0,0.42,0.08,210,0.3852700774020971,0.2,20,1.5371712995061284,3.672211214032469e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.00385362696586,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0092057114665368
56,320,0.4504877114340533,0.5,-0.2344403593359008,0.0,0.125,0.266441999999149,extended_hex_r2__ql__fixed__intr0__struct0__sequential__lesion__s3__732f3fd8db,0.0073812204438996,0.0031101083079784,0.25,False,0.5418138241717932,0.002,0.016,ql,0.68,extended_hex_r2,40,100,0.9,0.4762452102065126,0.3,0,0.42,0.08,210,0.4491590556051953,0.2,20,0.949666527245272,1.4636026231461001e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.1447337757985239,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0044218657300737
56,320,0.3981165505706658,0.5,-0.3763297634938232,0.0,0.125,0.2898726694921276,square_moore__ql__plastic__intr0__struct0__sequential__baseline__s1__3648208f66,-0.0007588423726657,0.0012959276166564,0.25,False,0.5596809175265854,0.002,0.016,ql,0.68,square_moore,40,100,0.9,0.4807601226137962,0.3,0,0.42,0.08,210,0.3987264823203122,0.2,20,1.543947918684068,2.9489878069007005e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.078543601821822,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.3881893047473463,0.5,-0.1643837467062234,0.0,0.125,0.2901141239685609,honeycomb__ql__plastic__intr0__struct0__sequential__baseline__s1__118e82727e,0.0092736802702358,-0.0188019152363518,0.25,False,0.693369058276163,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3487146764091049,0.3,0,0.42,0.08,210,0.3886989597480429,0.2,20,1.5274422866321915,2.400247788948005e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0031839101947018,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
56,320,0.4434030402203935,0.5,-0.2191021287482585,0.0,0.125,0.1348296368186418,extended_hex_r2__ql__plastic__intr0__struct0__sequential__baseline__s1__3edaf426ab,-0.011774092384955,-0.0162127052834141,0.25,False,0.9810510475029844,0.002,0.016,ql,0.68,extended_hex_r2,40,100,0.9,0.0704213120819687,0.3,0,0.42,0.08,210,0.4434431124898457,0.2,20,0.0,1.494027985228382e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0860254102343814,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,
