L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,selection_role,selection_score
52,260,0.2824822306539707,0.5,0.2164493871685941,0.0,0.125,0.4020764923736986,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__646b81f6a6,0.1353933528918709,0.125625769262647,0.25,False,0.6302447975374124,0.002,0.01,ql,0.58,honeycomb,40,80,0.9,0.2067640584932071,0.3,0,0.42,0.08,160,0.2465636963836801,0.2,20,1.4808516556508855,2.214988493468316e-18,0.2,plastic,sensitivity,0.1038926400712226,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.1162880095126033,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.422707650894584
52,260,0.2845835097930915,0.5,0.2144600456304269,0.0,0.125,0.4010581101228334,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__8839f72faf,0.1398937004321319,0.1129627302477127,0.25,False,0.636014589071578,0.002,0.01,ql,0.58,honeycomb,40,80,0.9,0.2084730905403122,0.3,0,0.42,0.08,160,0.2500260705956154,0.2,20,1.4805445803196389,3.0512325344933783e-18,0.2,plastic,sensitivity,0.1198916426274596,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1267879324590661,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.1198916426274596
52,260,0.2876400656645702,0.5,0.2155501589960891,0.0,0.125,0.3999356953287467,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__427d812fb7,0.1233468913092737,0.0975847483877516,0.25,False,0.6385615763269344,0.002,0.016,ql,0.58,honeycomb,40,80,0.9,0.2093889832854234,0.3,0,0.42,0.08,160,0.2522120241823174,0.2,20,1.481678334140031,2.1823947390732518e-18,0.2,plastic,sensitivity,0.1011527858261929,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1208083449704239,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.414213562373094
52,260,0.307434608217553,0.5,0.1380072053788252,0.0,0.125,0.3798416164193018,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__72f3699870,0.1055344442132096,0.0958205201574105,0.25,False,0.6574939305435955,0.002,0.016,ql,0.58,honeycomb,40,80,0.9,0.2344315126792451,0.3,0,0.42,0.08,160,0.2658330915916715,0.2,20,1.5143566200667926,3.8216117567376554e-18,0.2,plastic,sensitivity,0.081319617367853,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0829035978952223,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4729048211191815
52,260,0.2876400656645702,0.5,0.2155501589960891,0.0,0.125,0.3999356953287467,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__427d812fb7,0.1233468913092737,0.0975847483877516,0.25,False,0.6385615763269344,0.002,0.016,ql,0.58,honeycomb,40,80,0.9,0.2093889832854234,0.3,0,0.42,0.08,160,0.2522120241823174,0.2,20,1.481678334140031,2.1823947390732518e-18,0.2,plastic,sensitivity,0.1011527858261929,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1208083449704239,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.1011527858261929
52,260,0.2828860189720124,0.5,0.198758388722231,0.0,0.125,0.4043046997558596,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__8334a3b80e,0.1573961554338469,0.1058063705907289,0.25,False,0.6287649569643075,0.002,0.006,ql,0.58,honeycomb,40,80,0.9,0.2123028711229622,0.3,0,0.42,0.08,160,0.2474676459258123,0.3,20,1.487707807638637,3.315260637095992e-18,0.2,plastic,sensitivity,0.1271870187780078,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.116194262831705,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730903
52,260,0.2828860189720124,0.5,0.198758388722231,0.0,0.125,0.4043046997558596,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__8334a3b80e,0.1573961554338469,0.1058063705907289,0.25,False,0.6287649569643075,0.002,0.006,ql,0.58,honeycomb,40,80,0.9,0.2123028711229622,0.3,0,0.42,0.08,160,0.2474676459258123,0.3,20,1.487707807638637,3.315260637095992e-18,0.2,plastic,sensitivity,0.1271870187780078,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.116194262831705,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4296106762227845
52,260,0.2828860189720124,0.5,0.198758388722231,0.0,0.125,0.4043046997558596,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__8334a3b80e,0.1573961554338469,0.1058063705907289,0.25,False,0.6287649569643075,0.002,0.006,ql,0.58,honeycomb,40,80,0.9,0.2123028711229622,0.3,0,0.42,0.08,160,0.2474676459258123,0.3,20,1.487707807638637,3.315260637095992e-18,0.2,plastic,sensitivity,0.1271870187780078,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.116194262831705,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.1271870187780078
52,260,0.2906686376295517,0.5,0.197951798658914,0.0,0.125,0.3944088940472786,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__64ec484851,0.1221774331673735,0.1162081014777207,0.25,False,0.6421165043612632,0.002,0.01,ql,0.58,honeycomb,40,80,0.9,0.2153943585502006,0.3,0,0.42,0.08,160,0.2547645634421172,0.3,20,1.496236437871529,3.431801274559779e-18,0.2,plastic,sensitivity,0.0838801794145227,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1080695297982632,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730923
52,260,0.2906686376295517,0.5,0.197951798658914,0.0,0.125,0.3944088940472786,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__64ec484851,0.1221774331673735,0.1162081014777207,0.25,False,0.6421165043612632,0.002,0.01,ql,0.58,honeycomb,40,80,0.9,0.2153943585502006,0.3,0,0.42,0.08,160,0.2547645634421172,0.3,20,1.496236437871529,3.431801274559779e-18,0.2,plastic,sensitivity,0.0838801794145227,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1080695297982632,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4422016729723974
52,260,0.2824110140832483,0.5,0.2039339389569932,0.0,0.125,0.4013558838835699,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__b3e701726c,0.1431112485158726,0.1164432178849711,0.25,False,0.6306377712234577,0.002,0.01,ql,0.58,honeycomb,40,80,0.9,0.209919852586729,0.3,0,0.42,0.08,160,0.2481787530168723,0.3,20,1.465834342092587,4.061517316616762e-18,0.2,plastic,sensitivity,0.0982690361341502,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.1040487925540516,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0982690361341502
52,260,0.2821117578061526,0.5,0.2151958228077579,0.0,0.125,0.4051686146976363,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__e4b02c2a5f,0.1299641788720452,0.1072458689038822,0.25,False,0.6303803845758859,0.002,0.016,ql,0.58,honeycomb,40,80,0.9,0.2072189803703273,0.3,0,0.42,0.08,160,0.2474299231750055,0.3,20,1.4770553447550625,3.1914351218132506e-18,0.2,plastic,sensitivity,0.1141886223018834,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.1235406032091237,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.414213562373093
52,260,0.2918261556919561,0.5,0.1826713060117085,0.0,0.125,0.3941222042139059,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__70069bcc6d,0.1234078911272518,0.0940906827986464,0.25,False,0.6396861920981439,0.002,0.016,ql,0.58,honeycomb,40,80,0.9,0.2198666864250187,0.3,0,0.42,0.08,160,0.2567119810896536,0.3,20,1.4896163708281385,3.55846050719061e-18,0.2,plastic,sensitivity,0.0918965079252267,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0969366562916424,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4411480426823173
52,260,0.2821117578061526,0.5,0.2151958228077579,0.0,0.125,0.4051686146976363,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__e4b02c2a5f,0.1299641788720452,0.1072458689038822,0.25,False,0.6303803845758859,0.002,0.016,ql,0.58,honeycomb,40,80,0.9,0.2072189803703273,0.3,0,0.42,0.08,160,0.2474299231750055,0.3,20,1.4770553447550625,3.1914351218132506e-18,0.2,plastic,sensitivity,0.1141886223018834,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.1235406032091237,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.1141886223018834
52,260,0.2651916018900666,0.5,0.2459412757296295,0.0,0.125,0.4152333990488995,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__bd34343ce2,0.1639336508638307,0.1404077363044887,0.25,False,0.6121303139734012,0.002,0.006,ql,0.58,honeycomb,40,80,0.9,0.1915976731560244,0.3,0,0.42,0.08,160,0.2362143513302849,0.4,20,1.4385068610032985,2.164460596766421e-18,0.2,plastic,sensitivity,0.1464839642462486,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.1415152671377234,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730905
52,260,0.2812834891568729,0.5,0.2108641968525676,0.0,0.125,0.4049937738517529,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__1dddb5424c,0.1335733450186053,0.1203404481621212,0.25,False,0.627053025389043,0.002,0.006,ql,0.58,honeycomb,40,80,0.9,0.2078513470929164,0.3,0,0.42,0.08,160,0.2458087557380839,0.4,20,1.4785619348818422,1.6237780130956699e-18,0.2,plastic,sensitivity,0.1026209173120895,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1160426795662357,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4205405950987244
52,260,0.2651916018900666,0.5,0.2459412757296295,0.0,0.125,0.4152333990488995,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__bd34343ce2,0.1639336508638307,0.1404077363044887,0.25,False,0.6121303139734012,0.002,0.006,ql,0.58,honeycomb,40,80,0.9,0.1915976731560244,0.3,0,0.42,0.08,160,0.2362143513302849,0.4,20,1.4385068610032985,2.164460596766421e-18,0.2,plastic,sensitivity,0.1464839642462486,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.1415152671377234,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.1464839642462486
52,260,0.28421329653646,0.5,0.2057664016345122,0.0,0.125,0.4025419890861209,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__46f1601b7e,0.139225852044707,0.1090716833741674,0.25,False,0.6303113070103517,0.002,0.01,ql,0.58,honeycomb,40,80,0.9,0.2116603747647497,0.3,0,0.42,0.08,160,0.2512683853269779,0.4,20,1.4922979906275688,2.9725561588165167e-18,0.2,plastic,sensitivity,0.1102555089983934,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1142395365702343,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730845
52,260,0.28421329653646,0.5,0.2057664016345122,0.0,0.125,0.4025419890861209,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__46f1601b7e,0.139225852044707,0.1090716833741674,0.25,False,0.6303113070103517,0.002,0.01,ql,0.58,honeycomb,40,80,0.9,0.2116603747647497,0.3,0,0.42,0.08,160,0.2512683853269779,0.4,20,1.4922979906275688,2.9725561588165167e-18,0.2,plastic,sensitivity,0.1102555089983934,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1142395365702343,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4351782223424516
52,260,0.28421329653646,0.5,0.2057664016345122,0.0,0.125,0.4025419890861209,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__46f1601b7e,0.139225852044707,0.1090716833741674,0.25,False,0.6303113070103517,0.002,0.01,ql,0.58,honeycomb,40,80,0.9,0.2116603747647497,0.3,0,0.42,0.08,160,0.2512683853269779,0.4,20,1.4922979906275688,2.9725561588165167e-18,0.2,plastic,sensitivity,0.1102555089983934,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1142395365702343,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.1102555089983934
52,260,0.2738897815128594,0.5,0.2326165741022988,0.0,0.125,0.4096625619532029,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__63ae70cf74,0.1527900834630932,0.1320515904190874,0.25,False,0.6231453208390677,0.002,0.016,ql,0.58,honeycomb,40,80,0.9,0.1996070649674723,0.3,0,0.42,0.08,160,0.2426644369595159,0.4,20,1.4506753217142254,3.7451819749927675e-18,0.2,plastic,sensitivity,0.1231550094394631,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1271336787191547,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730931
52,260,0.2828413630010911,0.5,0.1965234642708082,0.0,0.125,0.4014072087469132,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__b0eba04f18,0.1300424964209153,0.1081254255763587,0.25,False,0.63061054632764,0.002,0.016,ql,0.58,honeycomb,40,80,0.9,0.2126830592600246,0.3,0,0.42,0.08,160,0.2487402439214321,0.4,20,1.4819384332374188,2.092360650122193e-18,0.2,plastic,sensitivity,0.0975795806875897,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.1135153600832058,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4251807531958158
52,260,0.2738897815128594,0.5,0.2326165741022988,0.0,0.125,0.4096625619532029,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__63ae70cf74,0.1527900834630932,0.1320515904190874,0.25,False,0.6231453208390677,0.002,0.016,ql,0.58,honeycomb,40,80,0.9,0.1996070649674723,0.3,0,0.42,0.08,160,0.2426644369595159,0.4,20,1.4506753217142254,3.7451819749927675e-18,0.2,plastic,sensitivity,0.1231550094394631,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1271336787191547,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.1231550094394631
52,260,0.3036349233322399,0.5,0.1673585289264393,0.0,0.125,0.3850075623247486,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__8e3c151853,0.0960853605993374,0.0909652823923686,0.25,False,0.6445024496715829,0.002,0.006,ql,0.62,honeycomb,40,80,0.9,0.2319069904522278,0.3,0,0.42,0.08,160,0.2614276536522892,0.2,20,1.52504150401987,2.715961817910849e-18,0.2,plastic,sensitivity,0.0709470218026274,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0870114569419793,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730605
52,260,0.3036349233322399,0.5,0.1673585289264393,0.0,0.125,0.3850075623247486,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__8e3c151853,0.0960853605993374,0.0909652823923686,0.25,False,0.6445024496715829,0.002,0.006,ql,0.62,honeycomb,40,80,0.9,0.2319069904522278,0.3,0,0.42,0.08,160,0.2614276536522892,0.2,20,1.52504150401987,2.715961817910849e-18,0.2,plastic,sensitivity,0.0709470218026274,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0870114569419793,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4815357755488803
52,260,0.3006461032544817,0.5,0.1539315956021356,0.0,0.125,0.3810326992378696,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__7e240b1fa6,0.1111856601747319,0.0953685835299985,0.25,False,0.6454305929890203,0.002,0.006,ql,0.62,honeycomb,40,80,0.9,0.2312981907527699,0.3,0,0.42,0.08,160,0.2642700358795943,0.2,20,1.5176996421915383,1.3622045783109929e-18,0.2,plastic,sensitivity,0.0926918882715122,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0910728302162091,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0926918882715122
52,260,0.2873305484431498,0.5,0.1932500748283359,0.0,0.125,0.3944673526477031,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__85bfae5b87,0.1025572747748098,0.1117398522773443,0.25,False,0.6313529220833495,0.002,0.01,ql,0.62,honeycomb,40,80,0.9,0.2184698942166707,0.3,0,0.42,0.08,160,0.2540188822924329,0.2,20,1.4890880743740729,2.7721045254124883e-18,0.2,plastic,sensitivity,0.081842686491098,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1008691441770571,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730931
52,260,0.3000658591562442,0.5,0.1720855130602393,0.0,0.125,0.3890111267072883,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__f6eec543ad,0.1123863440939638,0.0836814030714035,0.25,False,0.6417128624099764,0.002,0.01,ql,0.62,honeycomb,40,80,0.9,0.2291949741171061,0.3,0,0.42,0.08,160,0.2612030403505215,0.2,20,1.5126204416695446,3.492858293307476e-18,0.2,plastic,sensitivity,0.0826427175162505,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0917041059904268,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4667683886743312
52,260,0.3000658591562442,0.5,0.1720855130602393,0.0,0.125,0.3890111267072883,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__f6eec543ad,0.1123863440939638,0.0836814030714035,0.25,False,0.6417128624099764,0.002,0.01,ql,0.62,honeycomb,40,80,0.9,0.2291949741171061,0.3,0,0.42,0.08,160,0.2612030403505215,0.2,20,1.5126204416695446,3.492858293307476e-18,0.2,plastic,sensitivity,0.0826427175162505,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0917041059904268,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0826427175162505
52,260,0.2927070609929886,0.5,0.2115084814067331,0.0,0.125,0.3941945548843682,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__fe24bc34f4,0.125283461539017,0.1079121922988224,0.25,False,0.6367352809239641,0.002,0.016,ql,0.62,honeycomb,40,80,0.9,0.2154430245631178,0.3,0,0.42,0.08,160,0.2560357885960411,0.2,20,1.505686415852521,2.493803496963264e-18,0.2,plastic,sensitivity,0.0956216143968021,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1177910976884867,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730907
52,260,0.2927070609929886,0.5,0.2115084814067331,0.0,0.125,0.3941945548843682,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__fe24bc34f4,0.125283461539017,0.1079121922988224,0.25,False,0.6367352809239641,0.002,0.016,ql,0.62,honeycomb,40,80,0.9,0.2154430245631178,0.3,0,0.42,0.08,160,0.2560357885960411,0.2,20,1.505686415852521,2.493803496963264e-18,0.2,plastic,sensitivity,0.0956216143968021,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1177910976884867,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4467908670082776
52,260,0.2780201981704571,0.5,0.2134012402956751,0.0,0.125,0.4034643141662337,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__ec1e4b0d66,0.1441325842829485,0.1103699550237906,0.25,False,0.6228561518648615,0.002,0.016,ql,0.62,honeycomb,40,80,0.9,0.2083312925459478,0.3,0,0.42,0.08,160,0.2459640149488111,0.2,20,1.4664510294215056,3.2029972638712893e-18,0.2,plastic,sensitivity,0.1137060491346689,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.1184892200427413,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.1137060491346689
52,260,0.2961653069825714,0.5,0.171994121447965,0.0,0.125,0.3922020386232054,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__46c0f831fb,0.1251006060732373,0.0989740562562618,0.25,False,0.6381297689382852,0.002,0.006,ql,0.62,honeycomb,40,80,0.9,0.2280296278148224,0.3,0,0.42,0.08,160,0.2580676830932289,0.3,20,1.4972497478113682,3.0069049401060127e-18,0.2,plastic,sensitivity,0.096972763491329,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0891359591528238,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730758
52,260,0.2961653069825714,0.5,0.171994121447965,0.0,0.125,0.3922020386232054,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__46c0f831fb,0.1251006060732373,0.0989740562562618,0.25,False,0.6381297689382852,0.002,0.006,ql,0.62,honeycomb,40,80,0.9,0.2280296278148224,0.3,0,0.42,0.08,160,0.2580676830932289,0.3,20,1.4972497478113682,3.0069049401060127e-18,0.2,plastic,sensitivity,0.096972763491329,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0891359591528238,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4526817682349562
52,260,0.2961653069825714,0.5,0.171994121447965,0.0,0.125,0.3922020386232054,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__46c0f831fb,0.1251006060732373,0.0989740562562618,0.25,False,0.6381297689382852,0.002,0.006,ql,0.62,honeycomb,40,80,0.9,0.2280296278148224,0.3,0,0.42,0.08,160,0.2580676830932289,0.3,20,1.4972497478113682,3.0069049401060127e-18,0.2,plastic,sensitivity,0.096972763491329,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0891359591528238,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.096972763491329
52,260,0.2979780162174109,0.5,0.1491471206811896,0.0,0.125,0.3882525459082548,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__4cbd65102c,0.1027870387737693,0.0926935052215223,0.25,False,0.644187780932303,0.002,0.01,ql,0.62,honeycomb,40,80,0.9,0.2318697904254027,0.3,0,0.42,0.08,160,0.2615709490741307,0.3,20,1.48668845199201,3.533995578215384e-18,0.2,plastic,sensitivity,0.0704339290126624,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0836672322136793,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730818
52,260,0.2979780162174109,0.5,0.1491471206811896,0.0,0.125,0.3882525459082548,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__4cbd65102c,0.1027870387737693,0.0926935052215223,0.25,False,0.644187780932303,0.002,0.01,ql,0.62,honeycomb,40,80,0.9,0.2318697904254027,0.3,0,0.42,0.08,160,0.2615709490741307,0.3,20,1.48668845199201,3.533995578215384e-18,0.2,plastic,sensitivity,0.0704339290126624,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0836672322136793,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4448548358851705
52,260,0.2911556972503734,0.5,0.1892001873850597,0.0,0.125,0.3973890274262489,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__eaf111b7c8,0.1203688454842652,0.1215348698448482,0.25,False,0.6342455365156655,0.002,0.01,ql,0.62,honeycomb,40,80,0.9,0.2200050613805729,0.3,0,0.42,0.08,160,0.2536873666023786,0.3,20,1.4943928897149672,4.694538816375704e-18,0.2,plastic,sensitivity,0.1068595220180097,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.1096328103469513,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.1068595220180097
52,260,0.2865102305177945,0.5,0.2124880449644114,0.0,0.125,0.3973196169718435,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__48f2cfb245,0.1354617919953075,0.1125385399314538,0.25,False,0.6312016588155753,0.002,0.016,ql,0.62,honeycomb,40,80,0.9,0.2123820929421404,0.3,0,0.42,0.08,160,0.251341691979679,0.3,20,1.4817180655267317,3.8659615228653995e-18,0.2,plastic,sensitivity,0.1005069730104857,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.1149284017008094,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730931
