L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,order_bias,selection_role,selection_score
52,280,0.197455932438587,0.5,0.3654354754354906,0.0,0.125,0.4642410474620486,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ab__s1__6daa7cfc62,0.241744645370665,0.2184647484250156,0.25,False,0.5311921574805003,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1268488162368893,0.3,0,0.42,0.08,180,0.1778051449585159,0.3,20,1.146910413487366,5.48206685582235e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.082623302487677,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,-0.0232798969456493,median,1.414213562373074
52,280,0.2014263302233769,0.5,0.3711411840064755,0.0,0.125,0.4632873896755308,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ab__s2__c2091a1ca7,0.2605224252162866,0.2234155793747855,0.25,False,0.5328761775028558,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1289137912759293,0.3,0,0.42,0.08,180,0.1792964434591478,0.3,20,1.171566763739296,3.2596052036027824e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1045347038610274,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,-0.0371068458415011,visual,1.1192994118087822
52,280,0.0801012635266062,0.5,0.5398756656472617,0.0,0.125,0.0,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ab__s2__725c9d7c86,0.3658463783513863,0.4015577722627399,0.25,True,0.1453669774677108,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0736219854634992,0.3,0,0.42,0.08,180,0.0817968827971206,0.3,20,0.7723127429576535,3.250586253737566e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0801835277560801,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0357113939113535,median,1.414213562373095
52,280,0.0801012635266062,0.5,0.5398756656472617,0.0,0.125,0.0,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ab__s2__725c9d7c86,0.3658463783513863,0.4015577722627399,0.25,True,0.1453669774677108,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0736219854634992,0.3,0,0.42,0.08,180,0.0817968827971206,0.3,20,0.7723127429576535,3.250586253737566e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0801835277560801,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0357113939113535,visual,0.7322209790796135
52,280,0.2177090094269274,0.5,0.3313569097729196,0.0,0.125,0.4551707075741726,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s2__3b13e2c048,0.2121690930435676,0.212547079681491,0.25,False,0.5461713879628362,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1484046998231693,0.3,0,0.42,0.08,180,0.189668797464939,0.0,20,1.2465383982840026,1.96759527364599e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0808846294947259,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0003779866379233,median,1.414213562373094
52,280,0.2177090094269274,0.5,0.3313569097729196,0.0,0.125,0.4551707075741726,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s2__3b13e2c048,0.2121690930435676,0.212547079681491,0.25,False,0.5461713879628362,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1484046998231693,0.3,0,0.42,0.08,180,0.189668797464939,0.0,20,1.2465383982840026,1.96759527364599e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0808846294947259,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0003779866379233,visual,1.2060960835366397
52,280,0.082415295527354,0.5,0.5585354188160143,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s1__cf5ba161e1,0.3418451824072601,0.4115120976423824,0.25,True,0.1507141127172252,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0729672888028118,0.3,0,0.42,0.08,180,0.0813838396919034,0.0,20,0.7903148319195199,4.03024963120355e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0856660309526986,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0696669152351223,median,1.4142135623730911
52,280,0.082415295527354,0.5,0.5585354188160143,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s1__cf5ba161e1,0.3418451824072601,0.4115120976423824,0.25,True,0.1507141127172252,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0729672888028118,0.3,0,0.42,0.08,180,0.0813838396919034,0.0,20,0.7903148319195199,4.03024963120355e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0856660309526986,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0696669152351223,visual,0.7474818164431706
52,280,0.1989094550450833,0.5,0.3804307563922552,0.0,0.125,0.4641373229331358,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s1__61385290af,0.2307621557649128,0.2590472055449895,0.25,False,0.530677083753415,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1259937334323108,0.3,0,0.42,0.08,180,0.1781342612673873,0.3,20,1.1436707313701855,6.147218221552949e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0762731477698505,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0282850497800767,median,1.4142135623730951
52,280,0.2097947761270331,0.5,0.3628394403693966,0.0,0.125,0.4579895316201335,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s2__44dde2b95d,0.2393885489405033,0.2077157028792295,0.25,False,0.5416867530275721,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1377284873842762,0.3,0,0.42,0.08,180,0.1840110745961707,0.3,20,1.2102903946454435,3.2386052535307307e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0824061848860729,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,-0.0316728460612737,visual,1.169087302202407
52,280,0.0586786385872717,0.5,0.5577655564835792,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s1__e32886d980,0.3063421373146551,0.4757013143897818,0.25,True,0.1095350561084633,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0538314379558808,0.3,0,0.42,0.08,180,0.0683783748891807,0.3,20,0.604430090301392,6.8175212885410985e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0613096062953411,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.1693591770751267,median,1.4142135623730947
52,280,0.0712615824024969,0.5,0.5460116246780141,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s2__6a5eb8ccbc,0.3148051733819088,0.4420218211235791,0.25,True,0.1330558067600061,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0657884079683431,0.3,0,0.42,0.08,180,0.0771193918435838,0.3,20,0.7017872514312183,4.692017897492487e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0740560729524203,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.1272166477416703,visual,0.6647592149550082
52,280,0.2176217024003797,0.5,0.3263982385027004,0.0,0.125,0.4532568676948815,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__bb19f449df,0.2210555112963055,0.2066667444235876,0.25,False,0.5477273786851492,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.14917155833419,0.3,0,0.42,0.08,180,0.1912346779648149,0.0,20,1.2527057161394968,4.438647534038933e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1042207537768142,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0143887668727178,median,1.4142135623730876
52,280,0.2176217024003797,0.5,0.3263982385027004,0.0,0.125,0.4532568676948815,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__bb19f449df,0.2210555112963055,0.2066667444235876,0.25,False,0.5477273786851492,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.14917155833419,0.3,0,0.42,0.08,180,0.1912346779648149,0.0,20,1.2527057161394968,4.438647534038933e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1042207537768142,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0143887668727178,visual,1.2005953392510897
52,280,0.0875067008947741,0.5,0.5674145510580128,0.0,0.125,0.0,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__427c89e37a,0.4225111463679206,0.3530115293758636,0.25,True,0.1600751547920126,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0759313312901068,0.3,0,0.42,0.08,180,0.0884651289709316,0.0,20,0.8330732823737034,8.714716434854288e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1099377944070602,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0694996169920569,median,1.4142135623730945
52,280,0.0913534537624952,0.5,0.5398157372160463,0.0,0.125,0.0,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__711e1eef2c,0.4050155410597549,0.3322148648825917,0.25,True,0.1625103866996073,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0823966659800401,0.3,0,0.42,0.08,180,0.0882513124850758,0.0,20,0.8632244252671907,4.002828909031253e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1005719692969879,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0728006761771631,visual,0.8129384406186967
52,280,0.196047690266779,0.5,0.3638619395451384,0.0,0.125,0.467661973742256,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__1c50d6dfed,0.2739771781639926,0.230780031363125,0.25,False,0.5227890348936719,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1251019552028154,0.3,0,0.42,0.08,180,0.1782687648863765,0.3,20,1.1457414057036055,3.934009754556872e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1113470100016734,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0431971468008675,median,1.4142135623729595
52,280,0.196047690266779,0.5,0.3638619395451384,0.0,0.125,0.467661973742256,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__1c50d6dfed,0.2739771781639926,0.230780031363125,0.25,False,0.5227890348936719,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1251019552028154,0.3,0,0.42,0.08,180,0.1782687648863765,0.3,20,1.1457414057036055,3.934009754556872e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1113470100016734,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0431971468008675,visual,1.0900679007027687
52,280,0.0756950680526637,0.5,0.5548059076792031,0.0,0.125,0.0,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__717a0b0d2b,0.4643471712572102,0.3506284146241118,0.25,True,0.1378474718138974,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0681415042470115,0.3,0,0.42,0.08,180,0.0797332517840771,0.3,20,0.7506547111495165,4.192276125611787e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0901022849634424,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.1137187566330984,median,1.4142135623730943
52,280,0.0797930823717305,0.5,0.537174390854873,0.0,0.125,0.0,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__60559e137d,0.4225115456889545,0.3463484029317227,0.25,True,0.1444555651127355,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0734421417859868,0.3,0,0.42,0.08,180,0.0829463013755827,0.3,20,0.7799511310257112,4.6189764270177936e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1014989327298827,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0761631427572318,visual,0.7292016646607699
52,280,0.2167168050480012,0.5,0.3328314908752696,0.0,0.125,0.4559236174014094,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__8c384866b0,0.231034981202113,0.1991519835220286,0.25,False,0.5469170821875458,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1464298260125791,0.3,0,0.42,0.08,180,0.1884229731784496,0.0,20,1.243578180650171,4.948496905472756e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1024229858173885,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0318829976800844,median,1.4142135623730927
52,280,0.2167168050480012,0.5,0.3328314908752696,0.0,0.125,0.4559236174014094,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__8c384866b0,0.231034981202113,0.1991519835220286,0.25,False,0.5469170821875458,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1464298260125791,0.3,0,0.42,0.08,180,0.1884229731784496,0.0,20,1.243578180650171,4.948496905472756e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1024229858173885,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0318829976800844,visual,1.1923666877414767
52,280,0.0852406238538376,0.5,0.53903613583651,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__cf21f57116,0.410580021545923,0.2837765105066226,0.25,True,0.1561011468330473,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0774180913791763,0.3,0,0.42,0.08,180,0.0868323352498847,0.0,20,0.8136909048999682,6.8271201567107586e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1075778227951118,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.1268035110393004,median,1.4142135623730925
52,280,0.0893852819462053,0.5,0.5542927188505323,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__89461f4de7,0.42288089647397,0.3405854706475209,0.25,True,0.1628929767224258,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0790232198426889,0.3,0,0.42,0.08,180,0.0879420696434087,0.0,20,0.849177950199019,5.1444381547200274e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.103181465450942,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0822954258264491,visual,0.797587217473548
52,280,0.2085054141280284,0.5,0.3766305779820484,0.0,0.125,0.4595132162355281,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__4e1011cae1,0.2607662782038578,0.223747599117166,0.25,False,0.5382521481703243,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1344509476875633,0.3,0,0.42,0.08,180,0.1835677286029856,0.3,20,1.206810823873511,3.991671714127802e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0908385215863818,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0370186790866917,median,1.4142135623730951
52,280,0.2085054141280284,0.5,0.3766305779820484,0.0,0.125,0.4595132162355281,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__4e1011cae1,0.2607662782038578,0.223747599117166,0.25,False,0.5382521481703243,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.1344509476875633,0.3,0,0.42,0.08,180,0.1835677286029856,0.3,20,1.206810823873511,3.991671714127802e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0908385215863818,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0370186790866917,visual,1.16139156308032
52,280,0.0784979326292342,0.5,0.5679489063720202,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__4605607ee6,0.4554729910153287,0.3095556174280054,0.25,True,0.1447970880947608,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0686126034294932,0.3,0,0.42,0.08,180,0.0820194663569874,0.3,20,0.7647442829115794,7.845890365481103e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1047054295875003,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.1459173735873233,median,1.414213562373095
52,280,0.0784979326292342,0.5,0.5679489063720202,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__4605607ee6,0.4554729910153287,0.3095556174280054,0.25,True,0.1447970880947608,0.002,0.016,ql,0.68,honeycomb,40,90,0.9,0.0686126034294932,0.3,0,0.42,0.08,180,0.0820194663569874,0.3,20,0.7647442829115794,7.845890365481103e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1047054295875003,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.1459173735873233,visual,0.7123915681178292
52,280,0.4554343413191624,0.5,-0.2598647859551332,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__2ebf3e023d,0.0162030495892784,0.0155911662179698,0.25,False,0.2276298682590113,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.5690676409625031,0.3,0,0.42,0.08,180,0.370522870899552,0.0,20,1.174841369092568,3.4895884610164005e-18,0.2,fixed,ablation,0.0014102051146397,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0424355933321743,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.41421356237307
52,280,0.4546491177649629,0.5,-0.2594175647272557,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__a7d7e6bf34,0.0139573821014577,0.0107789141356664,0.25,False,0.2406413980865947,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.5648873843858637,0.3,0,0.42,0.08,180,0.3712553832479927,0.0,20,1.1702124402541585,4.30561080448789e-18,0.2,fixed,ablation,0.0002765993060594,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.02329502070755,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.1585649299003835
52,280,0.4554343413191624,0.5,-0.2598647859551332,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__2ebf3e023d,0.0162030495892784,0.0155911662179698,0.25,False,0.2276298682590113,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.5690676409625031,0.3,0,0.42,0.08,180,0.370522870899552,0.0,20,1.174841369092568,3.4895884610164005e-18,0.2,fixed,ablation,0.0014102051146397,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0424355933321743,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.0014102051146397
52,280,0.4554343413191624,0.5,-0.2598647859551332,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__2ba455e72d,0.0162030495892784,0.0155911662179698,0.25,True,0.2276298682590113,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.5690676409625031,0.3,0,0.42,0.08,180,0.370522870899552,0.0,20,1.174841369092568,3.4895884610164005e-18,0.2,fixed,ablation,0.0014102051146397,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0424355933321743,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.41421356237307
52,280,0.4546491177649629,0.5,-0.2594175647272557,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__b18193bfc2,0.0139573821014577,0.0107789141356664,0.25,True,0.2406413980865947,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.5648873843858637,0.3,0,0.42,0.08,180,0.3712553832479927,0.0,20,1.1702124402541585,4.30561080448789e-18,0.2,fixed,ablation,0.0002765993060594,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.02329502070755,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.1585649299003835
52,280,0.4554343413191624,0.5,-0.2598647859551332,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__2ba455e72d,0.0162030495892784,0.0155911662179698,0.25,True,0.2276298682590113,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.5690676409625031,0.3,0,0.42,0.08,180,0.370522870899552,0.0,20,1.174841369092568,3.4895884610164005e-18,0.2,fixed,ablation,0.0014102051146397,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0424355933321743,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.0014102051146397
52,280,0.4480157063973791,0.5,-0.2371889270798411,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__167674e107,0.0212716909440244,0.0205323825137559,0.25,False,0.2145387961329108,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.560053819936564,0.3,0,0.42,0.08,180,0.3608341666979473,0.3,20,1.226713517341702,4.15408306802009e-18,0.2,fixed,ablation,0.0033187751033693,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0465663018361063,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730823
52,280,0.4480157063973791,0.5,-0.2371889270798411,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__167674e107,0.0212716909440244,0.0205323825137559,0.25,False,0.2145387961329108,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.560053819936564,0.3,0,0.42,0.08,180,0.3608341666979473,0.3,20,1.226713517341702,4.15408306802009e-18,0.2,fixed,ablation,0.0033187751033693,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0465663018361063,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.203430366423649
52,280,0.4480157063973791,0.5,-0.2371889270798411,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__167674e107,0.0212716909440244,0.0205323825137559,0.25,False,0.2145387961329108,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.560053819936564,0.3,0,0.42,0.08,180,0.3608341666979473,0.3,20,1.226713517341702,4.15408306802009e-18,0.2,fixed,ablation,0.0033187751033693,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0465663018361063,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.0033187751033693
52,280,0.4480157063973791,0.5,-0.2371889270798411,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__bf9df99f36,0.0212716909440244,0.0205323825137559,0.25,True,0.2145387961329108,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.560053819936564,0.3,0,0.42,0.08,180,0.3608341666979473,0.3,20,1.226713517341702,4.15408306802009e-18,0.2,fixed,ablation,0.0033187751033693,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0465663018361063,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730823
52,280,0.4480157063973791,0.5,-0.2371889270798411,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__bf9df99f36,0.0212716909440244,0.0205323825137559,0.25,True,0.2145387961329108,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.560053819936564,0.3,0,0.42,0.08,180,0.3608341666979473,0.3,20,1.226713517341702,4.15408306802009e-18,0.2,fixed,ablation,0.0033187751033693,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0465663018361063,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.203430366423649
