L_markov,T_markov,activity_late_markov,alpha_async,autocorr_late_markov,bias_mean_late_markov,block_fraction_markov,coherence_late_markov,config_id_markov,corr_A_late_markov,corr_B_late_markov,dephase_markov,diagonal_ablation,entropy_late_markov,eta_intrinsic_markov,eta_weight,formalism_markov,gamma,geometry,imprint_duration_markov,imprint_start_markov,imprint_strength_markov,interface_density_late_markov,intrinsic_bias_limit_markov,intrinsic_enabled,intrinsic_target_activity_markov,lesion_fraction_markov,lesion_time_markov,memory_mean_late_markov,memory_strength,metric_stride_markov,neighbor_pattern_entropy_late_markov,orientation_anisotropy_late_markov,p0_markov,plasticity,profile_markov,repair_reference_corr_markov,save_dense_markov,schedule,second_imprint_duration_markov,second_imprint_start_markov,second_lesion_time_markov,seed,sensitivity_point_markov,sequential_events_per_sweep_markov,sigma_birth,sigma_survive,snapshot_every_markov,spectral_peak_fraction_late_markov,structural_additions_total_markov,structural_enabled,structural_interval_markov,structural_link_fraction_late_markov,structural_min_degree_markov,structural_removals_total_markov,structural_rewire_probability_markov,structural_swap_tolerance_markov,structural_target_fraction_markov,structural_utility_tau_markov,task,tau_memory_markov,theta_input_markov,theta_memory_markov,theta_phase_markov,weight_decay_markov,weight_sum_markov,order_bias_markov,L_ql,T_ql,activity_late_ql,autocorr_late_ql,bias_mean_late_ql,block_fraction_ql,coherence_late_ql,config_id_ql,corr_A_late_ql,corr_B_late_ql,dephase_ql,entropy_late_ql,eta_intrinsic_ql,formalism_ql,imprint_duration_ql,imprint_start_ql,imprint_strength_ql,interface_density_late_ql,intrinsic_bias_limit_ql,intrinsic_target_activity_ql,lesion_fraction_ql,lesion_time_ql,memory_mean_late_ql,metric_stride_ql,neighbor_pattern_entropy_late_ql,orientation_anisotropy_late_ql,p0_ql,profile_ql,repair_reference_corr_ql,save_dense_ql,second_imprint_duration_ql,second_imprint_start_ql,second_lesion_time_ql,sensitivity_point_ql,sequential_events_per_sweep_ql,snapshot_every_ql,spectral_peak_fraction_late_ql,structural_additions_total_ql,structural_interval_ql,structural_link_fraction_late_ql,structural_min_degree_ql,structural_removals_total_ql,structural_rewire_probability_ql,structural_swap_tolerance_ql,structural_target_fraction_ql,structural_utility_tau_ql,tau_memory_ql,theta_input_ql,theta_memory_ql,theta_phase_ql,weight_decay_ql,weight_sum_ql,order_bias_ql,d_activity_late,d_entropy_late,d_repair_reference_corr,d_neighbor_pattern_entropy_late,divergence_score
52,280,0.0741036702526079,0.5,0.5413043456968522,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__order_ab__s2__e4d30b8647,0.3689362377430334,0.4223932252179381,0.25,False,0.1343707658298374,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0687545350151925,0.3,0,0.42,0.08,180,0.0778446929534318,0.0,20,0.7302659076144825,4.732909376622772e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0836225792364352,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0534569874749047,52,280,0.2177090094269274,0.3313569097729196,0.0,0.125,0.4551707075741726,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s2__3b13e2c048,0.2121690930435676,0.212547079681491,0.25,0.5461713879628362,0.002,ql,40,90,0.9,0.1484046998231693,0.3,0.42,0.08,180,0.189668797464939,20,1.2465383982840026,1.96759527364599e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0808846294947259,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0003779866379233,0.1436053391743195,0.41180062213299873,0.0,0.5162724906695201,1.0716784519768383
52,280,0.0801655315129765,0.5,0.5235735242560864,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__112e6769e4,0.3796545498256991,0.3982711412183395,0.25,True,0.1473544919401775,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0760642165833902,0.3,0,0.42,0.08,180,0.0821147407904358,0.0,20,0.7671880230043779,5.9895130159984345e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0868156109880683,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0186165913926403,52,280,0.082415295527354,0.5585354188160143,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s1__cf5ba161e1,0.3418451824072601,0.4115120976423824,0.25,0.1507141127172252,0.002,ql,40,90,0.9,0.0729672888028118,0.3,0.42,0.08,180,0.0813838396919034,20,0.7903148319195199,4.03024963120355e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0856660309526986,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0696669152351223,0.0022497640143774866,0.0033596207770477116,0.0,0.02312680891514196,0.02873619370656716
52,280,0.0613413343435418,0.5,0.5860287186476048,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__586bd4b7fa,0.3118098458494919,0.4489856516931121,0.25,False,0.1145100911837778,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0535692409814479,0.3,0,0.42,0.08,180,0.0690403908335699,0.3,20,0.630163249780595,2.652597977939656e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.067890125275462,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.1371758058436202,52,280,0.1989094550450833,0.3804307563922552,0.0,0.125,0.4641373229331358,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s1__61385290af,0.2307621557649128,0.2590472055449895,0.25,0.530677083753415,0.002,ql,40,90,0.9,0.1259937334323108,0.3,0.42,0.08,180,0.1781342612673873,20,1.1436707313701855,6.147218221552949e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0762731477698505,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0282850497800767,0.1375681207015415,0.41616699256963724,0.0,0.5135074815895905,1.0672425948607693
52,280,0.0613413343435418,0.5,0.5860287186476048,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__9ba9f5f7c7,0.3118098458494919,0.4489856516931121,0.25,True,0.1145100911837778,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0535692409814479,0.3,0,0.42,0.08,180,0.0690403908335699,0.3,20,0.630163249780595,2.652597977939656e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.067890125275462,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.1371758058436202,52,280,0.0586786385872717,0.5577655564835792,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ab__s1__e32886d980,0.3063421373146551,0.4757013143897818,0.25,0.1095350561084633,0.002,ql,40,90,0.9,0.0538314379558808,0.3,0.42,0.08,180,0.0683783748891807,20,0.604430090301392,6.8175212885410985e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0613096062953411,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.1693591770751267,0.002662695756270095,0.004975035075314507,0.0,0.02573315947920296,0.03337089031078756
52,280,0.0907673019346269,0.5,0.5326338690290707,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__alpha_async__order_ba__s1__b0a6c17337,0.3883495137396777,0.3188732404853793,0.25,False,0.1624904447893512,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0825606155939206,0.3,0,0.42,0.08,180,0.0891643570680996,0.0,20,0.8509109473294503,4.2946048688858734e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1005341689431354,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0694762732542984,52,280,0.2176217024003797,0.3263982385027004,0.0,0.125,0.4532568676948815,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__bb19f449df,0.2210555112963055,0.2066667444235876,0.25,0.5477273786851492,0.002,ql,40,90,0.9,0.14917155833419,0.3,0.42,0.08,180,0.1912346779648149,20,1.2527057161394968,4.438647534038933e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.1042207537768142,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0143887668727178,0.1268544004657528,0.385236933895798,0.0,0.4017947688100465,0.9138861031715972
52,280,0.0900668109716095,0.5,0.5492368612585496,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__d5fe202f84,0.3971118919002925,0.3433611143904929,0.25,True,0.1622081685773989,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0799885514895359,0.3,0,0.42,0.08,180,0.0893262581452406,0.0,20,0.8445533531316518,5.6396005845435215e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.111464694918457,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0537507775097995,52,280,0.0875067008947741,0.5674145510580128,0.0,0.125,0.0,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__427c89e37a,0.4225111463679206,0.3530115293758636,0.25,0.1600751547920126,0.002,ql,40,90,0.9,0.0759313312901068,0.3,0.42,0.08,180,0.0884651289709316,20,0.8330732823737034,8.714716434854288e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.1099377944070602,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0694996169920569,0.0025601100768354035,0.0021330137853863007,0.0,0.011480070757948435,0.01617319462017014
52,280,0.0700728507191597,0.5,0.5526073390593327,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__cd76cde362,0.4535171300352838,0.3275243298909539,0.25,False,0.1284752354384829,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0640632727293243,0.3,0,0.42,0.08,180,0.0774088059880655,0.3,20,0.7077466567760169,4.543131766444849e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0877767255293073,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.1259928001443299,52,280,0.1947818686507546,0.3792543980579175,0.0,0.125,0.4674828299410954,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__38f50dfda5,0.280280621827044,0.2674638050860229,0.25,0.5230637807856594,0.002,ql,40,90,0.9,0.1228587286171814,0.3,0.42,0.08,180,0.1771882849005498,20,1.1342260789233405,4.400953244573384e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0994437578064368,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.012816816741021,0.12470901793159492,0.39458854534717647,0.0,0.4264794221473236,0.945776985426095
52,280,0.0700728507191597,0.5,0.5526073390593327,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__2cb3bad7e7,0.4535171300352838,0.3275243298909539,0.25,True,0.1284752354384829,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0640632727293243,0.3,0,0.42,0.08,180,0.0774088059880655,0.3,20,0.7077466567760169,4.543131766444849e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0877767255293073,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.1259928001443299,52,280,0.0797930823717305,0.537174390854873,0.0,0.125,0.0,honeycomb__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__60559e137d,0.4225115456889545,0.3463484029317227,0.25,0.1444555651127355,0.002,ql,40,90,0.9,0.0734421417859868,0.3,0.42,0.08,180,0.0829463013755827,20,0.7799511310257112,4.6189764270177936e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.1014989327298827,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0761631427572318,0.009720231652570799,0.015980329674252586,0.0,0.07220447424969434,0.09790503557651772
52,280,0.0909954293819748,0.5,0.5248019613988676,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__order_ba__s1__e773ef57d0,0.4145564380635887,0.3308385451336175,0.25,False,0.1641522541060674,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0834027858222698,0.3,0,0.42,0.08,180,0.0889550046741684,0.0,20,0.8552184425339616,3.851149841479353e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.107069527007883,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0837178929299712,52,280,0.2167168050480012,0.3328314908752696,0.0,0.125,0.4559236174014094,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__8c384866b0,0.231034981202113,0.1991519835220286,0.25,0.5469170821875458,0.002,ql,40,90,0.9,0.1464298260125791,0.3,0.42,0.08,180,0.1884229731784496,20,1.243578180650171,4.948496905472756e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.1024229858173885,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0318829976800844,0.1257213756660264,0.3827648280814784,0.0,0.3883597381162093,0.896845941863714
52,280,0.0909954293819748,0.5,0.5248019613988676,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__order_ba__s1__5e5ffeaf4c,0.4145564380635887,0.3308385451336175,0.25,True,0.1641522541060674,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0834027858222698,0.3,0,0.42,0.08,180,0.0889550046741684,0.0,20,0.8552184425339616,3.851149841479353e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.107069527007883,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0837178929299712,52,280,0.0893852819462053,0.5542927188505323,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__89461f4de7,0.42288089647397,0.3405854706475209,0.25,0.1628929767224258,0.002,ql,40,90,0.9,0.0790232198426889,0.3,0.42,0.08,180,0.0879420696434087,20,0.849177950199019,5.1444381547200274e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.103181465450942,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0822954258264491,0.0016101474357694961,0.0012592773836415938,0.0,0.006040492334942638,0.008909917154353728
52,280,0.0721056407247435,0.5,0.560049524732895,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__cf821e4bc3,0.4908901410573866,0.3197223740574618,0.25,False,0.1335348832575551,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0651712014321208,0.3,0,0.42,0.08,180,0.0780402513490141,0.3,20,0.7174316831178476,4.166837074493757e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0907849222977782,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.1711677669999248,52,280,0.2055710688029677,0.345104804565162,0.0,0.125,0.4626541770514976,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__5eb3f47c76,0.2443028237052631,0.1961628423597098,0.25,0.5341645904202136,0.002,ql,40,90,0.9,0.1361436475795166,0.3,0.42,0.08,180,0.1821184244646834,20,1.2007004634027585,3.11638350113366e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.1007972283739176,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0481399813455533,0.1334654280782242,0.40062970716265844,0.0,0.48326878028491094,1.0173639155257936
52,280,0.0721056407247435,0.5,0.560049524732895,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__b927a323a8,0.4908901410573866,0.3197223740574618,0.25,True,0.1335348832575551,0.002,0.016,markov,0.68,honeycomb,40,90,0.9,0.0651712014321208,0.3,0,0.42,0.08,180,0.0780402513490141,0.3,20,0.7174316831178476,4.166837074493757e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0907849222977782,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.1711677669999248,52,280,0.0784979326292342,0.5679489063720202,0.0,0.125,0.0,honeycomb__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__4605607ee6,0.4554729910153287,0.3095556174280054,0.25,0.1447970880947608,0.002,ql,40,90,0.9,0.0686126034294932,0.3,0.42,0.08,180,0.0820194663569874,20,0.7647442829115794,7.845890365481103e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.1047054295875003,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.1459173735873233,0.006392291904490699,0.011262204837205692,0.0,0.04731259979373181,0.0649670965354282
52,280,0.4554343413191624,0.5,-0.2598647859551332,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__2ebf3e023d,0.0162030495892784,0.0155911662179698,0.25,False,0.2276298682590113,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.5690676409625031,0.3,0,0.42,0.08,180,0.370522870899552,0.0,20,1.174841369092568,3.4895884610164005e-18,0.2,fixed,ablation,0.0014102051146397,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0424355933321743,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.4790906530957567,-0.3213425352239711,0.0,0.125,0.3006972865733203,honeycomb_nnn__ql__fixed__intr0__struct0__alpha_async__lesion__s2__3c8f83fe67,0.0067396750934584,-0.0002347481850435,0.25,0.2690615039856245,0.002,ql,40,90,0.9,0.5982816498606135,0.3,0.42,0.08,180,0.4239364882800758,20,0.9985276525588316,4.30416130931542e-18,0.2,ablation,0.0058457868004318,False,40,170,230,-1,1.0,80,0.0252391861219916,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.02365631177659433,0.04143163572661321,0.0044355816857921,0.1763137165337365,0.24583724572273613
52,280,0.4554343413191624,0.5,-0.2598647859551332,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__2ba455e72d,0.0162030495892784,0.0155911662179698,0.25,True,0.2276298682590113,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.5690676409625031,0.3,0,0.42,0.08,180,0.370522870899552,0.0,20,1.174841369092568,3.4895884610164005e-18,0.2,fixed,ablation,0.0014102051146397,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0424355933321743,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.4554343413191625,-0.2598647859551332,0.0,0.125,0.0,honeycomb_nnn__ql__fixed__intr0__struct0__alpha_async__lesion__s2__7be85cb0cb,0.0162030495892786,0.0155911662179698,0.25,0.227629868259011,0.002,ql,40,90,0.9,0.5690676409625031,0.3,0.42,0.08,180,0.370522870899552,20,1.174841369092568,4.266017878738547e-18,0.2,ablation,0.00141020511464,False,40,170,230,-1,1.0,80,0.0424355933321738,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,1.1102230246251565e-16,3.0531133177191805e-16,3.0010716134398763e-16,0.0,7.164407955784213e-16
52,280,0.4486752200814751,0.5,-0.2398820066997303,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s1__34c30ab7ce,0.0203201853143058,0.0095948139299957,0.25,False,0.2180835836624989,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.5598516435742033,0.3,0,0.42,0.08,180,0.3610382095553419,0.3,20,1.220602662714909,4.136626012869551e-18,0.2,fixed,ablation,0.002098282467347,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.039985796173252,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.476634025899212,-0.3182526344745676,0.0,0.125,0.2981151461542117,honeycomb_nnn__ql__fixed__intr0__struct0__alpha_async__lesion__s1__532bf4fb9d,0.0118811361017746,-0.005185540653798,0.25,0.276985245961946,0.002,ql,40,90,0.9,0.5951890767737381,0.3,0.42,0.08,180,0.4205587610422148,20,0.998135055086942,4.462287855610161e-18,0.2,ablation,0.0099956598754846,False,40,170,230,-1,1.0,80,0.0332314621237611,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.02795880581773691,0.05890166229944713,0.0078973774081376,0.2224676076279669,0.31722545315328854
52,280,0.4480157063973791,0.5,-0.2371889270798411,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__lesion__s2__bf9df99f36,0.0212716909440244,0.0205323825137559,0.25,True,0.2145387961329108,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.560053819936564,0.3,0,0.42,0.08,180,0.3608341666979473,0.3,20,1.226713517341702,4.15408306802009e-18,0.2,fixed,ablation,0.0033187751033693,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0465663018361063,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.4480157063973791,-0.2371889270798411,0.0,0.125,0.0,honeycomb_nnn__ql__fixed__intr0__struct0__alpha_async__lesion__s2__ce72db5a4b,0.0212716909440242,0.0205323825137559,0.25,0.2145387961329113,0.002,ql,40,90,0.9,0.5600538199365638,0.3,0.42,0.08,180,0.3608341666979473,20,1.226713517341702,3.7166707475349264e-18,0.2,ablation,0.0033187751033692,False,40,170,230,-1,1.0,80,0.0465663018361066,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.0,4.996003610813204e-16,1.0018028073766061e-16,0.0,5.997806418189811e-16
52,280,0.4059896748950947,0.5,-0.1874524051035947,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__ea34ec5b81,0.029731034198976,0.0109701944635953,0.25,False,0.5193827215622919,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.4457746096088518,0.3,0,0.42,0.08,180,0.3291833797512932,0.0,20,1.2823904678444966,2.7279866804589884e-18,0.2,plastic,ablation,0.0081759832148271,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0566458973391627,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.4296967710598525,-0.3034972427715461,0.0,0.125,0.2625696916538869,honeycomb_nnn__ql__plastic__intr0__struct0__alpha_async__lesion__s1__e0d5a4742f,0.0109093126664429,0.0204348572679129,0.25,0.5570663058813358,0.002,ql,40,90,0.9,0.4780313407730783,0.3,0.42,0.08,180,0.3851049497941432,20,1.0860262542532106,3.4393398169978998e-18,0.2,ablation,0.0118057044385651,False,40,170,230,-1,1.0,80,0.063084416281568,0,40,0.9999589086127548,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.0237070961647578,0.03768358431904384,0.0036297212237379993,0.19636421359128597,0.2613846152988256
52,280,0.4032203185237383,0.5,-0.2027007926686602,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__6b74b37b1c,0.0133323381951168,0.0235359666715141,0.25,True,0.5250008590746953,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.4464751774248361,0.3,0,0.42,0.08,180,0.3310563255080337,0.0,20,1.259769672181334,3.823529993977522e-18,0.2,plastic,ablation,-0.005372016448412,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0562501256247367,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.4032203185237196,-0.2027007926687529,0.0,0.125,0.0,honeycomb_nnn__ql__plastic__intr0__struct0__alpha_async__lesion__s2__12676c1419,0.0133323381949936,0.0235359666714889,0.25,0.525000859074375,0.002,ql,40,90,0.9,0.446475177424887,0.3,0.42,0.08,180,0.3310563255080377,20,1.259769672181334,4.3845784983898334e-18,0.2,ablation,-0.0053720164488507,False,40,170,230,-1,1.0,80,0.0562501256250487,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,1.8707257964933888e-14,3.2029934260435766e-13,4.3870029137194066e-13,0.0,7.777068919412322e-13
52,280,0.3758337492281632,0.5,-0.0912263734138172,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__32a6c68046,0.0424099217378852,0.0328485553201224,0.25,False,0.4899309254753723,0.002,0.016,markov,0.68,honeycomb_nnn,40,90,0.9,0.4107712729700561,0.3,0,0.42,0.08,180,0.3052782758667212,0.3,20,1.3700520999967616,3.81940504152312e-18,0.2,plastic,ablation,0.016387988509229,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0352006877119021,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.4264679204015596,-0.297477270378703,0.0,0.125,0.2613387428049867,honeycomb_nnn__ql__plastic__intr0__struct0__alpha_async__lesion__s2__75dd1dc5fc,0.0089296690611568,0.0004036338754249,0.25,0.5675955353259643,0.002,ql,40,90,0.9,0.4684832976291157,0.3,0.42,0.08,180,0.3788899886350542,20,1.065318036637627,3.405237853616469e-18,0.2,ablation,0.0165225364341272,False,40,170,230,-1,1.0,80,0.0313272785315127,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.050634171173396414,0.07766460985059198,0.00013454792489820191,0.30473406335913467,0.43316739230802126
