L_markov,T_markov,activity_late_markov,alpha_async,autocorr_late_markov,bias_mean_late_markov,block_fraction_markov,coherence_late_markov,config_id_markov,corr_A_late_markov,corr_B_late_markov,dephase_markov,diagonal_ablation,entropy_late_markov,eta_intrinsic_markov,eta_weight,formalism_markov,gamma,geometry,imprint_duration_markov,imprint_start_markov,imprint_strength_markov,interface_density_late_markov,intrinsic_bias_limit_markov,intrinsic_enabled,intrinsic_target_activity_markov,lesion_fraction_markov,lesion_time_markov,memory_mean_late_markov,memory_strength,metric_stride_markov,neighbor_pattern_entropy_late_markov,orientation_anisotropy_late_markov,p0_markov,plasticity,profile_markov,repair_reference_corr_markov,save_dense_markov,schedule,second_imprint_duration_markov,second_imprint_start_markov,second_lesion_time_markov,seed,sensitivity_point_markov,sequential_events_per_sweep_markov,sigma_birth,sigma_survive,snapshot_every_markov,spectral_peak_fraction_late_markov,structural_additions_total_markov,structural_enabled,structural_interval_markov,structural_link_fraction_late_markov,structural_min_degree_markov,structural_removals_total_markov,structural_rewire_probability_markov,structural_swap_tolerance_markov,structural_target_fraction_markov,structural_utility_tau_markov,task,tau_memory_markov,theta_input_markov,theta_memory_markov,theta_phase_markov,weight_decay_markov,weight_sum_markov,L_ql,T_ql,activity_late_ql,autocorr_late_ql,bias_mean_late_ql,block_fraction_ql,coherence_late_ql,config_id_ql,corr_A_late_ql,corr_B_late_ql,dephase_ql,entropy_late_ql,eta_intrinsic_ql,formalism_ql,imprint_duration_ql,imprint_start_ql,imprint_strength_ql,interface_density_late_ql,intrinsic_bias_limit_ql,intrinsic_target_activity_ql,lesion_fraction_ql,lesion_time_ql,memory_mean_late_ql,metric_stride_ql,neighbor_pattern_entropy_late_ql,orientation_anisotropy_late_ql,p0_ql,profile_ql,repair_reference_corr_ql,save_dense_ql,second_imprint_duration_ql,second_imprint_start_ql,second_lesion_time_ql,sensitivity_point_ql,sequential_events_per_sweep_ql,snapshot_every_ql,spectral_peak_fraction_late_ql,structural_additions_total_ql,structural_interval_ql,structural_link_fraction_late_ql,structural_min_degree_ql,structural_removals_total_ql,structural_rewire_probability_ql,structural_swap_tolerance_ql,structural_target_fraction_ql,structural_utility_tau_ql,tau_memory_ql,theta_input_ql,theta_memory_ql,theta_phase_ql,weight_decay_ql,weight_sum_ql,d_activity_late,d_entropy_late,d_repair_reference_corr,d_neighbor_pattern_entropy_late,divergence_score
44,220,0.4492274616876632,0.5,0.0615510908148832,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__3cb2ead7d6,-0.0276443336274427,-0.0266681605772643,0.25,False,0.8352217940951894,0.002,0.016,markov,0.68,extended_hex_r2,30,70,0.9,0.237504744516578,0.3,0,0.42,0.08,140,0.3413709113916642,0.4,10,0.9423859376614512,4.4235077503543234e-18,0.2,plastic,calibration,-0.0066723072488278,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0144545527401631,0,0,40,0.9999426078971534,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4544260849538134,0.0059618283645981,0.0,0.125,0.1666263440695161,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__515f0476ea,-0.0383919957899113,-0.0083833729654608,0.25,0.8566399880908824,0.002,ql,30,70,0.9,0.2356486156854337,0.3,0.42,0.08,140,0.3926145345906975,10,0.8326331942174459,4.18528194214159e-18,0.2,calibration,-0.0047309023758775,False,30,130,180,-1,1.0,60,0.0233215752564179,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.005198623266150226,0.021418193995693002,0.0019414048729503005,0.10975274344400532,0.13831096557879885
44,220,0.4289874810291854,0.5,-0.275080710633801,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__63b8a0849b,0.0177767367744907,0.0071291249093235,0.25,False,0.6688739420381717,0.002,0.006,markov,0.58,extended_moore_r2,30,70,0.9,0.400603935718503,0.3,0,0.42,0.08,140,0.4247960990459084,0.2,10,0.794230395366628,3.2042216039401466e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1110822298142997,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4253074732904425,-0.2829588622363838,0.0,0.125,0.2224510302090194,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__296c04bc8b,-0.0211853259214659,0.0230351393155009,0.25,0.5883115675246102,0.002,ql,30,70,0.9,0.4469774017120838,0.3,0.42,0.08,140,0.4208381928543426,10,0.8612256885449672,2.512937103615872e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.2475747550608028,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0036800077387428853,0.08056237451356152,0.0,0.06699529317833919,0.1512376754306436
44,220,0.4222126738854395,0.5,-0.2698257842411471,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__1751b6f0e0,-0.0210603384168641,0.0038510079753176,0.25,False,0.7487050324989223,0.002,0.01,markov,0.58,extended_moore_r2,30,70,0.9,0.3430135174414996,0.3,0,0.42,0.08,140,0.417838781915914,0.2,10,0.6460362961642445,5.312173292457014e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1299045031713319,0,0,40,0.999956955922865,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4164191314714561,-0.2726863148014989,0.0,0.125,0.1972520197749374,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__f424b2868e,-0.0373119309235515,0.0168037543568839,0.25,0.72247261841981,0.002,ql,30,70,0.9,0.360135786004282,0.3,0.42,0.08,140,0.412924374559682,10,0.6659806972014228,3.9408911148729776e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.1300454758148232,0,40,0.9992252066115702,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.005793542413983388,0.026232414079112254,0.0,0.019944401037178316,0.05197035753027396
44,220,0.4176161830319089,0.5,-0.2315789281368847,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s1__62e7e13339,-0.0080446651167681,0.0141804126322009,0.25,False,0.817060566325015,0.002,0.016,markov,0.58,extended_moore_r2,30,70,0.9,0.2811014574962586,0.3,0,0.42,0.08,140,0.4130276155730041,0.2,10,0.4718617914651,3.440354721778947e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0546142261676538,0,0,40,0.9928546831955924,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4014877959550273,-0.2279703749443148,0.0,0.125,0.1817437401815587,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s1__757e8597cf,-0.000263472015312,0.0140352052207022,0.25,0.7962982145000754,0.002,ql,30,70,0.9,0.2883426100199678,0.3,0.42,0.08,140,0.4006151267756132,10,0.3423410558725278,4.0690951465689005e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.0556786589813096,0,40,0.9805440771349864,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.01612838707688158,0.020762351824939573,0.0,0.1295207355925722,0.16641147449439336
44,220,0.4283041474678399,0.5,-0.2780155158198133,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__337e3e26cf,-0.0021968256026427,0.0041439595202537,0.25,False,0.6497093106172966,0.002,0.006,markov,0.58,extended_moore_r2,30,70,0.9,0.4114563691722865,0.3,0,0.42,0.08,140,0.4237062650266902,0.3,10,0.8198305043156568,4.069460396615608e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1589284090764654,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4239657608203425,-0.2827939337502345,0.0,0.125,0.2226364496261982,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__28d4e0f540,-0.0205695958195807,0.0124300944118419,0.25,0.5847640987228984,0.002,ql,30,70,0.9,0.4480475268303591,0.3,0.42,0.08,140,0.4201412080364822,10,0.8551346159599105,2.37520939563854e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.2335961747694109,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.004338386647497416,0.06494521189439828,0.0,0.03530411164425362,0.10458771018614932
44,220,0.4214434818250561,0.5,-0.266646887228083,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__29b0a0f2d7,0.0199053178883231,0.005376753808063,0.25,False,0.7531206076595476,0.002,0.01,markov,0.58,extended_moore_r2,30,70,0.9,0.3397536300543181,0.3,0,0.42,0.08,140,0.4169123360976615,0.3,10,0.6301927680731687,4.292145385074304e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0643939182461216,0,0,40,0.999870867768595,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4148050547491001,-0.2677115264098781,0.0,0.125,0.196365305332704,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__7f8d19c3c2,-0.0368240258777421,0.0157852406092924,0.25,0.7271347275604061,0.002,ql,30,70,0.9,0.3547528469351528,0.3,0.42,0.08,140,0.4122076317793791,10,0.621041777567127,3.7789271730069354e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.1032989588009348,0,40,0.9992682506887052,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.006638427075955966,0.02598588009914149,0.0,0.009150990506041734,0.04177529768113919
44,220,0.4078910779285845,0.5,-0.2127822917459504,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__fbb8879d6b,0.0026707857085373,-0.0003273997471562,0.25,False,0.8270299929348877,0.002,0.016,markov,0.58,extended_moore_r2,30,70,0.9,0.2641663989397654,0.3,0,0.42,0.08,140,0.4079881884295721,0.3,10,0.3468819991499435,4.094208120781702e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0560269184383501,0,0,40,0.9856663223140496,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.3948715132753311,-0.2364742088179224,0.0,0.125,0.1821507791691117,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__2a5299458e,-0.0124319607970438,0.0020615456367904,0.25,0.7832073005553559,0.002,ql,30,70,0.9,0.2969741477314399,0.3,0.42,0.08,140,0.3987729150209739,10,0.3428072952440746,4.4246657841331164e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.0693815592470912,0,40,0.9750990013774103,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.01301956465325338,0.043822692379531736,0.0,0.004074703905868893,0.06091696093865401
44,220,0.426298527822242,0.5,-0.2805838830798836,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s1__3b99b041bd,-0.0142660004539174,0.0004055020703466,0.25,False,0.6204117509195857,0.002,0.006,markov,0.58,extended_moore_r2,30,70,0.9,0.4295691527990428,0.3,0,0.42,0.08,140,0.4222620922149009,0.4,10,0.8279757932222118,5.9415970119876674e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.1844481796334295,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4230188034224911,-0.2808995195119589,0.0,0.125,0.2198853412440862,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s1__563b7c1ef3,0.0361265428432777,-0.0071580084684763,0.25,0.600469136453278,0.002,ql,30,70,0.9,0.4415333671183271,0.3,0.42,0.08,140,0.4196929651464181,10,0.8435124682216979,5.961491220374261e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.1229696559766296,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.003279724399750883,0.01994261446630763,0.0,0.015536674999486078,0.03875901386554459
44,220,0.4191706298627787,0.5,-0.2684663271898866,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__45fbf3d71f,-0.0395986021404489,0.0084173750239014,0.25,False,0.73380089718776,0.002,0.01,markov,0.58,extended_moore_r2,30,70,0.9,0.3517434635271955,0.3,0,0.42,0.08,140,0.4160928048714989,0.4,10,0.6371424588822545,4.796022699588834e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0817682380405923,0,0,40,0.9996771694214877,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4153530577083925,-0.269288457901129,0.0,0.125,0.1998595067177858,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__cb83c126d9,-7.61694887853881e-05,-9.156758335067404e-05,0.25,0.7118274575376238,0.002,ql,30,70,0.9,0.3668196767985365,0.3,0.42,0.08,140,0.412041282892596,10,0.665822439957704,4.9441946179300914e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.0856387641635284,0,40,0.9986656336088154,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0038175721543862173,0.021973439650136206,0.0,0.028679981075449446,0.05447099287997187
44,220,0.410524652646988,0.5,-0.2056953793753677,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__039f89ebd9,-0.0025530987181291,-0.0051998361283762,0.25,False,0.8220939895603875,0.002,0.016,markov,0.58,extended_moore_r2,30,70,0.9,0.2661528847940054,0.3,0,0.42,0.08,140,0.4109143300733711,0.4,10,0.395181266748946,4.461443228400115e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0757351683474201,0,0,40,0.9862689393939394,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.3924711980665563,-0.2319855835571806,0.0,0.125,0.1843622628562314,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__2fa56178a0,0.0570462750766515,-0.0169892544041117,0.25,0.7705095040325639,0.002,ql,30,70,0.9,0.3028092342764056,0.3,0.42,0.08,140,0.3972491994120967,10,0.3633379665030097,4.0140343658362015e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.0427874501454273,0,40,0.9752711776859504,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.018053454580431727,0.051584485527823576,0.0,0.03184330024593629,0.10148124035419159
44,220,0.4282819273042106,0.5,-0.2778749198129924,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__b8183bfd52,-0.0050609130721958,-0.0155138303124977,0.25,False,0.6330710293184245,0.002,0.006,markov,0.62,extended_moore_r2,30,70,0.9,0.4215121121322931,0.3,0,0.42,0.08,140,0.4234597061355187,0.2,10,0.8360216073228113,3.860278291362345e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1449248450297726,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4251346467578443,-0.2823672679252528,0.0,0.125,0.2189216683994596,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__d30f240fbe,-0.0428859080780567,0.0097268555710673,0.25,0.6049744438813305,0.002,ql,30,70,0.9,0.4382363078617589,0.3,0.42,0.08,140,0.4217038099328483,10,0.8527023115757528,2.314089531790261e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.2327960629200506,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0031472805463663156,0.028096585437094035,0.0,0.016680704252941547,0.0479245702364019
44,220,0.4270239043097059,0.5,-0.2664441133278328,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s1__dfee588952,-0.052626273481836,0.0040709308967736,0.25,False,0.7161670560438089,0.002,0.01,markov,0.62,extended_moore_r2,30,70,0.9,0.3694611453918135,0.3,0,0.42,0.08,140,0.4201962265359293,0.2,10,0.7655463203145905,3.2113003051717733e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.192279848832508,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4235440777833216,-0.245664607304809,0.0,0.125,0.1879362306815261,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s1__b92b9f9068,0.0073243045772312,0.0044381513274964,0.25,0.7448325829491222,0.002,ql,30,70,0.9,0.3440331669462776,0.3,0.42,0.08,140,0.4152834015336832,10,0.666185380145028,5.677231657459165e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.0882396597659277,0,40,0.99956955922865,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0034798265263842887,0.02866552690531332,0.0,0.09936094016956243,0.13150629360126004
44,220,0.4314598841617749,0.5,-0.1939018414034077,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__3273bae7bb,0.0070220582006237,0.0039433524544115,0.25,False,0.797152752491475,0.002,0.016,markov,0.62,extended_moore_r2,30,70,0.9,0.2972305150183885,0.3,0,0.42,0.08,140,0.4161260957267951,0.2,10,0.6386978372151473,4.1458755816244594e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1108595151752049,0,0,40,0.9946410123966942,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4120050339373555,-0.1683398697986381,0.0,0.125,0.1733208358849668,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__976dda4390,5.201366469913694e-05,0.0053377560082483,0.25,0.8087778623252262,0.002,ql,30,70,0.9,0.274804386087092,0.3,0.42,0.08,140,0.414473552024211,10,0.3973666228405477,3.610134415112508e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.0716807086955821,0,40,0.9876248278236914,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.019454850224419395,0.011625109833751202,0.0,0.2413312143745996,0.2724111744327702
44,220,0.4276830343487641,0.5,-0.278272971878947,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s1__80e9b34a96,-0.0111727453692367,0.0105552125162867,0.25,False,0.642253880534018,0.002,0.006,markov,0.62,extended_moore_r2,30,70,0.9,0.415788092278272,0.3,0,0.42,0.08,140,0.4240918993715372,0.3,10,0.8112620347628868,4.855519455764568e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.1285501066170465,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.422743374640899,-0.2813604424510595,0.0,0.125,0.2201778729394934,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s1__82f9e5682d,0.0252486197989834,-0.0016625709378087,0.25,0.6051977804001037,0.002,ql,30,70,0.9,0.4376531955328371,0.3,0.42,0.08,140,0.4193485387255013,10,0.8303428348278313,7.00939019715949e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.2464029482334994,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.004939659707865085,0.03705610013391425,0.0,0.019080800064944503,0.06107655990672384
44,220,0.4226319738850276,0.5,-0.2672234403510811,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__8d73056fad,-0.0008513733425171,-0.0103370753507345,0.25,False,0.7032031349567229,0.002,0.01,markov,0.62,extended_moore_r2,30,70,0.9,0.3748901654249513,0.3,0,0.42,0.08,140,0.4185150501601847,0.3,10,0.7451468066771667,3.314423079356776e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1669567356977329,0,0,40,0.999956955922865,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4184399534569245,-0.2669371490568906,0.0,0.125,0.1967921553120334,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__f8907a6b78,0.0047297295577723,-0.0043833283198182,0.25,0.7004209287567325,0.002,ql,30,70,0.9,0.3757125664503964,0.3,0.42,0.08,140,0.4144621163379984,10,0.7059138840287154,4.065679212703376e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.1415180376851829,0,40,0.9995265151515152,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.004192020428103127,0.002782206199990478,0.0,0.03923292264845135,0.046207149276544957
44,220,0.4262783974026378,0.5,-0.20612296619721,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__98764a45cd,0.0098479775796426,0.0059000336678867,0.25,False,0.7892374022894137,0.002,0.016,markov,0.62,extended_moore_r2,30,70,0.9,0.3046842375550607,0.3,0,0.42,0.08,140,0.4141989027258005,0.3,10,0.5953028196776415,4.311931360432192e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0499831231710293,0,0,40,0.993586432506887,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4017291749876012,-0.2093961314399472,0.0,0.125,0.1829924239372288,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__25ba31ba12,0.0194382756329073,-0.0024356978936851,0.25,0.7666514486745948,0.002,ql,30,70,0.9,0.3098840473014383,0.3,0.42,0.08,140,0.4045815621400844,10,0.4653585809114307,4.2696771391128135e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.0784422313911319,0,40,0.9831912878787878,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.024549222415036598,0.022585953614818965,0.0,0.12994423876621086,0.17707941479606643
44,220,0.4257551571898064,0.5,-0.2733082120355937,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__b39d74387a,-0.0176731689787438,-0.0050829479030691,0.25,False,0.6484979525854604,0.002,0.006,markov,0.62,extended_moore_r2,30,70,0.9,0.4098923684049558,0.3,0,0.42,0.08,140,0.4222956212419361,0.4,10,0.7932589334811914,3.097015100837195e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1703921838776893,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4246530771646777,-0.2843096660901048,0.0,0.125,0.2248341564563964,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__3f359947df,0.0365874512067612,-0.0049233242059778,0.25,0.5667109427168446,0.002,ql,30,70,0.9,0.4579408716271935,0.3,0.42,0.08,140,0.4208432941382513,10,0.8768962737718994,2.709832328950892e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.3409632791862799,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0011020800251286822,0.08178700986861576,0.0,0.08363734029070802,0.16652643018445246
44,220,0.4220961508117245,0.5,-0.2782103513556502,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__31a8bea79f,-0.0060795177832401,-0.0035061256937737,0.25,False,0.6826073793555534,0.002,0.01,markov,0.62,extended_moore_r2,30,70,0.9,0.3920814817408073,0.3,0,0.42,0.08,140,0.4171315137362992,0.4,10,0.7714736629790753,3.7991319244989415e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.2352938759033086,0,0,40,0.9999354338842976,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.4166792697671955,-0.2653091782994478,0.0,0.125,0.1961676083359126,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__f578f731d2,-0.0288428900699664,0.0039986014542676,0.25,0.7076832219879289,0.002,ql,30,70,0.9,0.3695589768931968,0.3,0.42,0.08,140,0.4133022146241687,10,0.6827319500442712,5.0455365608708445e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.1623574313201691,0,40,0.9992467286501376,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.005416881044529032,0.0250758426323755,0.0,0.08874171293480404,0.11923443661170857
44,220,0.4298552062259725,0.5,-0.1990529878424358,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s1__171768a885,0.0242176617652347,0.0025110296516309,0.25,False,0.7914713070227959,0.002,0.016,markov,0.62,extended_moore_r2,30,70,0.9,0.3035512857067515,0.3,0,0.42,0.08,140,0.4151543865852032,0.4,10,0.6432561918967148,4.131196940282572e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0538515824259007,0,0,40,0.993758608815427,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,44,220,0.409353844150854,-0.2070172442240739,0.0,0.125,0.1733768665006627,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s1__1079e8b780,0.0142716386882269,0.0016329314905891,0.25,0.7793440207557689,0.002,ql,30,70,0.9,0.3034379308439152,0.3,0.42,0.08,140,0.4152540234630785,10,0.4882809082629123,4.9753622159473546e-18,0.2,calibration,,False,30,130,180,-1,1.0,60,0.0852314421098114,0,40,0.9932420798898072,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.02050136207511849,0.012127286267026971,0.0,0.15497528363380247,0.18760393197594794
