L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum
72,500,0.3794625735536918,0.5,-0.3665195070729565,0.0893891105248651,0.125,0.0,square_moore__markov__plastic__intr1__struct0__block_async__repeated_lesion__s3__3e055c0a2e,0.0122066178353992,0.0032942116707837,0.25,False,0.5846841073970616,0.003,0.016,markov,0.68,square_moore,50,100,0.9,0.4510905726033661,0.3,1,0.42,0.08,280,0.3802078246913488,0.2,20,1.5132063540942793,3.1016079447198738e-18,0.2,plastic,secondary,0.0115287725027475,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0365085443929858,0,0,35,0.9977816358024691,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3966786782321968,0.5,-0.3190765323550823,0.0,0.125,0.2668344870472139,square_moore__ql__plastic__intr0__struct1__alpha_async__repeated_lesion__s3__dbd06e053e,0.0048243868370156,-0.0056158200261527,0.25,False,0.5754577410215832,0.003,0.016,ql,0.68,square_moore,50,100,0.9,0.4569383783442077,0.3,0,0.42,0.08,280,0.3934027833452511,0.2,20,1.4629956597902392,2.6645798400273386e-18,0.2,plastic,secondary,-0.0005720787821977,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0229245941681274,29645,1,35,0.75,2,29645,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4420143256925997,0.5,-0.2727956883525789,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__synchronous__repeated_lesion__s3__e286ffa860,0.0058034652959231,-0.0008715427186978,0.25,False,0.6746126330777286,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3876383720144372,0.3,0,0.42,0.08,280,0.4436333151647279,0.2,20,1.325320969127159,2.0080685244508186e-18,0.2,plastic,secondary,-0.0266799391077762,False,synchronous,50,250,390,3,-1,1.0,0.6,0.6,100,0.0181258196602884,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.411881793747651,0.5,-0.3106681654497543,0.0904124990320261,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__block_async__repeated_lesion__s3__79c5a92eb6,0.0235360233967454,0.0176270630659631,0.25,False,0.6350329415030577,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4222279023266087,0.3,1,0.42,0.08,280,0.4129867762776595,0.2,20,1.2771526898872894,2.5632649118639648e-18,0.2,plastic,secondary,0.0185234828953975,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0056765262958264,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4228658831394495,0.5,-0.1950448757730679,0.0,0.125,0.2289733136627418,hex_cells__ql__plastic__intr0__struct1__alpha_async__repeated_lesion__s3__a68e8e87c1,-0.0012056691050023,0.0055838353859958,0.25,False,0.700868550064321,0.003,0.016,ql,0.68,hex_cells,50,100,0.9,0.3687741061194412,0.3,0,0.42,0.08,280,0.4147660937234205,0.2,20,1.0647131492346116,2.033557760951708e-18,0.2,plastic,secondary,-0.0049921278325142,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0025304410010364,31156,1,35,0.6666666666666666,2,31156,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.2616349100546776,0.5,0.3959696689088442,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__synchronous__repeated_lesion__s3__12ca6f0979,0.1543444717439467,0.1291411667282363,0.25,False,0.4966924263719351,0.003,0.016,markov,0.68,honeycomb,50,100,0.9,0.2027495873595247,0.3,0,0.42,0.08,280,0.2662961669019875,0.2,20,1.5180246286278185,2.3636575683117386e-18,0.2,plastic,secondary,0.1440352073635055,False,synchronous,50,250,390,3,-1,1.0,0.6,0.6,100,0.1652940918673984,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3915040018349392,0.5,-0.2697496722863357,0.1892110845226122,0.125,0.0,honeycomb__markov__plastic__intr1__struct0__block_async__repeated_lesion__s3__6ed9dde51f,0.0183491195839357,0.0053676239616244,0.25,False,0.7152322910029945,0.003,0.016,markov,0.68,honeycomb,50,100,0.9,0.3583062501695891,0.3,1,0.42,0.08,280,0.3894894171670321,0.2,20,1.5337618057119786,1.3211682284017124e-18,0.2,plastic,secondary,0.0123546572125938,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0026143156288096,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.321513973499379,0.5,0.066030604223117,0.0,0.125,0.3907184046485513,honeycomb__ql__plastic__intr0__struct1__alpha_async__repeated_lesion__s3__431d7e1960,-0.0216518606729319,0.0030457067458201,0.25,False,0.6605562892327616,0.003,0.016,ql,0.68,honeycomb,50,100,0.9,0.2733302500667017,0.3,0,0.42,0.08,280,0.3144858626648837,0.2,20,1.4402895347926288,3.0569160176369706e-18,0.2,plastic,secondary,-0.0307461110134249,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0020614488551398,18805,1,35,0.6666666666666666,2,18805,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.0243099441993867,0.5,0.7593931995775669,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__synchronous__repeated_lesion__s3__7c4b609ab0,0.1287074948161212,0.2197530463474389,0.25,False,0.0501194560254002,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.0145857872380202,0.3,0,0.42,0.08,280,0.0242197510532643,0.2,20,0.308056944264204,2.2305654885836286e-17,0.2,plastic,secondary,0.0883415460455213,False,synchronous,50,250,390,3,-1,1.0,0.6,0.6,100,0.0418465986594622,0,0,35,0.9787487139917695,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.2810583564389759,0.5,-0.1831939705409833,0.1583723514496606,0.125,0.0,extended_moore_r2__markov__plastic__intr1__struct0__block_async__repeated_lesion__s3__1dcf784600,0.03460130280615,0.0031752398423049,0.25,False,0.643333947127025,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.2702747765528827,0.3,1,0.42,0.08,280,0.2794167011028409,0.2,20,0.8549253574573911,4.5240090629263376e-18,0.2,plastic,secondary,0.030581122459121,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0522910685364135,0,0,35,0.8408243312757202,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4733545531234411,0.5,-0.0592483601757975,0.0,0.125,0.1314652833872291,extended_moore_r2__ql__plastic__intr0__struct1__alpha_async__repeated_lesion__s3__869c959e7b,0.0069924966213487,0.0016529439589393,0.25,False,0.8380854203244128,0.003,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.2610172056795199,0.3,0,0.42,0.08,280,0.4372795143871416,0.2,20,0.8182165059906094,2.5965613220439118e-18,0.2,plastic,secondary,0.0158815088046503,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0058472716509559,40143,1,35,0.7497106481481481,2,39567,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4207255160015591,0.5,0.4496004428485175,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__synchronous__repeated_lesion__s3__55cd09f891,-0.0419837594370582,0.021894210762154,0.25,False,0.8589587600693502,0.003,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1541425159064718,0.3,0,0.42,0.08,280,0.4144339145023368,0.2,20,1.2432189547870407,4.182047717589223e-18,0.2,plastic,secondary,-0.0791263560164173,False,synchronous,50,250,390,3,-1,1.0,0.6,0.6,100,0.0108861600315137,0,0,35,0.9895940500685872,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3635160799922351,0.5,-0.1588777199981682,0.1052103593500978,0.125,0.0,extended_hex_r2__markov__plastic__intr1__struct0__block_async__repeated_lesion__s3__6889391029,0.022236742146363,-0.0016679285772355,0.25,False,0.7520301732628961,0.003,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.2786132028059978,0.3,1,0.42,0.08,280,0.3614203473169578,0.2,20,0.1642882299368393,2.6178484098174778e-18,0.2,plastic,secondary,0.026896510846529,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0162132318098646,0,0,35,0.9548075274348422,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4152678613372826,0.5,-0.0571748814513403,0.0,0.125,0.1361012198412431,extended_hex_r2__ql__plastic__intr0__struct1__alpha_async__repeated_lesion__s3__2dfef1f18e,0.0107199886725153,0.0077952394193326,0.25,False,0.8307030147539137,0.003,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.2499306261004699,0.3,0,0.42,0.08,280,0.4431763176999377,0.2,20,0.338928303500955,2.8411871755257247e-18,0.2,plastic,secondary,-0.0357684211316535,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0026075561809037,39655,1,35,0.7777777777777778,2,39614,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4096170882169901,0.5,0.421018152255492,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__synchronous__repeated_lesion__s3__8ffdcbe35a,-0.0098649980759913,0.0035458419708342,0.25,False,0.855004601763714,0.003,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.158655976520468,0.3,0,0.42,0.08,280,0.4157804404503836,0.2,20,1.2434235638811617,2.4999616588328767e-18,0.2,plastic,secondary,0.0249593716550407,False,synchronous,50,250,390,3,-1,1.0,0.6,0.6,100,0.0064787694740156,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3781995962402991,0.5,-0.2198203142390999,0.109303864857605,0.125,0.0,honeycomb_nnn__markov__plastic__intr1__struct0__block_async__repeated_lesion__s3__878286af20,0.0172177068504061,0.0171792458147525,0.25,False,0.7420175266598333,0.003,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.3197155855847116,0.3,1,0.42,0.08,280,0.3783120701423592,0.2,20,0.6753454458052127,2.523047997789285e-18,0.2,plastic,secondary,0.0194841850137968,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0220346248230827,0,0,35,0.9984782235939644,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4106692632235874,0.5,-0.2214535278753445,0.0,0.125,0.2248638315743379,honeycomb_nnn__ql__plastic__intr0__struct1__alpha_async__repeated_lesion__s3__d4de1de3e7,-0.0038388843894434,0.0074479851913806,0.25,False,0.6379505746882776,0.003,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.405905916753513,0.3,0,0.42,0.08,280,0.4107679750695257,0.2,20,0.9680753455625344,3.036805401693933e-18,0.2,plastic,secondary,-0.0044560168737911,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0143279089928019,33317,1,35,0.7777777777777778,2,33317,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.1357298553742686,0.5,0.4978508621122926,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__78efe36dec,0.2611743673843997,0.2466743727852003,0.25,False,0.2445713911436661,0.003,0.016,markov,0.68,square_vn,50,100,0.9,0.1206073861175203,0.3,0,0.42,0.08,280,0.1308330466346469,0.2,20,1.1021390982664152,3.576922365737756e-18,0.2,plastic,secondary,0.2238230592806598,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0913492182827534,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.380242324942015,0.5,-0.1239975958097864,0.2149353080029755,0.125,0.0,square_vn__markov__plastic__intr1__struct1__synchronous__lesion__s1__29cc2168c6,0.0157958373628889,0.0012538716316694,0.25,False,0.7466452307041462,0.003,0.016,markov,0.68,square_vn,50,100,0.9,0.3054042857598402,0.3,1,0.42,0.08,280,0.3838497512552852,0.2,20,1.402497801816858,2.120540639433965e-18,0.2,plastic,secondary,0.0147637522411223,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.002495897386799,23747,1,35,0.75,2,23747,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3918826475001936,0.5,-0.1665532896772595,0.0,0.125,0.2754188209204752,square_vn__ql__plastic__intr0__struct1__block_async__lesion__s1__bb024ad1fd,0.0065502115032806,0.0044657682211504,0.25,False,0.7385393949814151,0.003,0.016,ql,0.68,square_vn,50,100,0.9,0.3251806587455131,0.3,0,0.42,0.08,280,0.3909457880551301,0.2,20,1.386924186825348,1.7824604143787086e-18,0.2,plastic,secondary,0.0143689359631955,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0022616612756773,27395,1,35,0.75,2,27395,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4100227337141905,0.5,-0.3707345430419694,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__lesion__s1__24395c9b03,0.0035231214414456,0.0010661217218186,0.25,False,0.5423500289744441,0.003,0.016,markov,0.68,square_moore,50,100,0.9,0.4890729432150866,0.3,0,0.42,0.08,280,0.3976156984380386,0.2,20,1.5270812802876077,2.7122054033475175e-18,0.2,plastic,secondary,0.0175460685466616,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0256292102930567,0,0,35,0.9990596064814816,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4049989594069732,0.5,0.0982223664588398,0.150522671460855,0.125,0.0,square_moore__markov__plastic__intr1__struct1__synchronous__lesion__s1__ac05ad400f,0.0203421081080176,0.0333721365608685,0.25,False,0.8052271803545882,0.003,0.016,markov,0.68,square_moore,50,100,0.9,0.2303474905965106,0.3,1,0.42,0.08,280,0.4083955751015598,0.2,20,1.2160558027989086,2.319997814164523e-18,0.2,plastic,secondary,0.0595373880521597,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.0034701983795554,32358,1,35,0.75,2,32358,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3967345284664175,0.5,-0.3332382613123829,0.0,0.125,0.2851655093316625,square_moore__ql__plastic__intr0__struct1__block_async__lesion__s1__3d5df26093,-0.0018400267266405,0.0012894085069377,0.25,False,0.5517440460505847,0.003,0.016,ql,0.68,square_moore,50,100,0.9,0.4751843815886431,0.3,0,0.42,0.08,280,0.3978467160901179,0.2,20,1.5081767241043562,2.691277597216264e-18,0.2,plastic,secondary,0.003037553900395,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0181956211872818,31259,1,35,0.75,2,31259,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4395362591769284,0.5,-0.3490389208302854,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__e2fa814ed2,0.0054235180684996,0.0121831733277982,0.25,False,0.5752544463983911,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4779935944142265,0.3,0,0.42,0.08,280,0.4282657171795923,0.2,20,1.3453576743677242,1.9901795143314252e-18,0.2,plastic,secondary,-0.0060331416601674,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0085489152695203,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4098253765887304,0.5,-0.0500766293673618,0.1760424366233401,0.125,0.0,hex_cells__markov__plastic__intr1__struct1__synchronous__lesion__s1__9a4cdf8712,0.0254461323334201,0.0112066890668385,0.25,False,0.7636875987708586,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.2895173550592415,0.3,1,0.42,0.08,280,0.4137878683143987,0.2,20,1.1547200237494395,2.5846218760437292e-18,0.2,plastic,secondary,0.0127310077798037,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.0023927664162964,31511,1,35,0.6666666666666666,2,31511,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4281648136566051,0.5,-0.2230376288728728,0.0,0.125,0.2301553950378766,hex_cells__ql__plastic__intr0__struct1__block_async__lesion__s1__e893ec95ec,-0.000823222769618,-0.0034523704246652,0.25,False,0.6979989238243919,0.003,0.016,ql,0.68,hex_cells,50,100,0.9,0.3784178972978506,0.3,0,0.42,0.08,280,0.4294213722331603,0.2,20,1.0669658283280443,2.438617651851841e-18,0.2,plastic,secondary,-0.0030570630245415,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0028667804949785,35788,1,35,0.6666666666666666,2,35788,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.2075929989860416,0.5,0.4036752740786508,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__lesion__s1__e47fb71b17,0.1997244414823613,0.1766901059970805,0.25,False,0.3752084741297982,0.003,0.016,markov,0.68,honeycomb,50,100,0.9,0.1829792180329083,0.3,0,0.42,0.08,280,0.1986706954501956,0.2,20,1.3913874706306406,1.5537156642730368e-18,0.2,plastic,secondary,0.1525415469260231,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.1864309839831854,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3618415986249127,0.5,-0.0398562210433881,0.1967721527658001,0.125,0.0,honeycomb__markov__plastic__intr1__struct1__synchronous__lesion__s1__812731e722,-0.0073418087631793,0.0072574967416398,0.25,False,0.7465565258480035,0.003,0.016,markov,0.68,honeycomb,50,100,0.9,0.2817221531431841,0.3,1,0.42,0.08,280,0.3596392874241291,0.2,20,1.39876015933876,1.6311550953473449e-18,0.2,plastic,secondary,-0.0057193444282643,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.0019387670193752,21800,1,35,0.6666666666666666,2,21800,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3244351337694243,0.5,0.0659999599854103,0.0,0.125,0.3820765090629348,honeycomb__ql__plastic__intr0__struct1__block_async__lesion__s1__38584c0f70,0.0066903977509391,-0.0058351144044912,0.25,False,0.6772318999947078,0.003,0.016,ql,0.68,honeycomb,50,100,0.9,0.2668323797093841,0.3,0,0.42,0.08,280,0.3234550331575486,0.2,20,1.4239833744285,1.6149813545737556e-18,0.2,plastic,secondary,0.0030975950101426,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0020271034829659,21405,1,35,0.6666666666666666,2,21405,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4649463378646432,0.5,-0.018412221899237,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s1__8db8d6abf8,-0.0100708426602269,0.0126172829088463,0.25,False,0.8408187198485212,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.2510317594933496,0.3,0,0.42,0.08,280,0.4381651678215124,0.2,20,0.8328543467381095,2.5725096605287934e-18,0.2,plastic,secondary,0.0068264479048086,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0066657098101197,0,0,35,0.981786908436214,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4127195321845723,0.5,0.3925874261897112,0.1245770783399994,0.125,0.0,extended_moore_r2__markov__plastic__intr1__struct1__synchronous__lesion__s1__5825fe5486,-0.0023782019467461,0.0191884884249168,0.25,False,0.868145346856737,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1562724077450486,0.3,1,0.42,0.08,280,0.4091147136372647,0.2,20,1.1171450206236946,3.4247690594417872e-18,0.2,plastic,secondary,0.0170729382320693,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.0115936743128081,39516,1,35,0.7499196244855967,2,39340,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3467587298945762,0.5,-0.1871547262038405,0.0,0.125,0.2232835288437504,extended_moore_r2__ql__plastic__intr0__struct1__block_async__lesion__s1__f42302d14f,0.0242552093889783,-0.014548913130112,0.25,False,0.6994797130844626,0.003,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.3076805231517094,0.3,0,0.42,0.08,280,0.3450729507315813,0.2,20,0.536649763807931,3.558092659001517e-18,0.2,plastic,secondary,0.0320197900800348,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0325490609278086,39750,1,35,0.7438994984567902,2,37794,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4342913806420073,0.5,-0.0059924742923915,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s1__975cbc1ba0,-0.0125154651114644,-0.0255250875590138,0.25,False,0.8455731257730493,0.003,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.2388130950319006,0.3,0,0.42,0.08,280,0.445451244035632,0.2,20,0.6232560724795082,2.315476579204033e-18,0.2,plastic,secondary,0.0065240436937798,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0073598018001586,0,0,35,0.9908800582990398,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4067997509060331,0.5,0.3955258469809842,0.120813908424205,0.125,0.0,extended_hex_r2__markov__plastic__intr1__struct1__synchronous__lesion__s1__e39851d26a,0.0089561563090518,0.0238130689170893,0.25,False,0.8643131384883487,0.003,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1561480064692832,0.3,1,0.42,0.08,280,0.4080680801034551,0.2,20,1.1262681449524747,3.274485834026187e-18,0.2,plastic,secondary,0.0156788357839901,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.00884979996147,38114,1,35,0.7777777777777778,2,38101,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3965737072626136,0.5,-0.1469930903936286,0.0,0.125,0.1932795133646558,extended_hex_r2__ql__plastic__intr0__struct1__block_async__lesion__s1__e118036ddc,0.0260032596879118,0.0226303380563871,0.25,False,0.7782893434945194,0.003,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.2834422872173117,0.3,0,0.42,0.08,280,0.3953409192567815,0.2,20,0.2846591819673358,2.4783642535629942e-18,0.2,plastic,secondary,0.0247656970284272,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0141367954354002,39405,1,35,0.7775205761316872,2,39247,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4151359849940751,0.5,-0.2680314011473416,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__6f415f22e0,-0.0052920348454724,-0.0033272563168359,0.25,False,0.6238674559618016,0.003,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.422648950222679,0.3,0,0.42,0.08,280,0.409320433576587,0.2,20,1.0153132161614835,2.5012836224312004e-18,0.2,plastic,secondary,-0.0060960650212473,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0301796587866126,0,0,35,0.9995070301783264,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4093606354202094,0.5,0.311980088155713,0.1409309288753851,0.125,0.0,honeycomb_nnn__markov__plastic__intr1__struct1__synchronous__lesion__s1__15c6bed8cd,0.0256080106465315,0.0025304064123251,0.25,False,0.8537043835337006,0.003,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.1774211907621175,0.3,1,0.42,0.08,280,0.4097344607409661,0.2,20,1.1304656942487867,3.594606266721905e-18,0.2,plastic,secondary,0.0150142366692427,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.0048018633899877,31840,1,35,0.7777777777777778,2,31840,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4203634564378707,0.5,-0.2311219378349096,0.0,0.125,0.2380137135217748,honeycomb_nnn__ql__plastic__intr0__struct1__block_async__lesion__s1__d25ad677cb,0.0056829126236353,-0.0087059203494721,0.25,False,0.6122370962746639,0.003,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.426428740543798,0.3,0,0.42,0.08,280,0.4212944708642245,0.2,20,1.0037224309554251,2.52668901307768e-18,0.2,plastic,secondary,0.0125353175850665,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0117748812342368,35986,1,35,0.7777777777777778,2,35986,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.1345064542406577,0.5,0.4999667143111398,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__e49abfb5fb,0.2594924754151496,0.2469360663053757,0.25,False,0.2402575310063577,0.003,0.016,markov,0.68,square_vn,50,100,0.9,0.1192216830264781,0.3,0,0.42,0.08,280,0.1280348235053065,0.2,20,1.1024868980474376,3.9464083266337134e-18,0.2,plastic,secondary,0.2327605175872827,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0899999886676617,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3805668928524479,0.5,-0.1050804368267794,0.2163665694051641,0.125,0.0,square_vn__markov__plastic__intr1__struct1__synchronous__lesion__s2__5b3b801ac5,0.0080637739698104,0.0043048400175212,0.25,False,0.7460212413245937,0.003,0.016,markov,0.68,square_vn,50,100,0.9,0.3025533587146142,0.3,1,0.42,0.08,280,0.38365755469515,0.2,20,1.4088507995850577,2.12759558806992e-18,0.2,plastic,secondary,0.0068220117111807,False,synchronous,50,250,390,2,-1,1.0,0.6,0.6,100,0.0024082845960572,23748,1,35,0.75,2,23748,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
