L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,repair_reference_corr,selection_role,selection_score
56,320,0.3885382699721,0.5,-0.1623343537570652,0.0,0.125,0.2912060715473124,honeycomb__ql__fixed__intr0__struct0__sequential__baseline__s2__f2c4324027,-0.0022290264194945,-0.007482629661736,0.25,False,0.6906720031139431,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3502564136741451,0.3,0,0.42,0.08,210,0.3883783958485723,0.2,20,1.5378143859953948,1.2293761535538434e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.003461766352538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4462513809605637
56,320,0.386525609037937,0.5,-0.1608892615651279,0.0,0.125,0.2920537603701175,honeycomb__ql__fixed__intr0__struct0__sequential__baseline__s3__c43237b212,-0.0002866323150188,-0.0130901726404706,0.25,False,0.6938526659728987,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3463924243526113,0.3,0,0.42,0.08,210,0.3880754726576394,0.2,20,1.5486184044637945,1.4772940167388596e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0034161241446268,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.5469103423914812
56,320,0.3877952082193206,0.5,-0.1719879591183124,0.0,0.125,0.2890520207093364,honeycomb__ql__plastic__intr0__struct0__sequential__baseline__s3__3e715cd6c4,0.0070472930678655,-0.0163247852039937,0.25,False,0.6895539153281284,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3517160309655605,0.3,0,0.42,0.08,210,0.3897179908422593,0.2,20,1.5624259163993386,1.799240484502535e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0032942695466839,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,0.9603824377727992
56,320,0.3877952082193206,0.5,-0.1719879591183124,0.0,0.125,0.2890520207093364,honeycomb__ql__plastic__intr0__struct0__sequential__baseline__s3__3e715cd6c4,0.0070472930678655,-0.0163247852039937,0.25,False,0.6895539153281284,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3517160309655605,0.3,0,0.42,0.08,210,0.3897179908422593,0.2,20,1.5624259163993386,1.799240484502535e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0032942695466839,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.5607787816259966
56,320,0.3931895959717202,0.5,-0.171500030704729,0.0,0.125,0.2906200442230667,honeycomb__ql__fixed__intr0__struct0__sequential__lesion__s2__00cf19ce79,-0.0061610719825462,-0.0036729059250141,0.25,False,0.6973744551694677,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.350553773850303,0.3,0,0.42,0.08,210,0.3839112640573508,0.2,20,1.5257133451552407,2.0003808556884725e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0039453398233502,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0007727720601494,median,0.8759674884217218
56,320,0.39178823213873,0.5,-0.1837000110873074,0.0,0.125,0.2917355704950358,honeycomb__ql__fixed__intr0__struct0__sequential__lesion__s3__cf3e100f35,0.0035260363518638,-0.0013040440233804,0.25,False,0.6898396227369442,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3553107758313915,0.3,0,0.42,0.08,210,0.3852700774020971,0.2,20,1.5371712995061284,3.672211214032469e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.00385362696586,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0092057114665368,visual,1.5352444860231984
56,320,0.3891501463585385,0.5,-0.1690794554074146,0.0,0.125,0.2895705368108531,honeycomb__ql__fixed__intr0__struct0__sequential__lesion__s1__09c30ed041,0.0126444266642894,0.0094740532709979,0.25,False,0.698250223909882,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3479799668417618,0.3,0,0.42,0.08,210,0.3828530850004723,0.2,20,1.5288118362417975,3.4029441868352677e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0029393217650499,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0207267200366901,high_repair,0.0207267200366901
56,320,0.3885321506928106,0.5,-0.1612478194467781,0.0,0.125,0.2897300791923804,honeycomb__ql__plastic__intr0__struct0__sequential__lesion__s2__e3aff6bda3,0.0119530818010537,0.0010488090671351,0.25,False,0.6910946271166586,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.348110612121818,0.3,0,0.42,0.08,210,0.3834617933528862,0.2,20,1.534663404928357,2.6055124876713187e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0033509764830582,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0052730258115674,median,1.3002001085524664
56,320,0.3897923532242223,0.5,-0.1802368265209224,0.0,0.125,0.2933759026755341,honeycomb__ql__plastic__intr0__struct0__sequential__lesion__s1__b71709d013,-0.0006625024029889,-0.0231015875042589,0.25,False,0.6912209661969234,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.3538338505436554,0.3,0,0.42,0.08,210,0.381992438551943,0.2,20,1.5540240523558173,1.2113607936520121e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0029458992316859,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0164823200708012,visual,1.5525511027399743
56,320,0.3885321506928106,0.5,-0.1612478194467781,0.0,0.125,0.2897300791923804,honeycomb__ql__plastic__intr0__struct0__sequential__lesion__s2__e3aff6bda3,0.0119530818010537,0.0010488090671351,0.25,False,0.6910946271166586,0.002,0.016,ql,0.68,honeycomb,40,100,0.9,0.348110612121818,0.3,0,0.42,0.08,210,0.3834617933528862,0.2,20,1.534663404928357,2.6055124876713187e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0033509764830582,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0052730258115674,high_repair,0.0052730258115674
56,320,0.4796626222898826,0.5,-0.3201534635925633,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__sequential__baseline__s1__fa73378c4b,0.0074887042229249,0.0029376375807786,0.25,False,0.1517327232851502,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.6252354014753327,0.3,0,0.42,0.08,210,0.4793300821529438,0.2,20,0.9987342176462516,2.756525570272301e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0420248277018141,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,0.0
56,320,0.47941653363171,0.5,-0.3192096432716819,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__sequential__baseline__s3__85a7ce9551,-0.0081355939926274,-0.0031020440828836,0.25,False,0.1559874620197095,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.6228711639147104,0.3,0,0.42,0.08,210,0.4794652186552314,0.2,20,0.9984917171850508,2.8872015765515468e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0268748501278487,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.9850542921211265
56,320,0.409004652021638,0.5,-0.280632517789964,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__sequential__baseline__s2__2ac1bb4431,0.0219715316519631,0.017744521272396,0.25,False,0.6192137108235187,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.4257096917507136,0.3,0,0.42,0.08,210,0.4091830090819263,0.2,20,0.9279824587001896,2.1539287042262712e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0510262773816092,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.3252281179017316
56,320,0.4097975361188323,0.5,-0.2851028164925814,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__sequential__baseline__s3__3db8e1074c,0.0009359876892221,0.001466601561132,0.25,False,0.6001605387158343,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.4364766354919273,0.3,0,0.42,0.08,210,0.4114399096457296,0.2,20,0.9803087689907306,4.281820923842424e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0704041077891013,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.9451067150961799
56,320,0.4824305048629993,0.5,-0.3235829450148253,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__sequential__lesion__s3__4b918fed70,0.0094588984108956,-0.0076631277943226,0.25,False,0.1321446999309349,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.632019080821733,0.3,0,0.42,0.08,210,0.4777765839875094,0.2,20,0.9991545641890922,3.775031222778356e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0326653386251164,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0098552778639453,median,0.8840418969256488
56,320,0.4829738850191066,0.5,-0.3233678600430598,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__sequential__lesion__s2__ac2b8f6494,0.0040568364456488,-0.0079898227481046,0.25,False,0.1310444476225541,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.6314455052769445,0.3,0,0.42,0.08,210,0.4781731050614725,0.2,20,0.999144095710244,3.165035831504009e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0267196045556404,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0044963817362961,visual,0.9857842934324238
56,320,0.4824305048629993,0.5,-0.3235829450148253,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__sequential__lesion__s3__4b918fed70,0.0094588984108956,-0.0076631277943226,0.25,False,0.1321446999309349,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.632019080821733,0.3,0,0.42,0.08,210,0.4777765839875094,0.2,20,0.9991545641890922,3.775031222778356e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0326653386251164,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0098552778639453,high_repair,0.0098552778639453
56,320,0.4200596438228755,0.5,-0.2985179376163324,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__sequential__lesion__s2__54adc7c7ac,-0.0044885231943113,0.0014263142142604,0.25,False,0.5441790145692407,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.4765045586975399,0.3,0,0.42,0.08,210,0.4177515671724282,0.2,20,1.0700997504694654,2.355931175065749e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0465131975147373,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0046010249956343,median,1.1999457708365657
56,320,0.4200596438228755,0.5,-0.2985179376163324,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__sequential__lesion__s2__54adc7c7ac,-0.0044885231943113,0.0014263142142604,0.25,False,0.5441790145692407,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.4765045586975399,0.3,0,0.42,0.08,210,0.4177515671724282,0.2,20,1.0700997504694654,2.355931175065749e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0465131975147373,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0046010249956343,visual,1.0468431517120966
56,320,0.4186441974512753,0.5,-0.2982953312758579,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__sequential__lesion__s3__ea9ae6703c,-0.0110472337634303,-0.0158415517144983,0.25,False,0.5532134016214507,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.4689773496102946,0.3,0,0.42,0.08,210,0.4172602914861941,0.2,20,1.0601149859405152,2.9723713995688244e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0453741766293712,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0043779332089988,high_repair,-0.0043779332089988
56,320,0.4818596838712478,0.5,-0.3183501885037875,0.0,0.125,0.331281369600561,honeycomb_nnn__ql__fixed__intr0__struct0__sequential__baseline__s1__5da795a4a6,0.0127244444862446,0.0052785299739016,0.25,False,0.2634756703908918,0.002,0.016,ql,0.68,honeycomb_nnn,40,100,0.9,0.5974737032170988,0.3,0,0.42,0.08,210,0.4818019466720094,0.2,20,0.9986161030361664,3.835560493737787e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0268380299372337,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,0.489946508025956
56,320,0.4818596838712478,0.5,-0.3183501885037875,0.0,0.125,0.331281369600561,honeycomb_nnn__ql__fixed__intr0__struct0__sequential__baseline__s1__5da795a4a6,0.0127244444862446,0.0052785299739016,0.25,False,0.2634756703908918,0.002,0.016,ql,0.68,honeycomb_nnn,40,100,0.9,0.5974737032170988,0.3,0,0.42,0.08,210,0.4818019466720094,0.2,20,0.9986161030361664,3.835560493737787e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0268380299372337,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.9851970880675496
56,320,0.3964750632108462,0.5,-0.2811942680757582,0.0,0.125,0.2609672364447838,honeycomb_nnn__ql__plastic__intr0__struct0__sequential__baseline__s2__8f2a68cee4,-0.0065435278420465,0.0190391296121194,0.25,False,0.6391677729609931,0.002,0.016,ql,0.68,honeycomb_nnn,40,100,0.9,0.4107694120542824,0.3,0,0.42,0.08,210,0.3981858052181096,0.2,20,0.9042188202949862,3.3506551304470757e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0591130315549363,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,0.0
56,320,0.407022162226923,0.5,-0.2706380245911345,0.0,0.125,0.2610039301486234,honeycomb_nnn__ql__plastic__intr0__struct0__sequential__baseline__s3__01cb11a56f,-0.0072841965666459,-0.0071109046220665,0.25,False,0.6349135762236622,0.002,0.016,ql,0.68,honeycomb_nnn,40,100,0.9,0.4151138034033555,0.3,0,0.42,0.08,210,0.4072325935959407,0.2,20,0.9470361020180664,3.116537270900811e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0523252432836453,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.9208734803762437
56,320,0.4853797871082926,0.5,-0.3227991052285919,0.0,0.125,0.3341796080625883,honeycomb_nnn__ql__fixed__intr0__struct0__sequential__lesion__s1__d78b256030,0.0056630106352965,0.0075779047553919,0.25,False,0.2473545507884016,0.002,0.016,ql,0.68,honeycomb_nnn,40,100,0.9,0.6050153336845859,0.3,0,0.42,0.08,210,0.4830650180051681,0.2,20,0.9992361580719926,3.1784633781652655e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.025661876673159,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0052561799000018,median,0.7920315049294547
56,320,0.4811202219061736,0.5,-0.3186516191844584,0.0,0.125,0.3294542717854005,honeycomb_nnn__ql__fixed__intr0__struct0__sequential__lesion__s3__08bf5ba9fe,0.0176984847701074,0.0100007162923066,0.25,False,0.2635652731012661,0.002,0.016,ql,0.68,honeycomb_nnn,40,100,0.9,0.5984020959314416,0.3,0,0.42,0.08,210,0.4789012992692387,0.2,20,0.9988346147416426,2.397242323697117e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0243379097920544,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0177246350931985,visual,0.9866656598456154
56,320,0.4811202219061736,0.5,-0.3186516191844584,0.0,0.125,0.3294542717854005,honeycomb_nnn__ql__fixed__intr0__struct0__sequential__lesion__s3__08bf5ba9fe,0.0176984847701074,0.0100007162923066,0.25,False,0.2635652731012661,0.002,0.016,ql,0.68,honeycomb_nnn,40,100,0.9,0.5984020959314416,0.3,0,0.42,0.08,210,0.4789012992692387,0.2,20,0.9988346147416426,2.397242323697117e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0243379097920544,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0177246350931985,high_repair,0.0177246350931985
56,320,0.4100648929293506,0.5,-0.2912262602107114,0.0,0.125,0.2651920526975294,honeycomb_nnn__ql__plastic__intr0__struct0__sequential__lesion__s3__8171852723,0.0118133705312438,0.0002926648358364,0.25,False,0.5838425771845569,0.002,0.016,ql,0.68,honeycomb_nnn,40,100,0.9,0.4522470710038353,0.3,0,0.42,0.08,210,0.4107614910345407,0.2,20,1.008392990839395,3.437137828784773e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0663615188982842,0,0,40,0.9999645691609976,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0188517454685123,median,0.8258048687770198
56,320,0.4233841723589113,0.5,-0.2964068728943057,0.0,0.125,0.2675504592787816,honeycomb_nnn__ql__plastic__intr0__struct0__sequential__lesion__s2__fbe5d45989,-0.0193983795003326,-0.0009896200702343,0.25,False,0.5569201215600375,0.002,0.016,ql,0.68,honeycomb_nnn,40,100,0.9,0.4732409831106989,0.3,0,0.42,0.08,210,0.4229473907392652,0.2,20,1.055482008453078,2.9418591101646967e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0588725413610007,0,0,40,0.9999645691609976,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0165602386301002,visual,1.0260457377725778
56,320,0.4100648929293506,0.5,-0.2912262602107114,0.0,0.125,0.2651920526975294,honeycomb_nnn__ql__plastic__intr0__struct0__sequential__lesion__s3__8171852723,0.0118133705312438,0.0002926648358364,0.25,False,0.5838425771845569,0.002,0.016,ql,0.68,honeycomb_nnn,40,100,0.9,0.4522470710038353,0.3,0,0.42,0.08,210,0.4107614910345407,0.2,20,1.008392990839395,3.437137828784773e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0663615188982842,0,0,40,0.9999645691609976,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0188517454685123,high_repair,0.0188517454685123
56,320,0.4140292655866231,0.5,-0.3076695009926453,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__sequential__baseline__s1__556ee7f8f8,-0.0050077755097865,0.0135138476412733,0.25,False,0.6029582343032157,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.442179858222147,0.3,0,0.42,0.08,210,0.4147002631255604,0.2,20,1.390026922399924,4.843753682676042e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0588692079774425,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.6509394399490727
56,320,0.4140292655866231,0.5,-0.3076695009926453,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__sequential__baseline__s1__556ee7f8f8,-0.0050077755097865,0.0135138476412733,0.25,False,0.6029582343032157,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.442179858222147,0.3,0,0.42,0.08,210,0.4147002631255604,0.2,20,1.390026922399924,4.843753682676042e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0588692079774425,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.3605923184112028
56,320,0.403977925121592,0.5,-0.3863109103408335,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__baseline__s2__e4795bb278,-0.0057083737791154,0.0012384476583126,0.25,False,0.5196969646866147,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.504821735431419,0.3,0,0.42,0.08,210,0.4043445990553811,0.2,20,1.5683538455023165,3.226518519142172e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0486711763503849,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,median,0.0
56,320,0.403977925121592,0.5,-0.3863109103408335,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__baseline__s2__e4795bb278,-0.0057083737791154,0.0012384476583126,0.25,False,0.5196969646866147,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.504821735431419,0.3,0,0.42,0.08,210,0.4043445990553811,0.2,20,1.5683538455023165,3.226518519142172e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0486711763503849,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,visual,1.544018257327124
56,320,0.4153406122190382,0.5,-0.302288328171747,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__sequential__lesion__s1__5ded62c7ee,0.0052560977656096,0.004187103371917,0.25,False,0.6044064106009056,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.4404543566553225,0.3,0,0.42,0.08,210,0.4083200198251399,0.2,20,1.3791604921706793,4.50771110058178e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0776178208962295,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0003363640270357,median,0.9013554427233035
56,320,0.4132227476701144,0.5,-0.3108791292643478,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__sequential__lesion__s3__bc7afc1844,-0.0049856506643826,0.0052255566969136,0.25,False,0.5889573377031495,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.4486779722522825,0.3,0,0.42,0.08,210,0.4102458942943961,0.2,20,1.411129433473093,4.5500030521598664e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0879288745032881,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0049114125747693,visual,1.367164996221449
56,320,0.4132227476701144,0.5,-0.3108791292643478,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__sequential__lesion__s3__bc7afc1844,-0.0049856506643826,0.0052255566969136,0.25,False,0.5889573377031495,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.4486779722522825,0.3,0,0.42,0.08,210,0.4102458942943961,0.2,20,1.411129433473093,4.5500030521598664e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0879288745032881,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0049114125747693,high_repair,0.0049114125747693
56,320,0.410616507694119,0.5,-0.3913922862472327,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__lesion__s3__5ac6267a3d,-0.0038107499047498,0.0060705525311142,0.25,False,0.4931276772258157,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.517773412318571,0.3,0,0.42,0.08,210,0.4058210177722894,0.2,20,1.55801702632837,3.140946805794393e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0416794006644142,0,0,40,0.9999601403061223,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0078147932231892,median,1.5139619642338318
56,320,0.410616507694119,0.5,-0.3913922862472327,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__lesion__s3__5ac6267a3d,-0.0038107499047498,0.0060705525311142,0.25,False,0.4931276772258157,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.517773412318571,0.3,0,0.42,0.08,210,0.4058210177722894,0.2,20,1.55801702632837,3.140946805794393e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0416794006644142,0,0,40,0.9999601403061223,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0078147932231892,visual,1.5371773259961627
