L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum
44,220,0.4166831141531693,0.5,-0.2176332836671974,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__45e39beeee,0.0099729999925068,0.0210293273004743,0.25,False,0.7824360448097343,0.002,0.016,markov,0.62,extended_moore_r2,30,70,0.9,0.3063053494119929,0.3,0,0.42,0.08,140,0.4149524848936235,0.4,10,0.5443805547707302,4.3487432700294294e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0577256155224324,0,0,40,0.9922951101928374,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.3993930102597018,0.5,-0.007867767168952,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__7805c845b8,0.0260749793574665,0.0434619728957409,0.25,False,0.7226340290889751,0.002,0.016,markov,0.62,extended_moore_r2,30,70,0.9,0.2913175749317142,0.3,0,0.42,0.08,140,0.2966742570886585,0.2,10,0.981821822760931,4.751283641350773e-18,0.2,plastic,calibration,-0.015934523082653,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0726111773016949,0,0,40,0.994232093663912,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.3948715132753311,0.5,-0.2364742088179224,0.0,0.125,0.1821507791691117,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__2a5299458e,-0.0124319607970438,0.0020615456367904,0.25,False,0.7832073005553559,0.002,0.016,ql,0.58,extended_moore_r2,30,70,0.9,0.2969741477314399,0.3,0,0.42,0.08,140,0.3987729150209739,0.3,10,0.3428072952440746,4.4246657841331164e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0693815592470912,0,0,40,0.9750990013774103,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4150876846705266,0.5,-0.0456319554385892,0.0,0.125,0.1745523810433772,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__5907ae520a,0.0178564386573674,-0.0038491653604234,0.25,False,0.8060260809683268,0.002,0.016,ql,0.68,extended_moore_r2,30,70,0.9,0.2592015547499386,0.3,0,0.42,0.08,140,0.3879851805719458,0.4,10,0.2596034219913777,5.1783282764820175e-18,0.2,plastic,calibration,0.0210474934624496,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0052239528075673,0,0,40,0.9961905991735536,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4235668885208451,0.5,-0.051592591643448,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s1__60cffa10b0,0.0015087717290252,-0.000866147423423,0.25,False,0.8244547696627521,0.002,0.016,markov,0.68,extended_hex_r2,30,70,0.9,0.2509668832863108,0.3,0,0.42,0.08,140,0.4438499045263071,0.2,10,0.2981414444221816,4.184220143968e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0050224159894798,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4381493489213852,0.5,0.0723639744671015,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s1__fd4c31a456,0.0357521105112333,0.048630448902482,0.25,False,0.8683266124811047,0.002,0.016,markov,0.62,extended_hex_r2,30,70,0.9,0.2040907664637635,0.3,0,0.42,0.08,140,0.3370727357135977,0.3,10,0.7883018868034544,5.300843170561279e-18,0.2,plastic,calibration,-0.0330607590771885,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0268023830697888,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.429064756683348,0.5,-0.0866528404557752,0.0,0.125,0.1381616770215403,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s1__b3ce332f00,-0.0015760211172046,8.947279603659531e-05,0.25,False,0.9007350717663216,0.002,0.016,ql,0.58,extended_hex_r2,30,70,0.9,0.1917918597075315,0.3,0,0.42,0.08,140,0.4387352265338335,0.4,10,0.2606723317990234,4.273985803850253e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0106312743707909,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4338856976823194,0.5,-0.0774189112765676,0.0,0.125,0.1736156239823023,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__9173291843,0.0159748545997405,-0.0086338196520452,0.25,False,0.908105748372657,0.002,0.016,ql,0.58,extended_hex_r2,30,70,0.9,0.1861728979704423,0.3,0,0.42,0.08,140,0.3895077377138606,0.2,10,0.3476873816348876,3.840528745574591e-18,0.2,plastic,calibration,0.0247821667069957,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0104574801933614,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4257767460121907,0.5,-0.0218076407492604,0.0,0.125,0.1683357540660215,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__48fc6dc379,-0.0214931688350088,0.0031735087355136,0.25,False,0.8388355364309572,0.002,0.016,ql,0.68,extended_hex_r2,30,70,0.9,0.2399385245687805,0.3,0,0.42,0.08,140,0.3953255263586496,0.3,10,0.4951364775536926,4.2523026454467914e-18,0.2,plastic,calibration,0.0054016552558636,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0052279140464658,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4185587574949717,0.5,-0.3808293774034379,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__baseline__s1__26596943d6,-0.004312444914348,-0.0035908815171672,0.25,False,0.4843377550410752,0.002,0.006,markov,0.68,square_moore,30,70,0.9,0.5177688743008816,0.3,0,0.42,0.08,140,0.4131286311235909,0.3,10,1.5414983170217118,5.554906541821028e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.1194970706004816,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.285254590770104,0.5,0.1197967178214357,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__lesion__s1__8769d1b7eb,0.1149862582667219,0.0995776197976203,0.25,False,0.4159268396981898,0.002,0.006,markov,0.62,square_moore,30,70,0.9,0.3065321260734726,0.3,0,0.42,0.08,140,0.2239959955196196,0.4,10,1.5305361984725256,5.1512832121288084e-18,0.2,plastic,calibration,0.0860144715148118,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0858637914891872,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4218301764386905,0.5,-0.3912572765294053,0.0,0.125,0.3063120083893909,square_moore__ql__plastic__intr0__struct0__alpha_async__baseline__s1__d661403873,0.0030989159777773,-0.0025599411443321,0.25,False,0.5065508394382946,0.002,0.006,ql,0.62,square_moore,30,70,0.9,0.5171409811415941,0.3,0,0.42,0.08,140,0.4122601207487545,0.2,10,1.5164553251376212,9.097199855680173e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.3232372250491429,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4049313466647683,0.5,-0.2844844779255027,0.0,0.125,0.3294418505844745,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s1__98388cc929,0.0107160807449688,0.0073074359970464,0.25,False,0.6297991571656236,0.002,0.006,ql,0.58,square_moore,30,70,0.9,0.4158052695596559,0.3,0,0.42,0.08,140,0.3282167799129619,0.3,10,1.4166162058908365,6.2923886553873305e-18,0.2,plastic,calibration,0.0026155220138458,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0765135210292912,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4135433988763501,0.5,-0.3288667982280328,0.0,0.125,0.3142985642886341,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s2__33fa6a894f,0.0190049656220785,0.0070074807237174,0.25,False,0.6079277331261611,0.002,0.006,ql,0.68,square_moore,30,70,0.9,0.4466389404592616,0.3,0,0.42,0.08,140,0.3417697327603758,0.4,10,1.4267845772826044,4.5614660457503376e-18,0.2,plastic,calibration,0.0016487005450237,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.051372002103894,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4329368890193036,0.5,-0.3820460437406291,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__baseline__s2__6c1c1eb1c3,-0.0047703739627918,-0.0009176283757399,0.25,False,0.5559591327734341,0.002,0.006,markov,0.68,hex_cells,30,70,0.9,0.4979769440109129,0.3,0,0.42,0.08,140,0.4313488189041803,0.2,10,1.3561409270103717,4.605889259121831e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0298728255510822,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.35871493472751,0.5,-0.042325108055896,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__51fb38884d,0.0654082856360136,0.0558047188602147,0.25,False,0.4637408573442231,0.002,0.006,markov,0.62,hex_cells,30,70,0.9,0.394828888233402,0.3,0,0.42,0.08,140,0.2741472589738604,0.3,10,1.558467619615948,3.8611664585593225e-18,0.2,plastic,calibration,0.0264268689639738,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0569931108884085,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4286268226371231,0.5,-0.3870730899953469,0.0,0.125,0.2822793839456874,hex_cells__ql__plastic__intr0__struct0__alpha_async__baseline__s2__2c82872f1e,-0.0107009446882585,0.0008734126826161,0.25,False,0.5706133786236975,0.002,0.006,ql,0.58,hex_cells,30,70,0.9,0.4969130292170671,0.3,0,0.42,0.08,140,0.4261906552433773,0.4,10,1.37044790275298,2.4919043702370784e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0256004598292779,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4384273260987958,0.5,-0.3833656203865031,0.0,0.125,0.3006705765308993,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s2__2945825508,0.0089082827199033,-0.020954250858202,0.25,False,0.5893639522221817,0.002,0.006,ql,0.58,hex_cells,30,70,0.9,0.4906003704988703,0.3,0,0.42,0.08,140,0.3624142066274027,0.2,10,1.2778212196737837,3.7732002831872145e-18,0.2,plastic,calibration,0.0124271264908027,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0396836901262462,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.3960272583266213,0.5,-0.1774844698566101,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__baseline__s1__249523a249,-0.0108106438330498,-0.0171008331937199,0.25,False,0.7079738666965165,0.002,0.006,markov,0.68,honeycomb,30,70,0.9,0.3469908031863594,0.3,0,0.42,0.08,140,0.3902023091402843,0.3,10,1.5317527008606766,3.0119409106730582e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0057735070185878,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.1181915360362902,0.5,0.5240644215061732,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__lesion__s1__0a57b64ba5,0.3404827217380587,0.2975524082024477,0.25,False,0.2212815175590082,0.002,0.006,markov,0.62,honeycomb,30,70,0.9,0.1041211443427806,0.3,0,0.42,0.08,140,0.1192389792207234,0.4,10,0.9987051723128866,4.262475284689704e-18,0.2,plastic,calibration,0.3456924401182048,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.1319536810095815,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.3987830610001056,0.5,-0.2187543866915552,0.0,0.125,0.276937673302756,honeycomb__ql__plastic__intr0__struct0__alpha_async__baseline__s1__2145b976d2,-0.0051668056869389,0.014667585042444,0.25,False,0.7376339935829359,0.002,0.006,ql,0.62,honeycomb,30,70,0.9,0.3372120970734313,0.3,0,0.42,0.08,140,0.391375933922372,0.2,10,1.4850642209808191,3.8404174609306775e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0056591838045177,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.2665105687521557,0.5,0.2676202532973696,0.0,0.125,0.4228352119982451,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__4d8a01e795,0.159424519422135,0.1541328486729734,0.25,False,0.6139394891128573,0.002,0.006,ql,0.58,honeycomb,30,70,0.9,0.1880986921818058,0.3,0,0.42,0.08,140,0.234413106020945,0.3,10,1.437474722371886,2.373398859127446e-18,0.2,plastic,calibration,0.1228918572818608,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.1390508633823713,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.328008273712944,0.5,0.0965546902387277,0.0,0.125,0.3765745660494953,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__73e9f00952,0.0747475279371589,0.0599728455897124,0.25,False,0.6615509293673834,0.002,0.006,ql,0.68,honeycomb,30,70,0.9,0.2636341197039694,0.3,0,0.42,0.08,140,0.2699275091484825,0.4,10,1.5399492859122228,3.790716475104136e-18,0.2,plastic,calibration,0.0321503811803405,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0477694643932971,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.486172183414962,0.5,-0.0470674296183903,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__c960993c42,-0.0017131072874425,-0.0062439759275005,0.25,False,0.8292642167137627,0.002,0.006,markov,0.68,extended_moore_r2,30,70,0.9,0.2608682056188773,0.3,0,0.42,0.08,140,0.4426130487278126,0.2,10,0.694899758280262,4.2600094221202615e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0047312417659746,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4028539557625227,0.5,-0.1439277796815859,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__b427d61ec6,0.0070584341249657,0.0251544772965842,0.25,False,0.5859534873102066,0.002,0.006,markov,0.62,extended_moore_r2,30,70,0.9,0.3943547274793837,0.3,0,0.42,0.08,140,0.3078834737841147,0.3,10,1.1126384042168225,3.5794871811313365e-18,0.2,plastic,calibration,-0.0261641801752261,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.2240302026489436,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4229630853764355,0.5,-0.283211218323629,0.0,0.125,0.2233019538683365,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__8300c4a61e,-0.0217520084353646,0.0086536360014671,0.25,False,0.5812779095802244,0.002,0.006,ql,0.58,extended_moore_r2,30,70,0.9,0.4489318234017657,0.3,0,0.42,0.08,140,0.4194548401707114,0.4,10,0.8659997853407168,2.3854692977396357e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.2437051302233515,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4254502825132675,0.5,-0.2870119687152097,0.0,0.125,0.2330014709208786,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__da2ee58615,0.0105208786609054,3.642355540979568e-05,0.25,False,0.614452788886968,0.002,0.006,ql,0.58,extended_moore_r2,30,70,0.9,0.4372671305723368,0.3,0,0.42,0.08,140,0.3732167427414807,0.2,10,0.8535156726469266,3.357674563952259e-18,0.2,plastic,calibration,-0.0014135848343113,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.3011402581452824,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4238779224799282,0.5,-0.0527332814305791,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s1__fa897f3a0e,-0.0009208826238152,-0.003281675193808,0.25,False,0.8228336041514129,0.002,0.006,markov,0.68,extended_hex_r2,30,70,0.9,0.2525338048854715,0.3,0,0.42,0.08,140,0.445069121749263,0.3,10,0.2843178333652994,4.699438274527465e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.00490566524829,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.430310358812942,0.5,0.0512442544364573,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s1__d34bdb3c9b,0.0460465657119599,0.041884373072828,0.25,False,0.8708621214359236,0.002,0.006,markov,0.62,extended_hex_r2,30,70,0.9,0.2034716470922491,0.3,0,0.42,0.08,140,0.3428643322635764,0.4,10,0.6679511822995798,4.7635737776959e-18,0.2,plastic,calibration,-0.0294196985259806,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0194696205609889,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4274207124386482,0.5,-0.0689354714654169,0.0,0.125,0.1350096128501066,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s1__e208e9658e,0.0021434452012943,-0.0024619256275017,0.25,False,0.8678329543666543,0.002,0.006,ql,0.62,extended_hex_r2,30,70,0.9,0.2209079769099099,0.3,0,0.42,0.08,140,0.4429381346257563,0.2,10,0.2776137565078719,4.1371897271261944e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0065317229679218,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4330035420370328,0.5,-0.0806602341494608,0.0,0.125,0.173395717182588,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__c7ad06e32f,0.0109655301441855,-0.009020703740987,0.25,False,0.9073525512619488,0.002,0.006,ql,0.58,extended_hex_r2,30,70,0.9,0.1853535706463785,0.3,0,0.42,0.08,140,0.3910468039725921,0.3,10,0.2878801619506851,4.222764150579597e-18,0.2,plastic,calibration,0.027795419846878,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0114726738716274,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.425472351714229,0.5,-0.015641873836151,0.0,0.125,0.1682189514042461,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__1003c08147,0.0160669840288808,-0.0080895296922854,0.25,False,0.833980776596308,0.002,0.006,ql,0.68,extended_hex_r2,30,70,0.9,0.2437197709816744,0.3,0,0.42,0.08,140,0.3958688263590433,0.4,10,0.5274222008234835,4.662341477232152e-18,0.2,plastic,calibration,0.0155613823469577,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0067277737991954,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4143294269455383,0.5,-0.3861162859120703,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__baseline__s1__ba7a63a0f0,-0.0072960723850163,-0.0042690679562271,0.25,False,0.504637714083656,0.002,0.01,markov,0.68,square_moore,30,70,0.9,0.5107397189919249,0.3,0,0.42,0.08,140,0.409138584233146,0.3,10,1.5460277446037811,5.869566262795164e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.078881596595277,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.2878555061956462,0.5,0.0871345706778258,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__lesion__s1__aecb158f59,0.11135292985401,0.0955869310016756,0.25,False,0.4049529603337863,0.002,0.01,markov,0.62,square_moore,30,70,0.9,0.3195004421505107,0.3,0,0.42,0.08,140,0.2259237635836158,0.4,10,1.5295533474417589,8.054450812034341e-18,0.2,plastic,calibration,0.0877256248129109,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.092295825864824,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4129185054765213,0.5,-0.4119109627506958,0.0,0.125,0.2999730019827579,square_moore__ql__plastic__intr0__struct0__alpha_async__baseline__s1__177a340afd,0.0017746807121472,0.0070745486221739,0.25,False,0.5075706186084237,0.002,0.01,ql,0.62,square_moore,30,70,0.9,0.5227309818342181,0.3,0,0.42,0.08,140,0.4089921036571989,0.2,10,1.555839150052334,7.065735166479129e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.4020366777685785,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4012774054193225,0.5,-0.2855317545989118,0.0,0.125,0.3291854808141133,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s1__0e76af60da,0.0308090047634431,0.0071969502726254,0.25,False,0.605307618882412,0.002,0.01,ql,0.58,square_moore,30,70,0.9,0.4244854945578499,0.3,0,0.42,0.08,140,0.3280072024102989,0.3,10,1.4606996256163636,4.776047283794792e-18,0.2,plastic,calibration,0.0120818051109467,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.080701765218675,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4129246169030933,0.5,-0.3373392502480672,0.0,0.125,0.3079573811754342,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s2__3a5a1b0dab,0.0174895431075557,-0.0040573506684218,0.25,False,0.5818055352089622,0.002,0.01,ql,0.68,square_moore,30,70,0.9,0.4616063762745083,0.3,0,0.42,0.08,140,0.3425871025484863,0.4,10,1.4546829778497825,5.5502496262581235e-18,0.2,plastic,calibration,0.0131428020472864,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0543051933121177,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.43243403336346,0.5,-0.3588769484525126,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__baseline__s2__f9b454b0f5,0.0061301467852879,-0.0033951736362407,0.25,False,0.5674681713486609,0.002,0.01,markov,0.68,hex_cells,30,70,0.9,0.4822352830655372,0.3,0,0.42,0.08,140,0.42571888483709,0.2,10,1.3184642980404138,3.934038791732251e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0153761063052984,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.342566751515393,0.5,0.004890596969138,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__dc9d4008ff,0.0828685845743582,0.0763220039388623,0.25,False,0.4586802595324389,0.002,0.01,markov,0.62,hex_cells,30,70,0.9,0.3709392118592091,0.3,0,0.42,0.08,140,0.2621158260782912,0.3,10,1.5357429390409114,3.758020550489273e-18,0.2,plastic,calibration,0.0377291546111512,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0492781042677366,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4286560233769558,0.5,-0.3743385432291614,0.0,0.125,0.2879460284898256,hex_cells__ql__plastic__intr0__struct0__alpha_async__baseline__s2__6dcf4edd0a,-0.0006494735910233,-0.007559264242328,0.25,False,0.584629653215575,0.002,0.01,ql,0.58,hex_cells,30,70,0.9,0.4829036387219756,0.3,0,0.42,0.08,140,0.4221856309778478,0.4,10,1.3080495842414115,3.897889731132407e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0233691142740084,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4319136125878618,0.5,-0.3680141003246017,0.0,0.125,0.3005782346310202,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s2__10b52c82a4,0.0052148028718739,-0.0119313023160428,0.25,False,0.5958834273734115,0.002,0.01,ql,0.58,hex_cells,30,70,0.9,0.4771841622654471,0.3,0,0.42,0.08,140,0.3569618318087189,0.2,10,1.2974111241866164,3.2890476323797626e-18,0.2,plastic,calibration,-0.0015767728679114,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0188239282167722,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
