L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,order_bias,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum
72,500,0.4674036701377125,0.5,-0.4349206123846122,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__order_ba__s3__d20c08f324,9.61819501015978e-05,-0.0052160462489176,0.25,False,0.4962560144866974,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5553442992420632,0.3,0,0.42,0.08,300,0.4644248179163699,0.2,20,1.332102793473902,-0.0053122281990192,1.6253774307846632e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0448576815264045,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4725562690093348,0.5,-0.4192201489897698,0.0,0.125,0.2801688858247908,hex_cells__ql__fixed__intr0__struct0__synchronous__baseline__s3__6df92cb1c3,-0.0060578644984659,-0.0059241533015686,0.25,False,0.5946277315632142,0.002,0.016,ql,0.68,hex_cells,50,100,0.9,0.503794280352132,0.3,0,0.42,0.08,300,0.4713472222295811,0.2,20,1.3282118721560188,,1.5518259790910354e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0783759008675376,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4380791876354949,0.5,-0.2601484511892737,0.0,0.125,0.2494572768199314,hex_cells__ql__plastic__intr0__struct0__synchronous__imprint__s3__60b1fc6a72,-0.0093013380981533,0.0089775686842453,0.25,False,0.7022889466155449,0.002,0.016,ql,0.68,hex_cells,50,100,0.9,0.3751397521820715,0.3,0,0.42,0.08,300,0.4402092894483328,0.2,20,1.2930597581307113,,1.7468470527655108e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0184011411938125,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.2719445540202675,0.5,0.372730558698557,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__synchronous__lesion__s3__9e42a3a9d2,0.1377202578338498,0.1184758824102149,0.25,False,0.5168631938982795,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.2109670286527102,0.3,0,0.42,0.08,300,0.2767284946587067,0.2,20,1.5303549624733266,,2.1263738877826666e-18,0.2,fixed,primary,0.1373173628861438,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.1497592000929857,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.2025731835354386,0.5,0.4923642311020574,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__synchronous__order_ab__s3__f671798e57,0.2143741969084973,0.1896275816174487,0.25,False,0.3839934653067857,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1581782975499665,0.3,0,0.42,0.08,300,0.2071101193431299,0.2,20,1.3776885413674236,-0.0247466152910486,1.9947113035567346e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.2152859940090335,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3925163261825775,0.5,-0.0939125839101159,0.0,0.125,0.2669209827065415,honeycomb__ql__fixed__intr0__struct0__synchronous__order_ba__s3__13a25fe793,0.0012148672629821,0.006447042275759,0.25,False,0.7504326912381559,0.002,0.016,ql,0.68,honeycomb,50,100,0.9,0.3046875542573493,0.3,0,0.42,0.08,300,0.3902191227691459,0.2,20,1.471242107625117,0.0052321750127769,1.6535465987456649e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.002387626220868,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3960711493583565,0.5,-0.1872872598631412,0.0,0.125,0.2738890407900189,honeycomb__ql__plastic__intr0__struct0__alpha_async__baseline__s3__c0bdc9e1c6,0.0003864126401472,-0.0016384939908374,0.25,False,0.7182268897125405,0.002,0.016,ql,0.68,honeycomb,50,100,0.9,0.3431670195737843,0.3,0,0.42,0.08,300,0.3947323852891975,0.2,20,1.5008105995143866,,2.011818419852459e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0026723318911701,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4532438700415629,0.5,-0.2930128538732552,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__alpha_async__imprint__s3__e68d2b0b68,0.020678747103007,0.0026252101562069,0.25,False,0.4509287715210538,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.5004733766176009,0.3,0,0.42,0.08,300,0.4480382101687268,0.2,20,0.9760469065909814,,7.940341084732433e-19,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.4116452881734368,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.477234095531406,0.5,-0.0229869656643683,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s3__e138e20676,-0.0082573034437579,-0.003221641316821,0.25,False,0.8421791081527926,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.2516716944320268,0.3,0,0.42,0.08,300,0.4394871734252639,0.2,20,0.8405977807670663,,2.822370083517743e-18,0.2,plastic,primary,0.0261457377547525,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0047173180711044,0,0,40,0.9823656121399176,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4067943490755937,0.5,-0.0559143623014023,0.0,0.125,0.1492114163972871,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ab__s3__2fd52a0826,-0.0040948378507149,0.0098156714293137,0.25,False,0.8071785159690845,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.2587324021883389,0.3,0,0.42,0.08,300,0.4233168788344637,0.2,20,0.2307647662002982,0.0139105092800287,2.8306273036655668e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0034788810592258,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4828637229208689,0.5,-0.0409104611473154,0.0,0.125,0.145682793894962,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s3__f9ca843be2,-0.0354431947210635,-0.0292234643657919,0.25,False,0.8388869095789868,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.2557412789211409,0.3,0,0.42,0.08,300,0.4142861280295884,0.2,20,0.8194200003308459,0.0062197303552715,2.837592635745969e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0038532021566858,0,0,40,0.975975758744856,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4514109016896617,0.5,-0.2376432434292375,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__block_async__baseline__s3__3a165dc9df,-0.0013001787750995,0.0035211221544146,0.25,False,0.5934363606387594,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.4549524519099027,0.3,0,0.42,0.08,300,0.4513562345109292,0.2,20,0.941251513575422,,1.0749897672646691e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.3108092883797003,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4457249350969965,0.5,-0.2194465974881184,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__block_async__imprint__s3__053c0e1cf4,-0.004551150643404,0.0040776000416404,0.25,False,0.9897040158505586,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.0287648876790052,0.3,0,0.42,0.08,300,0.4456917858523923,0.2,20,0.0,,1.4762936955611757e-19,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0840736260010763,0,0,40,0.9910943930041152,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4510739813041827,0.5,-0.2358956896686648,0.0,0.125,0.2705236660388827,extended_hex_r2__ql__fixed__intr0__struct0__block_async__lesion__s3__607f26464b,0.000949965292648,-0.0033393126912193,0.25,False,0.5297302916301279,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.4822705040836769,0.3,0,0.42,0.08,300,0.4510759869693447,0.2,20,0.9474245340576132,,1.132962262343374e-18,0.2,fixed,primary,0.0008844571325669,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.1920868443032169,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4410367131951728,0.5,-0.1810206318897328,0.0,0.125,0.1380606536401841,extended_hex_r2__ql__plastic__intr0__struct0__block_async__order_ab__s3__04b203b518,-0.0309984952203961,-0.0055529743889855,0.25,False,0.9719458570846348,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.0852734879537152,0.3,0,0.42,0.08,300,0.439733529741002,0.2,20,0.007524823466368,0.0254455208314106,1.9708182317454146e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0437940131155983,0,0,40,0.9844285836762688,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.484628634734247,0.5,-0.3253185534100079,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__block_async__order_ba__s3__b214d63148,-0.0054896519306883,0.0003773172576712,0.25,False,0.1167985287450954,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.636863819815229,0.3,0,0.42,0.08,300,0.4815481276385959,0.2,20,0.999509144010349,0.0058669691883595,2.215820957583311e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0357256827517416,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4029997388022461,0.5,0.4051957698038709,0.0,0.125,0.2182821283891501,honeycomb_nnn__ql__fixed__intr0__struct0__synchronous__baseline__s3__8cb80849b8,0.0023992774652148,-0.0040283976775704,0.25,False,0.8453813739884806,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.1644074158286558,0.3,0,0.42,0.08,300,0.4096256363683846,0.2,20,1.235991127909371,,2.5121494581576324e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0077395607739469,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4113268250428012,0.5,0.4140373999573709,0.0,0.125,0.2081207601562734,honeycomb_nnn__ql__plastic__intr0__struct0__synchronous__imprint__s3__eceafbde56,-0.043453408999554,0.0082508094743445,0.25,False,0.8485416491918751,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.1646757740324065,0.3,0,0.42,0.08,300,0.4102989666258974,0.2,20,1.262534890952717,,2.999657849179661e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0065319596856068,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.1415884351442649,0.5,0.5041757173781785,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__alpha_async__imprint__s4__e8e7413bc2,0.2742697832493194,0.2457193610695494,0.25,False,0.2554890127418264,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.1231275034434874,0.3,0,0.42,0.08,300,0.1358348408806879,0.2,20,1.1320853162358944,,4.168701011641473e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0889575166228215,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.1494859810856794,0.5,0.4859267891758551,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s4__f69e6da4cb,0.2339393879749383,0.2312475454928641,0.25,False,0.2690093908039793,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.1321156389534047,0.3,0,0.42,0.08,300,0.1432063633374656,0.2,20,1.1606237383950766,,3.522170007625053e-18,0.2,plastic,primary,0.2163823255624258,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0885517966617419,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3107531409873221,0.5,0.1211220940355196,0.0,0.125,0.3472357591774987,square_vn__ql__fixed__intr0__struct0__alpha_async__order_ab__s4__3d47b373d4,0.0833945471882822,0.0893562408837414,0.25,False,0.6415407104707274,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.2454479794489488,0.3,0,0.42,0.08,300,0.2888085921364656,0.2,20,1.4692566560773197,0.0059616936954591,2.397145027053915e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0335266510976425,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3009726452935292,0.5,0.1409063449858926,0.0,0.125,0.3551299970426454,square_vn__ql__plastic__intr0__struct0__alpha_async__order_ba__s4__77fcb6ee53,0.0953386619220282,0.0908445441139708,0.25,False,0.6346162351174494,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.2368065462965037,0.3,0,0.42,0.08,300,0.2817702430835108,0.2,20,1.4661292061063902,-0.0044941178080573,2.395049699902791e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0364069761097877,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4134771571822865,0.5,-0.3244214748836033,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__block_async__baseline__s4__fd4830adfe,-0.0039551055498506,-0.0028212970259563,0.25,False,0.6350495998226645,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.4291617285202355,0.3,0,0.42,0.08,300,0.4136715067308857,0.2,20,1.4050767110628517,,4.327071903167063e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0724790974121573,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4084296827866628,0.5,-0.3592646624038897,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__block_async__imprint__s4__cebcbf9078,-0.0020025874459797,0.0038888742984385,0.25,False,0.5545235205881228,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.483032139457982,0.3,0,0.42,0.08,300,0.4104583405155866,0.2,20,1.495240228041666,,2.0433964854651666e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0295165348103222,0,0,40,0.9987702546296297,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4098948887053617,0.5,-0.3007444813552292,0.0,0.125,0.3199267993353061,square_moore__ql__fixed__intr0__struct0__block_async__lesion__s4__d3e11b8ba1,0.0027636717916732,0.0018664912300285,0.25,False,0.6476173560083793,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4138445153282807,0.3,0,0.42,0.08,300,0.4103879287623973,0.2,20,1.3922566473349294,,4.414112707251554e-18,0.2,fixed,primary,0.0086966364724594,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.3302054019903356,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4086311729429897,0.5,-0.3901195820170707,0.0,0.125,0.2894211046570183,square_moore__ql__plastic__intr0__struct0__block_async__order_ab__s4__e90c85781d,0.0025276882977224,-0.0032746932685541,0.25,False,0.5338868213049838,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.5040892562024064,0.3,0,0.42,0.08,300,0.4070251371444416,0.2,20,1.5508636880269548,-0.0058023815662766,2.5218869258431066e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0466475540028282,0,0,40,0.9985532407407408,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4668720461289477,0.5,-0.4345788995022561,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__order_ba__s4__e1669c0b75,0.0019280902669584,0.0004319353262895,0.25,False,0.4983010489946527,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.55404879537789,0.3,0,0.42,0.08,300,0.4636522307049315,0.2,20,1.3343858773889847,-0.0014961549406688,1.77736980636807e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.029885299886612,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4703094108127885,0.5,-0.4109180614404123,0.0,0.125,0.278259392237955,hex_cells__ql__fixed__intr0__struct0__synchronous__baseline__s4__b694cbefa3,-0.0096201091541181,0.0005838511201308,0.25,False,0.5976526480718621,0.002,0.016,ql,0.68,hex_cells,50,100,0.9,0.4983867510607466,0.3,0,0.42,0.08,300,0.4699017490366962,0.2,20,1.330623681412768,,2.000338404477329e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0433103344251904,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4352088629277518,0.5,-0.2478649094081037,0.0,0.125,0.242692624958508,hex_cells__ql__plastic__intr0__struct0__synchronous__imprint__s4__d304d81fbb,0.0013961726753799,0.0072273890219956,0.25,False,0.7076420093908611,0.002,0.016,ql,0.68,hex_cells,50,100,0.9,0.3677845443093334,0.3,0,0.42,0.08,300,0.4384299232894325,0.2,20,1.2864183400549631,,1.824529832214384e-18,0.2,plastic,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0239814147514319,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.2656098505470992,0.5,0.3786623086995995,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__synchronous__lesion__s4__68366b427b,0.1344356917848747,0.1115913451250386,0.25,False,0.5055028093768934,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.20775343950214,0.3,0,0.42,0.08,300,0.2696400802573887,0.2,20,1.5184001285309996,,1.6255919258801754e-18,0.2,fixed,primary,0.1456425088608141,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.1518227803747991,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.204736122025065,0.5,0.5031458865259986,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__synchronous__order_ab__s4__934319e648,0.2096395611428423,0.1815968491254362,0.25,False,0.3854696206034486,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.157720021124365,0.3,0,0.42,0.08,300,0.2074436280901058,0.2,20,1.3828818413746575,-0.0280427120174061,1.376676974819643e-18,0.2,plastic,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.212824874547195,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3954425072659853,0.5,-0.0915364592537924,0.0,0.125,0.2641093873162394,honeycomb__ql__fixed__intr0__struct0__synchronous__order_ba__s4__fd91c43667,0.0046168028811355,-0.0001596761028084,0.25,False,0.7555227961407925,0.002,0.016,ql,0.68,honeycomb,50,100,0.9,0.302794536006146,0.3,0,0.42,0.08,300,0.3913855901206327,0.2,20,1.4813100024339847,-0.004776478983944,1.287642293905853e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0027375656490516,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3960472419990983,0.5,-0.1824883690419702,0.0,0.125,0.2747310514792738,honeycomb__ql__plastic__intr0__struct0__alpha_async__baseline__s4__df977ebc57,0.0090440613420427,0.0083512462897542,0.25,False,0.7166647531142085,0.002,0.016,ql,0.68,honeycomb,50,100,0.9,0.3430317185886699,0.3,0,0.42,0.08,300,0.3940698743259914,0.2,20,1.5106286080314688,,1.2472475027670231e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0024609865662752,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.453345522679094,0.5,-0.2933008150297674,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__alpha_async__imprint__s4__cacfc292e8,0.0215064277071058,0.0038710371757144,0.25,False,0.4488050455432697,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.5011082470485779,0.3,0,0.42,0.08,300,0.4479451187143299,0.2,20,0.976938816503979,,7.915822866027051e-19,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.4076687163180877,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4130981950347811,0.5,-0.0401319280088608,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s4__c6e513c618,0.0298538268144928,0.0271709480237648,0.25,False,0.8210975317788186,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.2496712382192633,0.3,0,0.42,0.08,300,0.4414257448384062,0.2,20,0.3342448397021994,,2.630003783891613e-18,0.2,plastic,primary,-0.0369576860862445,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0041846174760447,0,0,40,0.9819235468106996,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4840536227102238,0.5,-0.1390781005927858,0.0,0.125,0.1732596419117341,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ab__s4__5b0ab8794f,-0.0096593907142704,-0.0194990152695594,0.25,False,0.7724148218024581,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.3075054760980064,0.3,0,0.42,0.08,300,0.4208189983871171,0.2,20,0.8961073982137305,-0.009839624555289,5.6701479364930256e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.052274220398267,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4581015827980154,0.5,-0.0087012177390156,0.0,0.125,0.1469713418019952,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s4__8a6021efc8,0.0055256428100769,-0.0028497863364004,0.25,False,0.8402289365134294,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.2499447637927224,0.3,0,0.42,0.08,300,0.4143741620745255,0.2,20,0.8422423123790672,-0.0083754291464774,2.9565782797803658e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0072707394547341,0,0,40,0.9764258616255144,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4509687541212462,0.5,-0.2371377420877395,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__block_async__baseline__s4__45e5383b30,-0.0017979437736797,0.0009659466634734,0.25,False,0.6094701735522973,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.4458522364474691,0.3,0,0.42,0.08,300,0.4509618242218959,0.2,20,0.9343341965236114,,9.147471113829153e-19,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.2307797440614075,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4414225440557026,0.5,-0.1400133117104734,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__block_async__imprint__s4__1ef468511f,-0.0642606687681586,-0.0457578124001568,0.25,False,0.9751788604011284,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.0605067627894696,0.3,0,0.42,0.08,300,0.4417607473397082,0.2,20,0.011673332719697,,3.326774725721725e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0265748271598476,0,0,40,0.989368998628258,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.450926212856716,0.5,-0.2355465555418413,0.0,0.125,0.2688656097733277,extended_hex_r2__ql__fixed__intr0__struct0__block_async__lesion__s4__cefa440c5e,-0.0010773249703891,0.0018839168161218,0.25,False,0.5334378971068363,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.4806000493305598,0.3,0,0.42,0.08,300,0.4509317234726314,0.2,20,0.9477978408428172,,9.921625972175921e-19,0.2,fixed,primary,-0.0005737788127482,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.1415344909914329,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4353488683218257,0.5,-0.1705046127610469,0.0,0.125,0.1468923161063344,extended_hex_r2__ql__plastic__intr0__struct0__block_async__order_ab__s4__64d01b67d6,-0.0456745089856105,-0.0534444152362024,0.25,False,0.9523514818091064,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.1137947172794765,0.3,0,0.42,0.08,300,0.4334820791894446,0.2,20,0.0057633091544485,-0.0077699062505918,2.4906887825686666e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0306378496543867,0,0,40,0.9833247599451304,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
