L_markov,T_markov,activity_late_markov,alpha_async,autocorr_late_markov,bias_mean_late_markov,block_fraction_markov,coherence_late_markov,config_id_markov,corr_A_late_markov,corr_B_late_markov,dephase_markov,diagonal_ablation,entropy_late_markov,eta_intrinsic_markov,eta_weight,formalism_markov,gamma,geometry,imprint_duration_markov,imprint_start_markov,imprint_strength_markov,interface_density_late_markov,intrinsic_bias_limit_markov,intrinsic_enabled,intrinsic_target_activity_markov,lesion_fraction_markov,lesion_time_markov,memory_mean_late_markov,memory_strength,metric_stride_markov,neighbor_pattern_entropy_late_markov,orientation_anisotropy_late_markov,p0_markov,plasticity,profile_markov,repair_reference_corr_markov,save_dense_markov,schedule,second_imprint_duration_markov,second_imprint_start_markov,second_lesion_time_markov,seed,sensitivity_point_markov,sequential_events_per_sweep_markov,sigma_birth,sigma_survive,snapshot_every_markov,spectral_peak_fraction_late_markov,structural_additions_total_markov,structural_enabled,structural_interval_markov,structural_link_fraction_late_markov,structural_min_degree_markov,structural_removals_total_markov,structural_rewire_probability_markov,structural_swap_tolerance_markov,structural_target_fraction_markov,structural_utility_tau_markov,task,tau_memory_markov,theta_input_markov,theta_memory_markov,theta_phase_markov,weight_decay_markov,weight_sum_markov,L_ql,T_ql,activity_late_ql,autocorr_late_ql,bias_mean_late_ql,block_fraction_ql,coherence_late_ql,config_id_ql,corr_A_late_ql,corr_B_late_ql,dephase_ql,entropy_late_ql,eta_intrinsic_ql,formalism_ql,imprint_duration_ql,imprint_start_ql,imprint_strength_ql,interface_density_late_ql,intrinsic_bias_limit_ql,intrinsic_target_activity_ql,lesion_fraction_ql,lesion_time_ql,memory_mean_late_ql,metric_stride_ql,neighbor_pattern_entropy_late_ql,orientation_anisotropy_late_ql,p0_ql,profile_ql,repair_reference_corr_ql,save_dense_ql,second_imprint_duration_ql,second_imprint_start_ql,second_lesion_time_ql,sensitivity_point_ql,sequential_events_per_sweep_ql,snapshot_every_ql,spectral_peak_fraction_late_ql,structural_additions_total_ql,structural_interval_ql,structural_link_fraction_late_ql,structural_min_degree_ql,structural_removals_total_ql,structural_rewire_probability_ql,structural_swap_tolerance_ql,structural_target_fraction_ql,structural_utility_tau_ql,tau_memory_ql,theta_input_ql,theta_memory_ql,theta_phase_ql,weight_decay_ql,weight_sum_ql,d_activity_late,d_entropy_late,d_repair_reference_corr,d_neighbor_pattern_entropy_late,divergence_score
72,500,0.2931349203697762,0.5,-0.2011278227538493,0.1498167404769162,0.125,0.0,extended_moore_r2__markov__plastic__intr1__struct1__block_async__repeated_lesion__s1__03a3f99380,0.0367089354734319,0.0002956320598314,0.25,False,0.6246238289445405,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.301609914348683,0.3,1,0.42,0.08,280,0.2926126735965589,0.2,20,0.7910082820088008,3.835249853542909e-18,0.2,plastic,secondary,0.0425950271600371,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0305549665187863,39252,1,35,0.7411345807613169,2,36232,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.2875763679432594,-0.1975897523344559,0.1389809095592937,0.125,0.2761633743838144,extended_moore_r2__ql__plastic__intr1__struct1__block_async__repeated_lesion__s1__0dfb4c524e,0.034015909299484,0.0048954860420371,0.25,0.6038868039248496,0.003,ql,50,100,0.9,0.3084845582307625,0.3,0.42,0.08,280,0.2867131646151068,20,0.8369835364232469,3.726356314735079e-18,0.2,secondary,0.0263447836661695,False,50,250,390,-1,1.0,100,0.0297510927541849,39328,35,0.7387956532921811,2,35678,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.005558552426516761,0.02073702501969088,0.0162502434938676,0.045975254414446054,0.08852107535452129
72,500,0.0094395978451616,0.5,0.6524698394877675,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__synchronous__lesion__s2__1c5f799821,0.019548679652391,0.1512522161289928,0.25,False,0.0196623804384606,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.007389917351071,0.3,0,0.42,0.08,280,0.0101495407143745,0.2,20,0.1215366249952297,2.4307525278943237e-17,0.2,plastic,secondary,0.0402220295967606,False,synchronous,50,250,390,2,-1,1.0,0.6,0.6,100,0.0183160860508492,0,0,35,0.9786844135802468,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4088183404247382,0.4096347406170195,0.0,0.125,0.2179505727448601,extended_moore_r2__ql__plastic__intr0__struct0__synchronous__lesion__s2__901615948b,-0.082044890286065,0.0018149786819188,0.25,0.8473389676827532,0.003,ql,50,100,0.9,0.1612670290377637,0.3,0.42,0.08,280,0.4076909470750856,20,1.1863742102402557,4.4380094140910096e-18,0.2,secondary,-0.0154254426140297,False,50,250,390,-1,1.0,100,0.0104300270824333,0,35,0.9846563143004116,2,0,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.3993787425795766,0.8276765872442926,0.0556474722107903,1.064837585245026,2.347540387279685
72,500,0.4127654279117846,0.5,0.369160196150514,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct1__synchronous__lesion__s3__9173282670,-0.0317979077963129,-0.0354410177696721,0.25,False,0.8633626100914282,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1620638465219762,0.3,0,0.42,0.08,280,0.4148661592550674,0.2,20,1.0834397751929794,3.949625151693142e-18,0.2,plastic,secondary,-0.0834760978861305,False,synchronous,50,250,390,3,-1,1.0,0.6,0.6,100,0.0104875520513731,39694,1,35,0.7499115869341564,2,39538,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4041248313459471,0.3721797165046877,0.0,0.125,0.2186280182468876,extended_moore_r2__ql__plastic__intr0__struct1__synchronous__lesion__s3__9619c9bb12,0.0239918488023532,0.0138878057579907,0.25,0.847337939953996,0.003,ql,50,100,0.9,0.1678543079459762,0.3,0.42,0.08,280,0.4089205627375313,20,1.1217533293221706,4.362523848429236e-18,0.2,secondary,-0.0013214386698189,False,50,250,390,-1,1.0,100,0.0091890972715626,40046,35,0.7499035493827161,2,39866,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.008640596565837488,0.01602467013743225,0.0821546592163116,0.03831355412919124,0.14513348004877258
72,500,0.3978335659738139,0.5,0.4567900972378621,0.1235253251120867,0.125,0.0,extended_moore_r2__markov__plastic__intr1__struct0__synchronous__lesion__s2__f6e8002249,-0.0091986608034706,-0.008048809036458,0.25,False,0.8612606608367587,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1428631632587867,0.3,1,0.42,0.08,280,0.4074998660051997,0.2,20,1.2128388353737392,4.9884106252026694e-18,0.2,plastic,secondary,-0.0407570098174943,False,synchronous,50,250,390,2,-1,1.0,0.6,0.6,100,0.0139030578069264,0,0,35,0.9850823045267488,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4026831709488987,0.4111844910602989,0.0916276249116705,0.125,0.2398901561989197,extended_moore_r2__ql__plastic__intr1__struct0__synchronous__lesion__s2__89fd51e3f2,-0.0659703202142753,-0.0196991310996179,0.25,0.8514170169900481,0.003,ql,50,100,0.9,0.15709963509444,0.3,0.42,0.08,280,0.4020133561198871,20,1.1828170209565896,3.2502140696223682e-18,0.2,secondary,-0.0902205388764471,False,50,250,390,-1,1.0,100,0.0111303625279224,0,35,0.984350887345679,2,0,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.004849604975084798,0.009843643846710548,0.0494635290589528,0.030021814417149573,0.09417859229789771
72,500,0.4127195321845723,0.5,0.3925874261897112,0.1245770783399994,0.125,0.0,extended_moore_r2__markov__plastic__intr1__struct1__synchronous__lesion__s1__5825fe5486,-0.0023782019467461,0.0191884884249168,0.25,False,0.868145346856737,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1562724077450486,0.3,1,0.42,0.08,280,0.4091147136372647,0.2,20,1.1171450206236946,3.4247690594417872e-18,0.2,plastic,secondary,0.0170729382320693,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.0115936743128081,39516,1,35,0.7499196244855967,2,39340,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4027671179005122,0.3699278266830559,0.0915010441953594,0.125,0.2310268838042976,extended_moore_r2__ql__plastic__intr1__struct1__synchronous__lesion__s1__a337ec4448,0.0037001210862714,0.0076009883817846,0.25,0.857820763727495,0.003,ql,50,100,0.9,0.1615281931253534,0.3,0.42,0.08,280,0.4042602779358371,20,1.0814012537129374,3.9658372992085085e-18,0.2,secondary,0.0116751506302775,False,50,250,390,-1,1.0,100,0.0099217920254504,39719,35,0.7498472865226338,2,39493,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.00995241428406013,0.010324583129242004,0.0053977876017918,0.0357437669107572,0.061418551925851134
72,500,0.0094395978451616,0.5,0.6524698394877675,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__synchronous__repeated_lesion__s2__d76ae67f84,0.019548679652391,0.1512522161289928,0.25,False,0.0196623804384606,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.007389917351071,0.3,0,0.42,0.08,280,0.0101495407143745,0.2,20,0.1215366249952297,2.4307525278943237e-17,0.2,plastic,secondary,0.0402220295967606,False,synchronous,50,250,390,2,-1,1.0,0.6,0.6,100,0.0183160860508492,0,0,35,0.9786844135802468,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4137513581939153,0.4277947698929724,0.0,0.125,0.213334608503701,extended_moore_r2__ql__plastic__intr0__struct0__synchronous__repeated_lesion__s2__c70d3beb33,-0.0484985128060381,-0.0078335864437018,0.25,0.8546037647452472,0.003,ql,50,100,0.9,0.156936795867281,0.3,0.42,0.08,280,0.4108704491663381,20,1.2209862428835545,4.170517032580126e-18,0.2,secondary,-0.0361066960487667,False,50,250,390,-1,1.0,100,0.0145554533714734,0,35,0.9845437885802468,2,0,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.4043117603487537,0.8349413843067867,0.0763287256455273,1.0994496178883248,2.415031488189393
72,500,0.4191351774597643,0.5,0.3775296421651404,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct1__synchronous__repeated_lesion__s3__8439b3befe,0.0069583791152936,-0.01525986487988,0.25,False,0.8678375519502414,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1612480474874753,0.3,0,0.42,0.08,280,0.4163889174245421,0.2,20,1.0771055761097212,3.828089531201616e-18,0.2,plastic,secondary,-0.0643393531551393,False,synchronous,50,250,390,3,-1,1.0,0.6,0.6,100,0.0131941672145686,39703,1,35,0.7499115869341564,2,39552,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4082532314059652,0.3675431774091038,0.0,0.125,0.2087926206384927,extended_moore_r2__ql__plastic__intr0__struct1__synchronous__repeated_lesion__s3__870d7ff330,-0.0245994685044841,0.0032885025620088,0.25,0.8541561114115375,0.003,ql,50,100,0.9,0.1663148199254009,0.3,0.42,0.08,280,0.4095893466101306,20,1.1195353046148349,3.448115173015447e-18,0.2,secondary,-0.0300096699981114,False,50,250,390,-1,1.0,100,0.0103829447036225,40041,35,0.7498955118312757,2,39857,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.010881946053799108,0.013681440538703904,0.034329683157027904,0.04242972850511362,0.10132279825464453
72,500,0.4139507186853848,0.5,0.4365264951514914,0.1236816549686359,0.125,0.0,extended_moore_r2__markov__plastic__intr1__struct0__synchronous__repeated_lesion__s2__015c4309db,-0.0490902821128285,0.0088945317227107,0.25,False,0.8704784563170971,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.147285885106814,0.3,1,0.42,0.08,280,0.4064113265460552,0.2,20,1.1802319773665046,4.796684657517369e-18,0.2,plastic,secondary,-0.0642769771197048,False,synchronous,50,250,390,2,-1,1.0,0.6,0.6,100,0.0120168913920008,0,0,35,0.985009966563786,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.3992515388790821,0.4274705409873037,0.0911107462802739,0.125,0.2250456858413116,extended_moore_r2__ql__plastic__intr1__struct0__synchronous__repeated_lesion__s2__cfdd6d6109,-0.048481284489326,-0.0164468111849627,0.25,0.8553984825471165,0.003,ql,50,100,0.9,0.1513926515970059,0.3,0.42,0.08,280,0.4042854733006921,20,1.1549995945704483,3.863819999810687e-18,0.2,secondary,-0.1233507951677721,False,50,250,390,-1,1.0,100,0.011631104198422,0,35,0.9843830375514404,2,0,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.014699179806302698,0.015079973769980604,0.0590738180480673,0.02523238279605633,0.11408535442040693
72,500,0.4065324529074295,0.5,0.4001913063390344,0.1246067507277403,0.125,0.0,extended_moore_r2__markov__plastic__intr1__struct1__synchronous__repeated_lesion__s1__acd413debe,0.0005594199912731,0.013301457095774,0.25,False,0.8645265228470217,0.003,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1545378594277535,0.3,1,0.42,0.08,280,0.4088778039536283,0.2,20,1.1347910314051868,4.095103292532049e-18,0.2,plastic,secondary,0.0409576382898095,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.0118800386688796,39533,1,35,0.749951774691358,2,39358,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4045408507482996,0.3856504695722832,0.0916969078501218,0.125,0.2225620527469501,extended_moore_r2__ql__plastic__intr1__struct1__synchronous__repeated_lesion__s1__44d05a5a51,-0.034585178473534,-0.0119260647240921,0.25,0.8535003108030583,0.003,ql,50,100,0.9,0.1627131748941428,0.3,0.42,0.08,280,0.4040526720365514,20,1.1309104011246047,4.2090843906150755e-18,0.2,secondary,-0.0980688749960266,False,50,250,390,-1,1.0,100,0.0104892714759723,39709,35,0.7498553240740741,2,39481,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0019916021591299127,0.011026212043963368,0.1390265132858361,0.0038806302805820536,0.15592495776951143
72,500,0.4359216811856492,0.5,-0.3411574503508885,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s3__745a76b098,0.0046440996809592,0.0067953680402082,0.25,False,0.5869729860031724,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4678481462762082,0.3,0,0.42,0.08,280,0.42483574017412,0.2,20,1.3216053708229132,1.9711824924862494e-18,0.2,plastic,secondary,0.0170769034853222,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0071332641934332,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4418089283730594,-0.3425851810753338,0.0,0.125,0.2705477475289033,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s3__b5601c049f,-0.0014653532672069,0.0045082893912649,0.25,0.6064997648304584,0.003,ql,50,100,0.9,0.4659091742034036,0.3,0.42,0.08,280,0.4357482729497781,20,1.2875183671948034,2.822660003347761e-18,0.2,secondary,-0.0115092680493004,False,50,250,390,-1,1.0,100,0.0095215419603051,0,35,1.0,2,0,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.005887247187410183,0.01952677882728604,0.0285861715346226,0.03408700362810979,0.08808720117742862
72,500,0.2408287572434234,0.5,0.3609224681376533,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__alpha_async__lesion__s3__954425dec2,0.1789190894176824,0.1600417995819457,0.25,False,0.3979283925784399,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.2154856263523111,0.3,0,0.42,0.08,280,0.2294936573914526,0.2,20,1.4247432107594995,3.395698480215663e-18,0.2,plastic,secondary,0.142225219925117,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.1195658370965878,21383,1,35,0.6666666666666666,2,21383,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4206316690098957,-0.1996245741342424,0.0,0.125,0.2308153618851169,hex_cells__ql__plastic__intr0__struct1__alpha_async__lesion__s3__1e92423016,0.0104096918974402,0.0080388961579063,0.25,0.7006005115458502,0.003,ql,50,100,0.9,0.3684142267267887,0.3,0.42,0.08,280,0.4144802537456796,20,1.0753048133422884,1.7364693015717454e-18,0.2,secondary,0.0214841429203679,False,50,250,390,-1,1.0,100,0.0021282864643933,31158,35,0.6666666666666666,2,31158,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.17980291176647228,0.3026721189674103,0.12074107700474909,0.34943839741721106,0.9526545051558427
72,500,0.4174557275752154,0.5,-0.3192473332158093,0.0848672300670668,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__alpha_async__lesion__s2__7ebedaf29d,0.0197439299202282,0.0046028175532739,0.25,False,0.6160791755172592,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4398021139667403,0.3,1,0.42,0.08,280,0.4084153743432328,0.2,20,1.3166833592255132,2.1880722565536122e-18,0.2,plastic,secondary,0.0217847934322191,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0074650271382575,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4220466568219397,-0.3134325571811162,0.0493520485707632,0.125,0.2690234547408948,hex_cells__ql__plastic__intr1__struct0__alpha_async__lesion__s2__c0f96d87af,0.005151504182925,0.0053124775000256,0.25,0.633029337491679,0.003,ql,50,100,0.9,0.4349024255992407,0.3,0.42,0.08,280,0.4198663683996064,20,1.2658165169723152,1.7003043374751033e-18,0.2,secondary,0.0029711305874885,False,50,250,390,-1,1.0,100,0.0110095061721032,0,35,1.0,2,0,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.004590929246724329,0.016950161974419786,0.0188136628447306,0.05086684225319793,0.09122159631907265
72,500,0.3505447833088417,0.5,0.0501128227145784,0.1441689466998234,0.125,0.0,hex_cells__markov__plastic__intr1__struct1__alpha_async__lesion__s2__b6a1236b29,0.0728850627136803,0.0615080997232217,0.25,False,0.5723381614724861,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3267124419482007,0.3,1,0.42,0.08,280,0.3308972090730338,0.2,20,1.352929396688797,2.347343354036965e-18,0.2,plastic,secondary,0.0375059479489896,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0292709563783175,24696,1,35,0.6666666666666666,2,24696,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4145202913414936,-0.2058696818295358,0.0692081806273853,0.125,0.2380940281300309,hex_cells__ql__plastic__intr1__struct1__alpha_async__lesion__s2__5c530686e2,0.0105712260975391,0.0075049244430317,0.25,0.6856525505967783,0.003,ql,50,100,0.9,0.376535971831323,0.3,0.42,0.08,280,0.4115747567425603,20,1.0876454331293033,2.267651119082195e-18,0.2,secondary,0.0033555791676877,False,50,250,390,-1,1.0,100,0.0024418658639996,31886,35,0.6666666666666666,2,31886,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0639755080326519,0.11331438912429226,0.0341503687813019,0.2652839635594937,0.47672422949773974
72,500,0.4392759971080258,0.5,-0.3472872878549043,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__repeated_lesion__s2__7ef235e3b6,0.0018563436981859,0.0097665231892998,0.25,False,0.5729811688127473,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4787037530687838,0.3,0,0.42,0.08,280,0.4279290323659153,0.2,20,1.3455291872954436,1.7375631423705546e-18,0.2,plastic,secondary,0.0054515413499882,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0078722231736269,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4393035892609534,-0.338819727171344,0.0,0.125,0.2716860903667928,hex_cells__ql__plastic__intr0__struct0__alpha_async__repeated_lesion__s2__34cc68049e,0.0047259908619599,0.0061633295895142,0.25,0.6039428570488187,0.003,ql,50,100,0.9,0.4655673953382977,0.3,0.42,0.08,280,0.4352843348730061,20,1.3008580249684036,1.968271234445938e-18,0.2,secondary,0.0078050367423685,False,50,250,390,-1,1.0,100,0.005949004565747,0,35,1.0,2,0,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,2.7592152927635727e-05,0.030961688236071372,0.0023534953923803,0.04467116232703994,0.07801393810841925
72,500,0.2415688377856058,0.5,0.3577049416561417,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__alpha_async__repeated_lesion__s3__83183e65d6,0.1793842559868209,0.1566386700791051,0.25,False,0.3975901723611406,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.217209300830222,0.3,0,0.42,0.08,280,0.2290804098059433,0.2,20,1.4246008081451689,2.887517885040691e-18,0.2,plastic,secondary,0.1399146213485675,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.1214584898578828,21397,1,35,0.6666666666666666,2,21397,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4228658831394495,-0.1950448757730679,0.0,0.125,0.2289733136627418,hex_cells__ql__plastic__intr0__struct1__alpha_async__repeated_lesion__s3__a68e8e87c1,-0.0012056691050023,0.0055838353859958,0.25,0.700868550064321,0.003,ql,50,100,0.9,0.3687741061194412,0.3,0.42,0.08,280,0.4147660937234205,20,1.0647131492346116,2.033557760951708e-18,0.2,secondary,-0.0049921278325142,False,50,250,390,-1,1.0,100,0.0025304410010364,31156,35,0.6666666666666666,2,31156,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.1812970453538437,0.30327837770318045,0.1449067491810817,0.3598876589105573,0.9893698311486632
72,500,0.419686914606192,0.5,-0.3239641251075228,0.0847118848245256,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__alpha_async__repeated_lesion__s2__7c1570137e,0.0179213270414166,0.0138226817169931,0.25,False,0.6148371693442896,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4428748104725414,0.3,1,0.42,0.08,280,0.4095109649978625,0.2,20,1.3176771209366378,2.1468062218772775e-18,0.2,plastic,secondary,0.0094830888294611,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0088248095554327,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4221433388946407,-0.3150126919234183,0.0495013468047272,0.125,0.2668756340856559,hex_cells__ql__plastic__intr1__struct0__alpha_async__repeated_lesion__s2__ebb511e165,0.0089497877700406,-0.0015883624879657,0.25,0.6353522710881843,0.003,ql,50,100,0.9,0.4337269350720219,0.3,0.42,0.08,280,0.4187029402139076,20,1.2617477200149068,2.4646252151641697e-18,0.2,secondary,0.0051792862084165,False,50,250,390,-1,1.0,100,0.0086969068417189,0,35,1.0,2,0,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0024564242884486664,0.020515101743894704,0.004303802621044599,0.05592940092173104,0.08320472957511901
72,500,0.3502553295614438,0.5,0.0552609066810911,0.1444660777645223,0.125,0.0,hex_cells__markov__plastic__intr1__struct1__alpha_async__repeated_lesion__s2__7d295005dd,0.0731318853629933,0.0635530368415317,0.25,False,0.5685009142357209,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3267039512081496,0.3,1,0.42,0.08,280,0.3288912393788508,0.2,20,1.370283913965494,2.814375855213546e-18,0.2,plastic,secondary,0.0472102075988679,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0303556894661573,24642,1,35,0.6666666666666666,2,24642,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4159523927353833,-0.2075587219970448,0.0691997689670991,0.125,0.2386819868915105,hex_cells__ql__plastic__intr1__struct1__alpha_async__repeated_lesion__s2__8eed30fb43,0.0124345321576531,0.0035702497909885,0.25,0.6884959567601353,0.003,ql,50,100,0.9,0.375734481831728,0.3,0.42,0.08,280,0.4118774644733353,20,1.0873491267502091,2.308594273778629e-18,0.2,secondary,0.0207184704275717,False,50,250,390,-1,1.0,100,0.0023360540337001,31910,35,0.6666666666666666,2,31910,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.06569706317393953,0.1199950425244144,0.026491737171296197,0.282934787215285,0.49511863008493506
72,500,0.4502203616457069,0.5,-0.3634857602798563,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__lesion__s3__249524da11,0.0012030067062262,-0.0066625506174076,0.25,False,0.5303575320360812,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.5087473698966315,0.3,0,0.42,0.08,280,0.451222550665259,0.2,20,1.4061640160836122,1.2142780116585646e-18,0.2,plastic,secondary,-0.00389854231022,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0129379801223298,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4472537832872272,-0.3558032000377928,0.0,0.125,0.2861213253045767,hex_cells__ql__plastic__intr0__struct0__block_async__lesion__s3__84eca0148f,0.0001033581565167,0.0003769034798799,0.25,0.5790761011717684,0.003,ql,50,100,0.9,0.4889274822917842,0.3,0.42,0.08,280,0.4481926139833408,20,1.3568169793653495,2.3568554392310627e-18,0.2,secondary,0.0037811829729287,False,50,250,390,-1,1.0,100,0.010288810171699,0,35,1.0,2,0,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.002966578358479688,0.048718569135687284,0.0076797252831487,0.04934703671826268,0.10871190949557835
72,500,0.4146843114431114,0.5,-0.1484126288888297,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__block_async__lesion__s3__ca48d1538f,0.0164764971543541,0.0175619028144539,0.25,False,0.6665002016554374,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3710746484071363,0.3,0,0.42,0.08,280,0.4215934365743332,0.2,20,1.175382808027981,1.6208698589202885e-18,0.2,plastic,secondary,0.0040659771766077,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0051299657988098,29003,1,35,0.6666666666666666,2,29003,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4262789271364939,-0.2201655095953738,0.0,0.125,0.2305960594290715,hex_cells__ql__plastic__intr0__struct1__block_async__lesion__s3__6287ee3735,0.0072767781266811,0.0023091977471482,0.25,0.7013805203422692,0.003,ql,50,100,0.9,0.375265868153135,0.3,0.42,0.08,280,0.4285361321840104,20,1.0578558615083575,2.106443974999002e-18,0.2,secondary,-0.0088127720776679,False,50,250,390,-1,1.0,100,0.0022224586251257,36013,35,0.6666666666666666,2,36013,0.55,0.0,0.75,35.0,30.0,0.45,0.2,0.1,0.002,8.0,0.011594615693382493,0.034880318686831724,0.012878749254275599,0.11752694651962337,0.17688063015411318
