L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,selection_role,selection_score
72,500,0.3990771802943005,0.5,0.3846087590171652,0.0,0.125,0.2077064859658037,extended_moore_r2__ql__plastic__intr0__struct1__synchronous__repeated_lesion__s2__29400f2475,-0.008966359353072,0.0017603551134847,0.25,False,0.8450718241265316,0.003,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1644023725376091,0.3,0,0.42,0.08,280,0.4105299280156259,0.2,20,1.1323915672890092,3.769976337875404e-18,0.2,plastic,secondary,0.0540029576719832,False,synchronous,50,250,390,2,-1,1.0,0.6,0.6,100,0.00959233523691,39748,1,35,0.7498553240740741,2,39519,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0540029576719832
72,500,0.3976968108212988,0.5,0.4178171608006656,0.0926946971072748,0.125,0.2378573001377745,extended_moore_r2__ql__plastic__intr1__struct0__synchronous__repeated_lesion__s3__dc9b3b6c5e,-0.0641275946671833,-0.009927301547153,0.25,False,0.8525155386799202,0.003,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1545547338939718,0.3,1,0.42,0.08,280,0.4027618137932351,0.2,20,1.1460964858967908,4.5434228004214284e-18,0.2,plastic,secondary,-0.0797454735954532,False,synchronous,50,250,390,3,-1,1.0,0.6,0.6,100,0.0107217450368123,0,0,35,0.984399112654321,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.331872094754567
72,500,0.3936169336778919,0.5,0.4220924014472199,0.09193736739609,0.125,0.2279272903875485,extended_moore_r2__ql__plastic__intr1__struct0__synchronous__repeated_lesion__s1__b437220608,-0.0575973937346369,-0.0044235837775549,0.25,False,0.8518492803756453,0.003,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1520699423419415,0.3,1,0.42,0.08,280,0.4029262527621084,0.2,20,1.1758027905578483,4.063426399971711e-18,0.2,plastic,secondary,-0.0434730567887211,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.0122305560315963,0,0,35,0.9840615354938272,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.16968751254205
72,500,0.3936169336778919,0.5,0.4220924014472199,0.09193736739609,0.125,0.2279272903875485,extended_moore_r2__ql__plastic__intr1__struct0__synchronous__repeated_lesion__s1__b437220608,-0.0575973937346369,-0.0044235837775549,0.25,False,0.8518492803756453,0.003,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1520699423419415,0.3,1,0.42,0.08,280,0.4029262527621084,0.2,20,1.1758027905578483,4.063426399971711e-18,0.2,plastic,secondary,-0.0434730567887211,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.0122305560315963,0,0,35,0.9840615354938272,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,-0.0434730567887211
72,500,0.3996232799040595,0.5,0.3763331532924211,0.0911278427075949,0.125,0.2181061691609244,extended_moore_r2__ql__plastic__intr1__struct1__synchronous__repeated_lesion__s2__a8ec7fae74,0.0049009340680795,0.0125448605742297,0.25,False,0.8518539607665371,0.003,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1626706939446134,0.3,1,0.42,0.08,280,0.4043591295344031,0.2,20,1.1015780454043282,4.261820478030352e-18,0.2,plastic,secondary,-0.0413712052081866,False,synchronous,50,250,390,2,-1,1.0,0.6,0.6,100,0.0087765105048308,39751,1,35,0.7498633616255144,2,39509,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.6394300198147194
72,500,0.4045408507482996,0.5,0.3856504695722832,0.0916969078501218,0.125,0.2225620527469501,extended_moore_r2__ql__plastic__intr1__struct1__synchronous__repeated_lesion__s1__44d05a5a51,-0.034585178473534,-0.0119260647240921,0.25,False,0.8535003108030583,0.003,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1627131748941428,0.3,1,0.42,0.08,280,0.4040526720365514,0.2,20,1.1309104011246047,4.2090843906150755e-18,0.2,plastic,secondary,-0.0980688749960266,False,synchronous,50,250,390,1,-1,1.0,0.6,0.6,100,0.0104892714759723,39709,1,35,0.7498553240740741,2,39481,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.1256657653866187
72,500,0.4072066665656698,0.5,0.3791591348029748,0.0920104816163739,0.125,0.222802821053914,extended_moore_r2__ql__plastic__intr1__struct1__synchronous__repeated_lesion__s3__2352ebf22e,-0.0075552248825848,-0.02714402442491,0.25,False,0.8590952263823951,0.003,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1618358250457602,0.3,1,0.42,0.08,280,0.4054576618639065,0.2,20,1.091353775408071,3.2670906939522347e-18,0.2,plastic,secondary,-0.0342836256116281,False,synchronous,50,250,390,3,-1,1.0,0.6,0.6,100,0.0095738966526646,40039,1,35,0.7498794367283951,2,39857,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,-0.0342836256116281
72,500,0.4384637175457649,0.5,-0.3458752301246117,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__75d193d064,6.057947447530723e-05,0.0047792714328627,0.25,False,0.5749375305795998,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4769265610129074,0.3,0,0.42,0.08,280,0.4271468319283098,0.2,20,1.3481013917815865,1.6051746654390318e-18,0.2,plastic,secondary,-0.0020351218598573,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0079224007267337,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.19389614864684446
72,500,0.4384637175457649,0.5,-0.3458752301246117,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__75d193d064,6.057947447530723e-05,0.0047792714328627,0.25,False,0.5749375305795998,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4769265610129074,0.3,0,0.42,0.08,280,0.4271468319283098,0.2,20,1.3481013917815865,1.6051746654390318e-18,0.2,plastic,secondary,-0.0020351218598573,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0079224007267337,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3441401914182196
72,500,0.4359216811856492,0.5,-0.3411574503508885,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s3__745a76b098,0.0046440996809592,0.0067953680402082,0.25,False,0.5869729860031724,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4678481462762082,0.3,0,0.42,0.08,280,0.42483574017412,0.2,20,1.3216053708229132,1.9711824924862494e-18,0.2,plastic,secondary,0.0170769034853222,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0071332641934332,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0170769034853222
72,500,0.2655635912515364,0.5,0.3072797670452618,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__alpha_async__lesion__s1__05624535c7,0.1511445095587238,0.1326849914717509,0.25,False,0.4387856800565079,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.239567526976538,0.3,0,0.42,0.08,280,0.2531031556631134,0.2,20,1.4337355400175107,3.101567770415068e-18,0.2,plastic,secondary,0.1141692056914902,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0925275025991562,21984,1,35,0.6666666666666666,2,21984,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.0
72,500,0.2706029304457453,0.5,0.306908825638594,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__alpha_async__lesion__s2__a181a6980c,0.1497176976984756,0.1325172921545044,0.25,False,0.4432359495620915,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.2430393970986463,0.3,0,0.42,0.08,280,0.2566626221162332,0.2,20,1.448579661705863,3.089805139011255e-18,0.2,plastic,secondary,0.1287806431775513,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0903549813205669,22170,1,35,0.6666666666666666,2,22170,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4034021710455795
72,500,0.2408287572434234,0.5,0.3609224681376533,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__alpha_async__lesion__s3__954425dec2,0.1789190894176824,0.1600417995819457,0.25,False,0.3979283925784399,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.2154856263523111,0.3,0,0.42,0.08,280,0.2294936573914526,0.2,20,1.4247432107594995,3.395698480215663e-18,0.2,plastic,secondary,0.142225219925117,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.1195658370965878,21383,1,35,0.6666666666666666,2,21383,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.142225219925117
72,500,0.420877016342189,0.5,-0.324671511908136,0.0831757247304783,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__alpha_async__lesion__s3__e7af67896f,0.0146696140791342,0.0086256835153684,0.25,False,0.6084558298129834,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4470989702642444,0.3,1,0.42,0.08,280,0.4123781975644306,0.2,20,1.3186790601531704,1.6454935385598661e-18,0.2,plastic,secondary,0.022141063196018,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0053227236319072,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.7413866266823292
72,500,0.420877016342189,0.5,-0.324671511908136,0.0831757247304783,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__alpha_async__lesion__s3__e7af67896f,0.0146696140791342,0.0086256835153684,0.25,False,0.6084558298129834,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4470989702642444,0.3,1,0.42,0.08,280,0.4123781975644306,0.2,20,1.3186790601531704,1.6454935385598661e-18,0.2,plastic,secondary,0.022141063196018,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0053227236319072,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3160176983372167
72,500,0.420877016342189,0.5,-0.324671511908136,0.0831757247304783,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__alpha_async__lesion__s3__e7af67896f,0.0146696140791342,0.0086256835153684,0.25,False,0.6084558298129834,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4470989702642444,0.3,1,0.42,0.08,280,0.4123781975644306,0.2,20,1.3186790601531704,1.6454935385598661e-18,0.2,plastic,secondary,0.022141063196018,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0053227236319072,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.022141063196018
72,500,0.3565242220951804,0.5,0.0259463619897204,0.1448659267173331,0.125,0.0,hex_cells__markov__plastic__intr1__struct1__alpha_async__lesion__s3__c2b641b2d0,0.0631289511265639,0.0529798874990611,0.25,False,0.5883968814769753,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3287680459626091,0.3,1,0.42,0.08,280,0.3358969203577207,0.2,20,1.3129199348767062,2.1495988363980693e-18,0.2,plastic,secondary,0.0032632118399541,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0300806056729348,24781,1,35,0.6666666666666666,2,24781,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.2230297229975885
72,500,0.3505447833088417,0.5,0.0501128227145784,0.1441689466998234,0.125,0.0,hex_cells__markov__plastic__intr1__struct1__alpha_async__lesion__s2__b6a1236b29,0.0728850627136803,0.0615080997232217,0.25,False,0.5723381614724861,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3267124419482007,0.3,1,0.42,0.08,280,0.3308972090730338,0.2,20,1.352929396688797,2.347343354036965e-18,0.2,plastic,secondary,0.0375059479489896,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0292709563783175,24696,1,35,0.6666666666666666,2,24696,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3382939184996383
72,500,0.3505447833088417,0.5,0.0501128227145784,0.1441689466998234,0.125,0.0,hex_cells__markov__plastic__intr1__struct1__alpha_async__lesion__s2__b6a1236b29,0.0728850627136803,0.0615080997232217,0.25,False,0.5723381614724861,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3267124419482007,0.3,1,0.42,0.08,280,0.3308972090730338,0.2,20,1.352929396688797,2.347343354036965e-18,0.2,plastic,secondary,0.0375059479489896,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0292709563783175,24696,1,35,0.6666666666666666,2,24696,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0375059479489896
72,500,0.4398142382036393,0.5,-0.3484686162537772,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__repeated_lesion__s1__a851391e99,0.0022950716592909,0.013221270540533,0.25,False,0.577418321485432,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4764724453450155,0.3,0,0.42,0.08,280,0.4285107374961248,0.2,20,1.3453426617201572,2.1355362706209238e-18,0.2,plastic,secondary,0.0002708898689539,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0080449793445002,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.37955969225656433
72,500,0.4392759971080258,0.5,-0.3472872878549043,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__repeated_lesion__s2__7ef235e3b6,0.0018563436981859,0.0097665231892998,0.25,False,0.5729811688127473,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4787037530687838,0.3,0,0.42,0.08,280,0.4279290323659153,0.2,20,1.3455291872954436,1.7375631423705546e-18,0.2,plastic,secondary,0.0054515413499882,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0078722231736269,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.34159307570863
72,500,0.4371335901474804,0.5,-0.3422470497221935,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__repeated_lesion__s3__08c7c062f9,0.003658144420572,0.0006811750959061,0.25,False,0.5834390019281145,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4706284086169468,0.3,0,0.42,0.08,280,0.4266727627362842,0.2,20,1.3218679230966408,1.8458316751477106e-18,0.2,plastic,secondary,0.0072330238891129,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.008190652411605,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0072330238891129
72,500,0.2662375718382337,0.5,0.3122655777044587,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__alpha_async__repeated_lesion__s1__370d2a7382,0.1545850265210398,0.1278548936686034,0.25,False,0.4386225454756792,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.2388724904199228,0.3,0,0.42,0.08,280,0.2527960191961131,0.2,20,1.4442330046587704,2.3859863367221625e-18,0.2,plastic,secondary,0.1055113844318355,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0939717941448897,21988,1,35,0.6666666666666666,2,21988,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.0
72,500,0.2709663420636062,0.5,0.3087223098367893,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__alpha_async__repeated_lesion__s2__8d3d6fa2b4,0.1456491580264359,0.1354193600254038,0.25,False,0.4449290707262465,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.2422874217599096,0.3,0,0.42,0.08,280,0.2558994050311405,0.2,20,1.4485046949417362,2.8562721829552463e-18,0.2,plastic,secondary,0.1036034536620137,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0926729861134149,22172,1,35,0.6666666666666666,2,22172,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4021682018850288
72,500,0.2415688377856058,0.5,0.3577049416561417,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__alpha_async__repeated_lesion__s3__83183e65d6,0.1793842559868209,0.1566386700791051,0.25,False,0.3975901723611406,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.217209300830222,0.3,0,0.42,0.08,280,0.2290804098059433,0.2,20,1.4246008081451689,2.887517885040691e-18,0.2,plastic,secondary,0.1399146213485675,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.1214584898578828,21397,1,35,0.6666666666666666,2,21397,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.1399146213485675
72,500,0.4199518720994487,0.5,-0.3231788167872703,0.0832198377074629,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__alpha_async__repeated_lesion__s3__131468e2ad,0.0167244961586355,0.024458170052414,0.25,False,0.609941903417765,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4453871544139586,0.3,1,0.42,0.08,280,0.4121522961322052,0.2,20,1.3172892689279674,2.303638360279333e-18,0.2,plastic,secondary,0.016034654481025,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0061908725045656,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.5538298812282131
72,500,0.4199518720994487,0.5,-0.3231788167872703,0.0832198377074629,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__alpha_async__repeated_lesion__s3__131468e2ad,0.0167244961586355,0.024458170052414,0.25,False,0.609941903417765,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4453871544139586,0.3,1,0.42,0.08,280,0.4121522961322052,0.2,20,1.3172892689279674,2.303638360279333e-18,0.2,plastic,secondary,0.016034654481025,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0061908725045656,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3141938326756846
72,500,0.4218836800639253,0.5,-0.326256657676191,0.0798612439086686,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__alpha_async__repeated_lesion__s1__2b9a5b6804,0.0153943064068079,0.0119174200488093,0.25,False,0.608165747293437,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4479600140479559,0.3,1,0.42,0.08,280,0.4130421423019079,0.2,20,1.317173220645422,1.90571486845009e-18,0.2,plastic,secondary,0.0167106880448052,False,alpha_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0154231033645366,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0167106880448052
72,500,0.3572958769631342,0.5,0.029230770117323,0.145012308685813,0.125,0.0,hex_cells__markov__plastic__intr1__struct1__alpha_async__repeated_lesion__s3__787fe4b760,0.0651547332456191,0.0541811719200661,0.25,False,0.5870634838445877,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3288994915554959,0.3,1,0.42,0.08,280,0.3355988031447956,0.2,20,1.3203178980293426,2.346189918712592e-18,0.2,plastic,secondary,0.0236870245354943,False,alpha_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0312087159475783,24808,1,35,0.6666666666666666,2,24808,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.17854988078775474
72,500,0.3502553295614438,0.5,0.0552609066810911,0.1444660777645223,0.125,0.0,hex_cells__markov__plastic__intr1__struct1__alpha_async__repeated_lesion__s2__7d295005dd,0.0731318853629933,0.0635530368415317,0.25,False,0.5685009142357209,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3267039512081496,0.3,1,0.42,0.08,280,0.3288912393788508,0.2,20,1.370283913965494,2.814375855213546e-18,0.2,plastic,secondary,0.0472102075988679,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0303556894661573,24642,1,35,0.6666666666666666,2,24642,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3551060692324155
72,500,0.3502553295614438,0.5,0.0552609066810911,0.1444660777645223,0.125,0.0,hex_cells__markov__plastic__intr1__struct1__alpha_async__repeated_lesion__s2__7d295005dd,0.0731318853629933,0.0635530368415317,0.25,False,0.5685009142357209,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3267039512081496,0.3,1,0.42,0.08,280,0.3288912393788508,0.2,20,1.370283913965494,2.814375855213546e-18,0.2,plastic,secondary,0.0472102075988679,False,alpha_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0303556894661573,24642,1,35,0.6666666666666666,2,24642,0.55,0.0,0.75,35.0,repeated_lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0472102075988679
72,500,0.4449287887560738,0.5,-0.3584451021964506,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__lesion__s1__fb13cb34b4,0.0052084924865674,-0.0091095070971111,0.25,False,0.5444092315298676,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4973541651528536,0.3,0,0.42,0.08,280,0.4457931986284257,0.2,20,1.3858023407306173,1.9889604246539548e-18,0.2,plastic,secondary,-0.0087125164384568,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0099325504145521,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.2019339405460749
72,500,0.4502203616457069,0.5,-0.3634857602798563,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__lesion__s3__249524da11,0.0012030067062262,-0.0066625506174076,0.25,False,0.5303575320360812,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.5087473698966315,0.3,0,0.42,0.08,280,0.451222550665259,0.2,20,1.4061640160836122,1.2142780116585646e-18,0.2,plastic,secondary,-0.00389854231022,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0129379801223298,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3996950260224472
72,500,0.4443759607255516,0.5,-0.3594917080069107,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__lesion__s2__b2238ff8ad,0.00219851928547,-0.001922967223971,0.25,False,0.5428576965327184,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4991619024998085,0.3,0,0.42,0.08,280,0.4449987515054639,0.2,20,1.3859752691655796,1.9039094092430797e-18,0.2,plastic,secondary,0.0010378172714977,False,block_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0091363345936326,0,0,35,1.0,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0010378172714977
72,500,0.4200518762107286,0.5,-0.176612864275016,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__block_async__lesion__s1__1363121df6,0.0076623999444273,0.0134998036423975,0.25,False,0.6775370838180453,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3752218499755157,0.3,0,0.42,0.08,280,0.4243335222697599,0.2,20,1.134406473240097,2.1507846979658945e-18,0.2,plastic,secondary,0.000309160946038,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0032853639511822,29893,1,35,0.6666666666666666,2,29893,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.0
72,500,0.4146843114431114,0.5,-0.1484126288888297,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__block_async__lesion__s3__ca48d1538f,0.0164764971543541,0.0175619028144539,0.25,False,0.6665002016554374,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3710746484071363,0.3,0,0.42,0.08,280,0.4215934365743332,0.2,20,1.175382808027981,1.6208698589202885e-18,0.2,plastic,secondary,0.0040659771766077,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0051299657988098,29003,1,35,0.6666666666666666,2,29003,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.172817825128576
72,500,0.4146843114431114,0.5,-0.1484126288888297,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct1__block_async__lesion__s3__ca48d1538f,0.0164764971543541,0.0175619028144539,0.25,False,0.6665002016554374,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.3710746484071363,0.3,0,0.42,0.08,280,0.4215934365743332,0.2,20,1.175382808027981,1.6208698589202885e-18,0.2,plastic,secondary,0.0040659771766077,False,block_async,50,250,390,3,-1,1.0,0.6,0.6,100,0.0051299657988098,29003,1,35,0.6666666666666666,2,29003,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0040659771766077
72,500,0.4124381327434238,0.5,-0.3136957846738479,0.0895663895785954,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__block_async__lesion__s2__f74f656bd2,0.0274483581545407,0.0097406419025657,0.25,False,0.6338217566122406,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4240410520731766,0.3,1,0.42,0.08,280,0.4115121820631272,0.2,20,1.2872259884413702,1.858014527941231e-18,0.2,plastic,secondary,0.0146694688439735,False,block_async,50,250,390,2,-1,1.0,0.6,0.6,100,0.0076241887288836,0,0,35,0.9999356995884774,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.7926041398361592
72,500,0.4108376052670172,0.5,-0.3128401713622007,0.0900312271882694,0.125,0.0,hex_cells__markov__plastic__intr1__struct0__block_async__lesion__s1__c599913c31,0.0271186300527604,0.0162171113989743,0.25,False,0.6300742083154167,0.003,0.016,markov,0.68,hex_cells,50,100,0.9,0.4252418650609219,0.3,1,0.42,0.08,280,0.412973911678782,0.2,20,1.2902750548198794,1.8324915742100385e-18,0.2,plastic,secondary,0.0216659004206257,False,block_async,50,250,390,1,-1,1.0,0.6,0.6,100,0.0066680471802454,0,0,35,0.9999678497942388,2,0,0.55,0.0,0.75,35.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2869410312297567
